회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),총자본정상영업이익률(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 총자본비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS)
(주)시큐브,131090,2013/12,-14.66,-1.27,9.41,4.48,27.52,8.28,0.58,0.85,20.66,188.5
(주)시큐브,131090,2014/12,-8.84,-10.9,2.89,-1.46,41.4,9.77,0.56,0.77,21.46,181.37
(주)시티랩스,139050,2011/12,-34.34,31.91,4.78,7.37,0.92,0.18,1.34,1.95,34.24,130.88
(주)시티랩스,139050,2012/12,30.66,7.21,2.15,7.89,27.53,6.12,1.48,1.88,35.28,121.57
(주)시티랩스,139050,2013/12,11.06,7.29,0.99,0.58,37.23,10.32,1.53,2.05,29.74,112.57
(주)시티랩스,139050,2014/12,28.83,6.02,2.32,4.63,23.73,6.42,1.85,2.55,31.99,130.36
(주)신진에스엠,138070,2011/12,12.88,53.55,17.49,18.65,61.86,10.99,0.84,1.12,25.39,108.87
(주)신진에스엠,138070,2012/12,4.65,13.1,20.77,14.6,34.69,6.36,0.68,0.83,24.72,69.8
(주)신진에스엠,138070,2013/12,-11.65,-0.49,15.95,9.65,102.1,11.65,0.57,0.67,22.37,65.2
(주)신진에스엠,138070,2014/12,15.66,28.87,13.58,8.32,48.69,12.48,0.57,0.71,18.06,68.58
(주)심텍홀딩스,36710,2011/12,6.19,3.61,6.85,13.9,24.28,14.88,1.39,3.95,35.89,71.45
(주)심텍홀딩스,36710,2012/12,2.98,12.53,3.89,9.74,22.98,13.17,1.33,3.25,30.39,69.19
(주)심텍홀딩스,36710,2013/12,-17.29,13.59,-6.23,-5.15,9.89,6.83,0.97,2.66,15.24,31.89
(주)심텍홀딩스,36710,2014/12,25.34,6.94,-0.33,1.66,7.65,5.38,1.11,3.65,23.38,48.63
(주)쎄니트,37760,2011/12,-7.82,-0.85,-17.87,-3.12,-2.04,-0.6,0.45,0.61,-1.65,-6.74
(주)쎄니트,37760,2012/12,19.57,-4.83,-2.46,2.62,4.45,1.2,0.55,0.77,5.76,23.73
(주)쎄니트,37760,2013/12,4.33,34.84,3.04,2.08,-0.75,-0.25,0.5,0.73,7.7,24.4
(주)쎄니트,37760,2014/12,-6.34,14.76,5.01,2.89,1.45,0.59,0.38,0.61,8.47,20.47
(주)쎄트렉아이,99320,2011/12,29.73,22.12,14.84,8.84,25.76,6.05,0.65,0.82,28.88,114.8
(주)쎄트렉아이,99320,2012/12,25.94,-1.65,13.38,9.77,62.11,8.42,0.76,0.93,31.66,130.84
(주)쎄트렉아이,99320,2013/12,-12.35,16.32,10.02,6.39,61.23,13.26,0.62,0.75,29.01,148.21
(주)쎄트렉아이,99320,2014/12,-19.9,-9.19,10.14,5.93,221.41,22.53,0.48,0.57,28.83,82.84
(주)쎌바이오텍,49960,2011/12,18.09,10.56,24.11,17.45,180.8,14.99,0.67,0.74,29.23,118.8
(주)쎌바이오텍,49960,2012/12,17.21,16.33,23.85,17.94,170.47,15.02,0.69,0.75,28.62,112.46
(주)쎌바이오텍,49960,2013/12,24.9,19.47,28.63,24.4,245.7,17.11,0.73,0.79,33.08,95.04
(주)쎌바이오텍,49960,2014/12,28.82,25.4,29.74,27.66,236.98,17.34,0.77,0.82,34.26,121.7
(주)쏠리드,50890,2011/12,-29.78,34.72,-3.7,-2.46,-8.36,-5.61,0.48,1.23,7.85,63.2
(주)쏠리드,50890,2012/12,141.02,22.65,3.55,7.84,-0.91,-0.62,0.91,2.81,14.81,149.98
(주)쏠리드,50890,2013/12,7.55,6.61,9.12,10.79,6.12,3.71,0.86,2.41,18.26,198.23
(주)쏠리드,50890,2014/12,13.06,-2.44,6.39,8.65,10.22,5.13,0.96,2.15,18.13,200.81
(주)씨씨에스충북방송,66790,2011/12,8.31,31.84,-20.53,-0.37,-2.98,-1.71,0.43,0.81,7.83,27.65
(주)씨씨에스충북방송,66790,2012/12,4.85,24.16,2.67,2.51,9.43,4.61,0.35,0.75,10.04,37.47
(주)씨씨에스충북방송,66790,2013/12,2.49,-12.4,-6.64,-2.3,11.32,4.95,0.35,0.65,10.13,31.11
(주)씨씨에스충북방송,66790,2014/12,-3.77,8.8,-12.64,-3.53,-1.88,-0.85,0.34,0.62,6.58,19.1
(주)씨앤케이인터내셔널,39530,2011/12,248.91,-7.17,-11.09,-1.84,-214.8,-9.34,0.96,1.09,-8.47,-1452.11
(주)씨앤케이인터내셔널,39530,2012/12,-66.67,-17.13,-62.4,3.63,-19.19,-0.92,0.36,0.38,-20.41,-3003.0
(주)씨앤케이인터내셔널,39530,2013/12,-46.76,19.79,-34.27,-8.49,-53.92,-2.65,0.19,0.2,-2.7,-338.38
(주)씨앤케이인터내셔널,39530,2014/12,29.19,7.11,16.37,-12.13,-105.32,-8.01,0.22,0.24,8.9,51.21
(주)씨에스,65770,2011/12,-27.14,-7.46,-9.69,-5.38,-8.48,-4.38,0.55,1.09,8.16,27.22
(주)씨에스,65770,2012/12,30.67,4.21,-13.12,-7.6,-7.87,-4.99,0.73,1.73,4.44,15.8
(주)씨에스,65770,2013/12,-13.14,-2.59,-18.52,-10.91,-6.42,-4.8,0.63,2.04,-2.81,-10.04
(주)씨에스,65770,2014/12,65.5,3.97,-20.95,7.51,-0.67,-0.5,1.04,4.16,-20.61,-50.44
(주)씨에스에이코스믹,83660,2011/12,11.64,7.31,-10.13,-4.53,-13.99,-7.66,1.03,2.01,16.62,92.19
(주)씨에스에이코스믹,83660,2012/12,-5.69,-36.87,-26.07,-5.4,-5.42,-3.28,1.16,2.68,-3.85,-14.99
(주)씨에스에이코스믹,83660,2013/12,-35.62,-13.28,-3.55,-4.12,13.97,7.38,1.03,2.39,23.47,88.54
(주)씨에스에이코스믹,83660,2014/12,-9.78,-18.09,-4.14,-2.91,8.2,3.9,1.1,2.22,20.05,84.07
(주)씨엔플러스,115530,2011/12,29.65,74.93,11.16,13.29,30.41,14.38,1.08,2.34,24.99,91.67
(주)씨엔플러스,115530,2012/12,0.77,-1.86,4.46,5.58,33.87,14.89,0.87,1.6,22.09,49.19
(주)씨엔플러스,115530,2013/12,-23.38,-8.51,0.57,-0.92,12.82,4.59,0.7,1.17,22.63,47.13
(주)씨엔플러스,115530,2014/12,-20.73,-3.4,-38.47,-12.39,-1.02,-0.58,0.59,1.1,1.87,3.96
(주)씨유메디칼시스템,115480,2011/12,32.64,58.43,26.8,22.43,20.36,3.29,0.68,0.84,31.12,165.43
(주)씨유메디칼시스템,115480,2012/12,-9.52,5.89,12.6,7.51,-13.86,-2.64,0.48,0.59,21.14,124.39
(주)씨유메디칼시스템,115480,2013/12,-8.02,32.97,1.7,0.69,-12.01,-4.19,0.37,0.52,12.77,106.03
(주)씨유메디칼시스템,115480,2014/12,10.09,-5.32,-12.63,0.69,1.26,0.45,0.37,0.57,9.42,82.21
(주)씨제이이엔엠,35760,2011/12,25.8,12.93,9.88,15.5,20.07,12.36,1.05,2.93,14.2,109.62
(주)씨제이이엔엠,35760,2012/12,20.41,11.21,11.38,14.51,15.37,8.22,1.13,2.64,16.98,152.03
(주)씨제이이엔엠,35760,2013/12,17.02,12.89,8.59,14.66,17.89,8.96,1.18,2.43,25.79,268.5
(주)씨제이이엔엠,35760,2014/12,1.32,3.62,7.86,12.28,24.99,11.44,1.1,2.12,24.28,273.87
(주)씨젠,96530,2011/12,60.28,88.15,23.73,16.44,-7.36,-3.54,0.66,1.09,22.65,632.95
(주)씨젠,96530,2012/12,31.25,6.53,17.6,15.08,1.01,0.51,0.64,1.25,26.88,501.83
(주)씨젠,96530,2013/12,14.08,54.32,16.23,13.25,0.87,0.3,0.55,0.93,20.84,580.62
(주)씨젠,96530,2014/12,-10.96,4.06,18.14,8.63,3.29,0.93,0.4,0.58,20.25,526.53
(주)씨티씨바이오,60590,2011/12,-17.36,15.16,-0.8,0.65,1.12,0.56,0.86,1.74,14.63,57.54
(주)씨티씨바이오,60590,2012/12,38.54,26.67,6.78,9.53,1.51,0.7,0.98,1.89,21.13,99.17
(주)씨티씨바이오,60590,2013/12,-7.35,23.38,0.86,1.45,5.79,2.04,0.73,1.22,11.64,67.16
(주)씨티씨바이오,60590,2014/12,1.78,9.23,-3.24,0.35,0.05,0.02,0.64,1.08,9.84,64.99
(주)씨티프라퍼티,52300,2011/12,-28.32,-12.95,-10.8,4.05,-145.6,-15.97,1.07,1.2,-1.41,-67.52
(주)씨티프라퍼티,52300,2012/12,-38.76,43.29,-47.31,-4.6,-0.79,-0.28,0.58,0.77,-18.6,-907.97
(주)씨티프라퍼티,52300,2013/12,23.92,22.86,-6.73,0.62,-7.54,-2.72,0.54,0.85,10.11,411.21
(주)씨티프라퍼티,52300,2014/12,0.86,-4.84,-29.49,-7.88,-40.93,-5.14,0.51,0.68,-2.36,-154.68
(주)아가방앤컴퍼니,13990,2011/12,1.58,7.19,3.59,4.65,13.64,4.04,0.96,1.37,13.11,51.62
(주)아가방앤컴퍼니,13990,2012/12,-2.67,-3.63,1.07,1.79,6.77,1.9,0.92,1.3,10.89,37.98
(주)아가방앤컴퍼니,13990,2013/12,-4.23,-0.26,1.09,1.56,2.34,0.64,0.9,1.25,10.48,26.4
(주)아가방앤컴퍼니,13990,2014/12,-16.05,13.81,-4.08,-2.85,2.93,0.82,0.71,0.98,4.81,13.31
(주)아나패스,123860,2011/12,7.36,7.82,16.81,21.12,338.68,28.27,1.28,1.4,27.69,1044.95
(주)아나패스,123860,2012/12,-2.52,20.92,17.21,20.02,282.21,27.82,1.09,1.2,22.92,1630.14
(주)아나패스,123860,2013/12,-7.17,3.7,3.04,12.31,101.34,14.55,0.91,1.03,7.81,247.23
(주)아나패스,123860,2014/12,47.07,21.49,8.54,20.5,88.56,18.03,1.18,1.44,16.47,818.3
(주)아난티,25980,2011/12,-83.47,-2.04,-26.9,-2.5,14.32,12.1,0.1,0.58,2.32,3.0
(주)아난티,25980,2012/12,31.03,6.39,-9.26,-0.28,-4.76,-4.12,0.12,0.85,3.48,4.77
(주)아난티,25980,2013/12,-24.47,3.47,-19.4,-0.54,-1.68,-1.49,0.09,0.72,2.74,3.84
(주)아난티,25980,2014/12,131.02,24.33,11.95,4.62,5.01,4.17,0.18,1.25,5.92,8.68
(주)아리온테크놀로지,58220,2011/12,39.96,44.5,5.59,11.62,-7.94,-4.12,1.86,3.7,24.71,1641.01
(주)아리온테크놀로지,58220,2012/12,50.92,115.38,5.5,11.42,13.97,10.11,1.51,4.42,13.78,1825.39
(주)아리온테크놀로지,58220,2013/12,-40.18,-48.42,2.9,2.85,8.41,3.43,0.87,2.27,16.73,115.37
(주)아리온테크놀로지,58220,2014/12,47.23,20.25,0.26,1.33,-11.36,-5.71,1.71,3.17,12.87,108.07
(주)아모텍,52710,2011/12,2.68,13.55,-2.06,1.04,4.88,2.66,0.42,0.85,15.06,33.94
(주)아모텍,52710,2012/12,93.06,25.65,6.32,6.4,7.54,4.52,0.67,1.58,21.46,53.91
(주)아모텍,52710,2013/12,31.18,3.59,6.48,7.94,18.05,9.78,0.78,1.8,27.74,64.11
(주)아모텍,52710,2014/12,-30.73,5.09,-0.49,1.19,11.38,6.47,0.51,1.16,20.02,50.9
(주)아미노로직스,74430,2011/12,-25.39,54.18,39.31,0.84,-26.83,-6.93,0.06,0.08,1.04,21.26
(주)아미노로직스,74430,2012/12,-14.59,-37.4,-998.59,-8.17,-24.14,-11.15,0.05,0.08,-65.58,-3653.53
(주)아미노로직스,74430,2013/12,-4.8,-2.28,-328.76,-12.08,-33.47,-7.42,0.06,0.09,-17.47,-1133.41
(주)아미노로직스,74430,2014/12,8.1,-18.43,-228.73,-10.55,-30.58,-7.59,0.08,0.1,-14.8,-968.78
(주)아바코,83930,2011/12,9.07,-2.63,3.63,7.87,-4.49,-1.96,1.84,3.56,19.34,86.36
(주)아바코,83930,2012/12,-61.91,-6.41,-0.2,-0.8,30.28,9.23,0.73,1.17,10.93,47.48
(주)아바코,83930,2013/12,76.16,10.33,-9.04,7.32,12.21,5.24,1.27,2.02,-2.01,-9.98
(주)아바코,83930,2014/12,-10.72,-9.76,4.63,6.76,44.65,13.95,1.14,1.81,21.96,100.8
(주)아이디스홀딩스,54800,2011/12,0.0,-22.39,2041.32,-0.11,45.85,8.98,0.02,0.03,0.34,1.63
(주)아이디스홀딩스,54800,2012/12,42.03,22.49,41.54,1.1,28.38,4.46,0.03,0.04,2.15,2092.16
(주)아이디스홀딩스,54800,2013/12,67.22,1.06,44.75,2.55,16.98,2.49,0.04,0.05,3.51,3441.53
(주)아이디스홀딩스,54800,2014/12,11.97,-12.66,-136.59,3.3,29.79,3.16,0.05,0.06,-8.87,-7673.14
(주)아이앤씨테크놀로지,52860,2011/12,-28.33,3.37,23.4,10.77,456.18,18.5,0.38,0.4,14.47,132.25
(주)아이앤씨테크놀로지,52860,2012/12,-53.71,-9.2,-40.33,-1.71,209.68,10.71,0.18,0.19,-5.42,-45.12
(주)아이앤씨테크놀로지,52860,2013/12,-49.89,2.13,-115.63,-7.17,-7.93,-1.27,0.09,0.11,-4.96,-27.53
(주)아이앤씨테크놀로지,52860,2014/12,-28.82,-18.09,-255.42,-12.34,-51.58,-9.34,0.07,0.09,-11.35,-54.95
(주)아이에스시,95340,2011/12,50.29,27.81,19.62,18.68,72.63,14.96,0.6,0.7,28.83,128.06
(주)아이에스시,95340,2012/12,21.57,11.37,27.31,21.59,107.21,17.03,0.61,0.75,32.63,142.63
(주)아이에스시,95340,2013/12,7.01,23.49,27.05,19.84,81.03,14.64,0.56,0.67,28.87,156.12
(주)아이에스시,95340,2014/12,13.23,30.08,23.37,15.81,63.82,10.78,0.5,0.6,24.67,158.4
(주)아이에스이커머스,69920,2011/12,14.24,3.73,-2.25,-4.47,-6.52,-2.96,1.18,2.06,-2.32,-78.98
(주)아이에스이커머스,69920,2012/12,1.91,42.16,-5.91,-5.1,-0.21,-0.13,0.97,2.1,-4.02,-202.76
(주)아이에스이커머스,69920,2013/12,-24.87,-12.88,-19.04,-8.8,0.86,0.58,0.66,1.8,3.52,290.87
(주)아이에스이커머스,69920,2014/12,-21.51,2.25,-5.85,3.61,-1.92,-1.25,0.55,1.64,9.63,886.1
(주)아이에이,38880,2011/12,-37.56,57.86,-67.52,-21.61,-13.67,-8.67,0.35,0.88,-5.91,-14.32
(주)아이에이,38880,2012/12,49.15,-11.8,-54.24,-14.51,-7.34,-6.32,0.46,1.77,-10.56,-17.08
(주)아이에이,38880,2013/12,49.89,12.13,-12.91,-1.74,-7.87,-6.37,0.69,4.15,10.9,33.07
(주)아이에이,38880,2014/12,28.52,-25.0,-7.81,3.52,-10.07,-8.02,0.96,4.88,14.36,32.76
(주)아이엠,101390,2011/12,-31.98,12.91,8.05,7.89,-6.32,-1.9,1.02,1.45,17.18,947.23
(주)아이엠,101390,2012/12,37.22,40.71,1.01,-1.66,-3.9,-1.99,1.1,1.9,8.49,874.39
(주)아이엠,101390,2013/12,51.31,-12.85,0.74,1.77,8.13,3.47,1.52,2.87,7.21,36.09
(주)아이엠,101390,2014/12,-19.99,-5.53,-1.05,-1.22,14.22,5.84,1.34,2.31,6.5,28.96
(주)아이엠비씨,52220,2011/12,43.54,11.67,8.65,8.48,54.3,10.88,1.02,1.26,8.04,633.08
(주)아이엠비씨,52220,2012/12,-9.43,5.73,6.64,4.51,38.48,7.88,0.85,1.07,4.92,565.69
(주)아이엠비씨,52220,2013/12,5.59,14.1,6.43,5.6,45.43,12.44,0.82,1.08,18.38,1549.23
(주)아이엠비씨,52220,2014/12,2.5,5.11,3.98,1.72,31.19,8.96,0.77,1.06,17.21,792.07
(주)아이오케이컴퍼니,78860,2011/12,-12.69,-10.3,-0.49,9.07,-61.34,-30.11,1.18,3.64,74.22,3198.53
(주)아이오케이컴퍼니,78860,2012/12,57.37,96.21,2.63,7.99,3.59,2.18,1.32,3.07,37.69,1439.23
(주)아이오케이컴퍼니,78860,2013/12,-29.52,-23.69,-11.27,-3.59,37.74,18.59,0.8,1.81,41.21,1408.17
(주)아이오케이컴퍼니,78860,2014/12,-48.55,-4.04,-95.45,-22.66,-12.74,-4.4,0.48,0.84,1.82,53.7
(주)아이윈,90150,2011/12,39.47,19.59,2.28,4.09,-1.79,-1.07,0.94,2.25,14.09,54.57
(주)아이윈,90150,2012/12,13.22,25.51,3.91,3.63,-0.45,-0.29,0.87,2.3,13.37,91.33
(주)아이윈,90150,2013/12,-1.63,0.41,2.18,1.57,2.75,1.74,0.77,2.11,12.35,91.78
(주)아이윈,90150,2014/12,4.37,-3.9,-0.29,1.18,7.45,4.65,0.82,2.19,10.55,79.71
(주)아이즈비전,31310,2011/12,24.08,-9.68,-4.04,-5.01,-20.57,-3.09,1.21,1.45,-0.93,-21.89
(주)아이즈비전,31310,2012/12,-25.24,-2.16,-1.06,-5.48,-26.09,-2.39,0.97,1.1,3.21,79.77
(주)아이즈비전,31310,2013/12,-3.01,2.18,3.05,2.31,17.73,1.46,0.94,1.03,6.68,168.57
(주)아이즈비전,31310,2014/12,-22.13,2.74,3.01,2.16,52.76,4.85,0.71,0.78,6.44,167.98
(주)아이컴포넌트,59100,2011/12,-1.84,1.83,0.46,3.64,8.3,4.5,0.86,2.02,15.09,28.13
(주)아이컴포넌트,59100,2012/12,-30.87,11.73,-14.13,-3.95,2.33,1.35,0.56,1.27,7.17,15.93
(주)아이컴포넌트,59100,2013/12,-13.81,-10.58,-10.92,-2.37,5.3,3.08,0.48,1.15,10.58,17.63
(주)아이컴포넌트,59100,2014/12,1.6,-1.97,-8.26,-1.57,11.86,5.98,0.52,1.14,12.79,22.24
(주)아이톡시,52770,2011/12,-12.2,-20.21,-18.67,-6.76,7.22,4.91,0.94,2.52,20.57,544.94
(주)아이톡시,52770,2012/12,-26.23,-24.15,-6.89,0.12,4.32,2.31,0.89,2.31,35.3,971.29
(주)아이톡시,52770,2013/12,-11.66,-2.72,3.53,17.63,-1.36,-0.7,0.92,1.94,34.32,1007.82
(주)아이톡시,52770,2014/12,-16.56,-19.72,-23.41,-10.65,17.86,11.1,0.86,1.98,23.14,572.59
(주)아이티엑스에이아이,99520,2011/12,-11.67,8.02,-0.4,-1.23,0.37,0.2,0.98,2.01,16.57,65.65
(주)아이티엑스에이아이,99520,2012/12,4.58,10.06,0.24,2.47,1.62,0.83,0.94,1.97,19.46,82.17
(주)아이티엑스에이아이,99520,2013/12,82.84,11.55,2.85,6.32,3.89,1.39,1.54,2.71,25.1,121.06
(주)아이티엑스에이아이,99520,2014/12,-18.32,-12.24,-3.08,-3.05,26.56,8.24,1.27,1.91,20.19,77.3
(주)아즈텍더블유비이,32080,2011/12,26.04,33.66,12.44,7.96,10.52,4.74,0.55,0.95,10.54,77.39
(주)아즈텍더블유비이,32080,2012/12,-14.68,-15.7,8.92,2.67,18.97,5.29,0.45,0.71,11.02,69.17
(주)아즈텍더블유비이,32080,2013/12,-2.85,-19.58,-5.11,-2.03,41.67,5.76,0.53,0.67,2.96,15.12
(주)아즈텍더블유비이,32080,2014/12,-2.96,5.13,4.1,1.67,43.53,6.52,0.56,0.65,9.9,51.72
(주)아프리카티비,67160,2011/12,-41.62,-36.54,2.15,4.78,18.6,9.76,0.63,1.1,25.84,128.72
(주)아프리카티비,67160,2012/12,7.02,0.92,4.15,1.81,10.76,4.68,0.87,1.67,36.03,174.18
(주)아프리카티비,67160,2013/12,-3.51,1.42,2.17,8.82,10.74,3.84,0.83,1.38,33.43,167.63
(주)아프리카티비,67160,2014/12,5.38,9.41,7.09,11.65,53.48,16.29,0.83,1.24,34.83,189.81
(주)안랩,53800,2011/12,41.58,10.61,12.07,6.18,50.87,11.97,0.59,0.74,29.28,70.51
(주)안랩,53800,2012/12,28.31,6.88,11.59,7.37,46.95,10.46,0.7,0.91,35.41,89.46
(주)안랩,53800,2013/12,5.25,0.43,4.12,2.91,35.6,7.54,0.71,0.91,34.62,90.57
(주)안랩,53800,2014/12,-0.4,0.35,3.9,5.9,44.63,8.62,0.71,0.89,36.59,99.67
(주)알에프세미,96610,2011/12,27.23,29.48,20.1,17.77,21.88,7.31,0.68,0.99,32.93,98.83
(주)알에프세미,96610,2012/12,14.9,14.22,11.09,9.0,22.58,8.05,0.65,0.99,25.16,77.54
(주)알에프세미,96610,2013/12,22.79,13.81,10.66,9.86,31.14,11.6,0.7,1.1,25.82,69.84
(주)알에프세미,96610,2014/12,6.75,9.97,4.5,4.34,22.23,9.05,0.67,1.09,24.94,67.43
(주)알에프텍,61040,2011/12,21.45,28.21,5.45,8.21,3.01,1.07,1.38,1.99,19.86,196.41
(주)알에프텍,61040,2012/12,93.81,21.34,6.9,19.0,19.17,6.66,2.16,3.32,26.6,245.3
(주)알에프텍,61040,2013/12,-13.11,4.11,3.41,7.56,17.85,5.74,1.68,2.52,19.42,187.76
(주)알에프텍,61040,2014/12,-11.18,12.34,2.12,3.35,19.23,7.11,1.37,2.1,13.36,126.58
(주)알톤스포츠,123750,2011/12,0.0,0.0,2.76,4.13,-4.92,-1.98,0.63,1.06,10.82,43.21
(주)알톤스포츠,123750,2012/12,31.13,-12.3,6.01,5.61,9.24,2.71,0.88,1.36,18.61,61.48
(주)알톤스포츠,123750,2013/12,-4.24,5.81,3.3,3.94,31.55,8.91,0.88,1.23,14.66,52.09
(주)알톤스포츠,123750,2014/12,13.97,11.84,7.88,9.45,30.69,7.47,0.92,1.24,17.98,80.42
(주)알파홀딩스,117670,2011/12,-38.32,-3.99,10.08,4.92,1.14,0.4,0.56,0.9,15.11,62.63
(주)알파홀딩스,117670,2012/12,45.14,5.81,9.51,7.48,12.84,4.14,0.8,1.2,20.43,79.83
(주)알파홀딩스,117670,2013/12,-1.52,-7.2,11.64,8.56,44.86,8.73,0.8,1.08,24.91,94.46
(주)알파홀딩스,117670,2014/12,20.18,75.63,11.79,9.83,15.75,7.68,0.72,1.17,21.63,151.15
(주)액토즈소프트,52790,2011/12,-4.18,10.49,11.88,15.04,32.3,8.59,0.83,1.16,24.19,8356.44
(주)액토즈소프트,52790,2012/12,-16.64,80.72,12.22,12.39,12.17,6.58,0.47,0.84,9.38,5640.02
(주)액토즈소프트,52790,2013/12,38.25,-2.12,13.26,8.93,59.56,6.92,0.51,0.76,13.3,5129.12
(주)액토즈소프트,52790,2014/12,-30.66,-28.23,-80.56,0.06,9.04,1.42,0.41,0.48,-31.13,-3858.74
(주)앤씨앤,92600,2011/12,-9.01,26.35,13.77,7.58,92.36,11.31,0.69,0.8,22.83,1745.17
(주)앤씨앤,92600,2012/12,15.88,4.56,6.01,0.09,60.98,7.91,0.7,0.8,15.47,1109.85
(주)앤씨앤,92600,2013/12,-30.91,-25.95,-50.72,-17.65,-5.24,-0.82,0.54,0.63,-8.14,-484.41
(주)앤씨앤,92600,2014/12,-2.25,-2.45,-5.32,-4.74,-12.6,-2.08,0.63,0.75,10.42,885.31
(주)에너토크,19990,2011/12,-2.04,11.46,13.19,13.9,104.29,14.54,0.98,1.14,30.4,102.18
(주)에너토크,19990,2012/12,20.21,10.6,12.15,15.47,86.37,10.23,1.06,1.21,33.21,79.06
(주)에너토크,19990,2013/12,-13.58,5.71,9.65,10.62,103.0,12.03,0.85,0.96,27.0,72.44
(주)에너토크,19990,2014/12,16.39,10.15,8.66,10.32,58.1,8.33,0.91,1.05,28.09,85.28
(주)에스디시스템,121890,2011/12,-20.43,2.38,-3.31,-6.76,-4.66,-1.39,0.91,1.17,5.04,159.59
(주)에스디시스템,121890,2012/12,78.07,-5.56,0.07,1.26,-28.36,-7.29,1.65,2.28,15.56,463.39
(주)에스디시스템,121890,2013/12,-10.96,-16.66,-8.83,-11.82,-30.08,-8.1,1.65,2.24,6.31,170.87
(주)에스디시스템,121890,2014/12,-15.41,25.52,6.2,5.75,-6.7,-2.29,1.36,1.97,17.31,252.43
(주)에스비에스콘텐츠허브,46140,2011/12,29.25,17.87,11.39,18.47,64.19,22.01,1.3,2.01,25.27,553.11
(주)에스비에스콘텐츠허브,46140,2012/12,-3.67,3.22,11.22,16.46,72.17,18.23,1.14,1.62,24.34,137.21
(주)에스비에스콘텐츠허브,46140,2013/12,1.77,17.93,12.64,15.01,32.19,8.21,1.05,1.4,22.06,149.35
(주)에스비에스콘텐츠허브,46140,2014/12,0.85,8.67,4.46,6.3,39.48,11.65,0.93,1.29,13.56,101.33
(주)에스씨디,42110,2011/12,14.03,-17.08,2.69,1.08,11.44,2.08,0.93,1.29,27.47,72.52
(주)에스씨디,42110,2012/12,11.93,8.58,0.34,2.22,28.13,4.57,1.1,1.33,21.29,54.98
(주)에스씨디,42110,2013/12,25.22,13.43,7.87,8.13,48.81,8.2,1.24,1.49,29.15,144.83
(주)에스씨디,42110,2014/12,21.4,13.64,8.13,11.15,71.04,11.97,1.33,1.6,31.82,170.41
(주)에스아이리소스,65420,2011/12,122.3,-17.35,4.35,6.33,16.1,3.1,0.46,0.63,6.04,48.36
(주)에스아이리소스,65420,2012/12,22.57,-1.28,-7.16,-2.93,7.96,1.75,0.62,0.78,-0.08,-0.6
(주)에스아이리소스,65420,2013/12,-2.54,-1.03,0.39,-1.94,-7.78,-1.65,0.61,0.78,4.53,36.67
(주)에스아이리소스,65420,2014/12,-7.55,-26.79,-44.13,-3.58,3.89,1.05,0.66,0.86,-27.22,-53325.66
(주)에스앤더블류,103230,2011/12,14.37,3.11,-1.48,1.11,0.05,0.02,0.92,1.63,14.68,28.74
(주)에스앤더블류,103230,2012/12,-18.39,-10.17,3.64,0.56,20.04,7.19,0.78,1.32,20.25,36.58
(주)에스앤더블류,103230,2013/12,-29.38,-9.54,1.14,-0.94,53.04,15.24,0.61,0.9,18.01,30.12
(주)에스앤더블류,103230,2014/12,2.01,-0.89,0.39,0.09,41.79,11.85,0.66,0.92,17.12,29.0
(주)에스앤에스텍,101490,2011/12,29.71,30.47,9.89,7.45,20.55,9.09,0.5,0.84,14.7,35.11
(주)에스앤에스텍,101490,2012/12,-7.23,0.25,10.15,5.55,19.96,8.13,0.41,0.72,15.66,35.69
(주)에스앤에스텍,101490,2013/12,0.94,-10.65,-17.14,6.62,29.26,12.41,0.44,0.75,4.08,7.86
(주)에스앤에스텍,101490,2014/12,-5.33,-15.13,-23.93,5.88,34.39,14.88,0.48,0.83,0.61,1.12
(주)에스에너지,95910,2011/12,-11.43,45.19,0.33,1.75,1.05,0.57,1.69,3.13,7.64,32.07
(주)에스에너지,95910,2012/12,0.12,15.04,5.05,11.94,1.18,0.63,1.33,2.88,17.92,92.01
(주)에스에너지,95910,2013/12,26.43,-1.3,3.57,7.44,8.98,4.34,1.58,3.22,20.73,87.53
(주)에스에너지,95910,2014/12,0.68,19.46,1.96,3.98,12.27,6.7,1.46,3.03,13.42,97.56
(주)에스에이엠티,31330,2011/12,17.54,35.03,1.09,11.36,-0.92,-0.75,4.78,27.29,13.76,424.99
(주)에스에이엠티,31330,2012/12,5.62,-8.27,1.46,11.58,5.8,4.34,4.58,21.55,17.1,489.98
(주)에스에이엠티,31330,2013/12,-0.13,7.42,1.56,12.04,12.27,8.56,4.61,16.61,31.01,981.86
(주)에스에이엠티,31330,2014/12,-3.87,1.56,-1.07,-1.76,2.33,1.75,4.25,15.33,1.43,45.63
(주)에스에이티,60540,2011/12,-57.74,-6.45,-43.15,-4.86,-8.11,-3.4,0.13,0.23,0.8,14.02
(주)에스에이티,60540,2012/12,-35.46,0.13,201.55,0.51,4.72,1.06,0.09,0.13,6.43,117.12
(주)에스에이티,60540,2013/12,79.59,16.82,26.11,-1.45,-0.29,-0.07,0.14,0.19,3.54,61.39
(주)에스에이티,60540,2014/12,144.46,24.06,17.37,3.04,8.18,1.98,0.29,0.39,13.1,300.01
