회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결)
(주)피엠디아카데미,144740,12-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
(주)피엠디아카데미,144740,13-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
(주)피엠디아카데미,144740,14-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
(주)피엠디아카데미,144740,15-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
(주)피엠디아카데미,144740,16-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
(주)피엠디아카데미,144740,17-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
(주)피엠에스,179440,11-Dec,2014-02-28,2016-07-07,4,,,,,,,,,,
(주)피엠에스,179440,12-Dec,2014-02-28,2016-07-07,4,,,,,,,,,,
(주)피엠에스,179440,13-Dec,2014-02-28,2016-07-07,4,,,,,,,,,,
(주)피엠에스,179440,14-Dec,2014-02-28,2016-07-07,4,,,,,,,,,,
(주)피엠에스,179440,15-Dec,2014-02-28,2016-07-07,4,,,,,,,,,,
(주)하림홀딩스,24660,11-Dec,1997-08-06,2018-07-16,4,25.89,-67.89,15.54,11.38,19.33,65.61,62.84,70.79,0.43,0.75
(주)하림홀딩스,24660,12-Dec,1997-08-06,2018-07-16,4,2.26,0.0,-20.44,-19.39,-2.87,-8.88,49.47,109.81,0.37,0.71
(주)하림홀딩스,24660,13-Dec,1997-08-06,2018-07-16,4,308.85,0.0,7.95,11.27,19.67,67.36,52.63,105.15,1.02,2.0
(주)하림홀딩스,24660,14-Dec,1997-08-06,2018-07-16,4,1.79,-29.83,7.79,7.23,18.55,68.96,51.9,110.95,0.95,1.81
(주)하림홀딩스,24660,15-Dec,1997-08-06,2018-07-16,4,6.22,136.8,10.06,15.45,23.75,69.4,61.55,156.66,0.98,1.74
(주)하림홀딩스,24660,16-Dec,1997-08-06,2018-07-16,4,11.37,-33.21,6.21,9.3,17.77,28.17,47.86,87.19,0.94,1.75
(주)하림홀딩스,24660,17-Dec,1997-08-06,2018-07-16,4,-3.82,-0.9,6.84,8.65,18.54,71.09,52.77,79.33,0.78,1.55
(주)한국비엔씨,226610,13-Dec,2015-12-18,2019-12-03,4,,,,,,,,,,
(주)한국비엔씨,226610,14-Dec,2015-12-18,2019-12-03,4,,,,,,,,,,
(주)한국비엔씨,226610,15-Dec,2015-12-18,2019-12-03,4,,,,,,,,,,
(주)한국비엔씨,226610,16-Dec,2015-12-18,2019-12-03,4,,,,,,,,,,
(주)한국비엔씨,226610,17-Dec,2015-12-18,2019-12-03,4,,,,,,,,,,
(주)한국비엔씨,226610,18-Dec,2015-12-18,2019-12-03,4,,,,,,,,,,
(주)한국아트라스비엑스,23890,11-Dec,1994-11-23,2021-04-19,4,5.75,-12.71,10.36,20.91,33.09,165.52,76.92,362.43,1.5,2.02
(주)한국아트라스비엑스,23890,12-Dec,1994-11-23,2021-04-19,4,0.07,9.96,11.38,19.37,31.49,177.59,79.23,422.32,1.33,1.7
(주)한국아트라스비엑스,23890,13-Dec,1994-11-23,2021-04-19,4,2.54,-0.18,11.08,16.49,26.61,188.6,78.29,404.72,1.17,1.49
(주)한국아트라스비엑스,23890,14-Dec,1994-11-23,2021-04-19,4,-1.4,-4.39,10.74,13.8,26.04,118.74,82.05,446.44,1.03,1.28
(주)한국아트라스비엑스,23890,15-Dec,1994-11-23,2021-04-19,4,12.89,5.85,10.07,13.04,26.46,146.86,81.5,450.55,1.06,1.29
(주)한국아트라스비엑스,23890,16-Dec,1994-11-23,2021-04-19,4,2.29,-7.21,9.14,15.31,44.31,155.98,65.9,200.84,1.27,1.67
(주)한국아트라스비엑스,23890,17-Dec,1994-11-23,2021-04-19,4,13.53,-16.14,6.75,17.6,34.49,140.16,65.2,209.0,1.71,2.61
(주)한국아트라스비엑스,23890,18-Dec,1994-11-23,2021-04-19,4,3.56,17.51,7.66,17.32,33.19,158.86,64.5,217.55,1.47,2.26
(주)한국아트라스비엑스,23890,19-Dec,1994-11-23,2021-04-19,4,-0.66,6.3,8.2,15.6,36.48,159.44,76.44,267.45,1.34,1.9
(주)한국아트라스비엑스,23890,20-Dec,1994-11-23,2021-04-19,4,0.46,-19.5,6.57,11.0,27.54,81.02,67.81,211.55,1.2,1.67
(주)한진피앤씨,61460,11-Dec,2002-04-11,2017-09-29,4,-7.84,0.0,-13.47,-15.15,-8.41,-14.36,42.12,50.39,0.71,1.63
(주)한진피앤씨,61460,12-Dec,2002-04-11,2017-09-29,4,,,,,,,,,,
(주)한진피앤씨,61460,13-Dec,2002-04-11,2017-09-29,4,,,,,,,,,,
(주)한진피앤씨,61460,14-Dec,2002-04-11,2017-09-29,4,,,,,,,,,,
(주)한진피앤씨,61460,15-Dec,2002-04-11,2017-09-29,4,,,,,,,,,,
(주)한진피앤씨,61460,16-Dec,2002-04-11,2017-09-29,4,,,,,,,,,,
(주)한컴지엠디,77280,11-Dec,2004-06-02,2020-01-16,4,0.0,0.0,1.67,2.48,7.77,117.44,50.89,151.59,0.66,1.29
(주)한컴지엠디,77280,12-Dec,2004-06-02,2020-01-16,4,0.0,0.0,-2.5,-5.27,6.67,100.45,51.23,135.11,0.57,1.11
(주)한컴지엠디,77280,13-Dec,2004-06-02,2020-01-16,4,-28.04,0.0,-12.27,-9.23,5.11,75.03,50.31,164.93,0.41,0.82
(주)한컴지엠디,77280,14-Dec,2004-06-02,2020-01-16,4,5.18,0.0,-3.34,-5.89,9.08,115.48,50.13,96.07,0.46,0.91
(주)한컴지엠디,77280,15-Dec,2004-06-02,2020-01-16,4,-52.86,0.0,-15.76,-6.35,6.11,106.38,50.38,91.95,0.23,0.45
(주)한컴지엠디,77280,16-Dec,2004-06-02,2020-01-16,4,-20.96,0.0,-7.96,-1.86,7.21,120.13,55.69,73.72,0.19,0.36
(주)한컴지엠디,77280,17-Dec,2004-06-02,2020-01-16,4,-36.5,0.0,9.07,2.88,8.18,2887.53,62.97,92.09,0.13,0.23
(주)한컴지엠디,77280,18-Dec,2004-06-02,2020-01-16,4,15.08,45.4,14.24,3.95,10.29,3802.93,67.5,221.44,0.16,0.25
(주)해피드림,65180,11-Dec,2002-06-18,2015-05-04,4,,,,,,,,,,
(주)해피드림,65180,12-Dec,2002-06-18,2015-05-04,4,,,,,,,,,,
(주)해피드림,65180,13-Dec,2002-06-18,2015-05-04,4,0.0,0.0,-35.46,-27.82,-4.34,-6.14,49.86,26.63,0.39,0.78
(주)해피드림,65180,14-Dec,2002-06-18,2015-05-04,4,,,,,,,,,,
(주)행남사,8800,11-Dec,1993-09-03,2021-06-07,4,7.88,0.0,-5.92,-7.73,17.51,64.6,42.25,140.32,0.73,1.65
(주)행남사,8800,12-Dec,1993-09-03,2021-06-07,4,-14.11,0.0,1.45,3.42,28.24,122.38,51.28,152.77,0.68,1.47
(주)행남사,8800,13-Dec,1993-09-03,2021-06-07,4,-4.85,-36.6,1.63,2.11,21.83,93.25,51.92,158.77,0.7,1.36
(주)행남사,8800,14-Dec,1993-09-03,2021-06-07,4,-3.37,0.0,-10.13,-12.54,12.21,51.06,47.13,139.75,0.69,1.39
(주)행남사,8800,15-Dec,1993-09-03,2021-06-07,4,-2.37,0.0,0.79,1.68,12.51,53.29,44.29,132.59,0.61,1.33
(주)행남사,8800,16-Dec,1993-09-03,2021-06-07,4,-32.44,-5320.5,-83.46,-107.63,-39.34,-337.17,31.14,158.79,0.44,1.12
(주)행남사,8800,17-Dec,1993-09-03,2021-06-07,4,-45.2,0.0,-121.51,-89.28,-29.77,-140.14,57.02,169.92,0.32,0.73
(주)행남사,8800,18-Dec,1993-09-03,2021-06-07,4,-43.37,0.0,-126.2,-25.53,-3.45,-16.49,57.06,134.36,0.11,0.2
(주)행남사,8800,19-Dec,1993-09-03,2021-06-07,4,-11.38,0.0,-469.23,-81.0,7.88,18.73,69.37,104.18,0.1,0.17
(주)행남사,8800,20-Dec,1993-09-03,2021-06-07,4,5.21,0.0,-53.62,-17.41,-1.36,-3.2,59.91,73.75,0.21,0.32
(주)화신테크,86250,11-Dec,2006-11-10,2021-08-31,4,,,,,,,,,,
(주)화신테크,86250,12-Dec,2006-11-10,2021-08-31,4,,,,,,,,,,
(주)화신테크,86250,13-Dec,2006-11-10,2021-08-31,4,,,,,,,,,,
(주)화신테크,86250,14-Dec,2006-11-10,2021-08-31,4,0.0,0.0,-2.46,2.0,11.89,18.16,62.25,117.94,0.52,0.84
(주)화신테크,86250,15-Dec,2006-11-10,2021-08-31,4,7.9,0.0,-15.14,-9.14,8.89,14.31,51.4,108.64,0.55,0.98
(주)화신테크,86250,16-Dec,2006-11-10,2021-08-31,4,-30.63,0.0,-38.45,-24.14,3.41,5.96,41.76,105.77,0.4,0.86
(주)화신테크,86250,17-Dec,2006-11-10,2021-08-31,4,-6.99,0.0,-9.31,-4.54,13.27,21.55,40.91,89.91,0.41,1.0
(주)화신테크,86250,18-Dec,2006-11-10,2021-08-31,4,,,,,,,,,,
(주)화신테크,86250,20-Dec,2006-11-10,2021-08-31,4,0.0,0.0,-142.33,-74.98,0.68,0.94,43.99,36.32,0.23,0.53
(주)화진,134780,11-Dec,2011-08-10,2020-07-02,4,2.12,91.39,9.04,21.37,37.99,97.29,58.99,154.63,1.22,2.36
(주)화진,134780,12-Dec,2011-08-10,2020-07-02,4,22.22,39.57,10.37,21.41,42.47,103.82,62.41,157.65,1.26,2.07
(주)화진,134780,13-Dec,2011-08-10,2020-07-02,4,15.82,38.92,12.38,24.1,38.54,104.79,61.79,166.02,1.2,1.94
(주)화진,134780,14-Dec,2011-08-10,2020-07-02,4,6.66,-25.38,8.63,14.96,31.13,81.85,58.02,143.83,1.02,1.71
(주)화진,134780,15-Dec,2011-08-10,2020-07-02,4,-3.08,-16.91,7.0,11.19,31.0,63.98,60.74,168.89,0.89,1.49
(주)화진,134780,16-Dec,2011-08-10,2020-07-02,4,-4.63,15.35,8.86,11.95,33.79,76.71,65.57,208.45,0.84,1.32
(주)화진,134780,17-Dec,2011-08-10,2020-07-02,4,-21.38,-165.29,-7.46,-8.11,17.47,41.08,54.99,122.76,0.68,1.13
(주)화진,134780,18-Dec,2011-08-10,2020-07-02,4,-10.62,0.0,-58.76,-56.55,-12.33,-25.36,30.79,70.17,0.73,1.62
(주)화진,134780,19-Dec,2011-08-10,2020-07-02,4,-26.51,0.0,-48.09,-77.68,2.98,5.14,11.56,41.54,0.64,1.92
(주)휴럼,284420,15-Dec,2017-12-12,2021-07-27,4,,,,,,,,,,
(주)휴럼,284420,16-Dec,2017-12-12,2021-07-27,4,,,,,,,,,,
(주)휴럼,284420,17-Dec,2017-12-12,2021-07-27,4,,,,,,,,,,
(주)휴럼,284420,18-Dec,2017-12-12,2021-07-27,4,,,,,,,,,,
(주)휴럼,284420,19-Dec,2017-12-12,2021-07-27,4,0.0,0.0,4.07,89.89,36.74,203.18,9.6,89.52,2.07,21.56
(주)휴럼,284420,20-Dec,2017-12-12,2021-07-27,4,15.08,-26.47,2.7,41.13,28.39,134.57,17.86,89.99,2.16,15.29
(주)휴먼텍코리아,66060,11-Dec,2002-08-16,2013-04-12,4,-17.64,0.0,-26.99,-94.19,-11.1,-1127.09,12.97,73.35,0.82,3.49
(주)휴먼텍코리아,66060,12-Dec,2002-08-16,2013-04-12,4,9.19,0.0,-43.93,0.0,-35.84,-2716.73,0.0,48.4,1.13,0.0
(주)힘스인터내셔널,181980,11-Dec,2013-08-14,2015-04-15,4,,,,,,,,,,
(주)힘스인터내셔널,181980,12-Dec,2013-08-14,2015-04-15,4,,,,,,,,,,
(주)힘스인터내셔널,181980,13-Dec,2013-08-14,2015-04-15,4,,,,,,,,,,
(주)힘스인터내셔널,181980,14-Dec,2013-08-14,2015-04-15,4,,,,,,,,,,
3노드디지탈그룹유한공사,900010,11-Dec,2007-08-17,2013-06-05,4,-1.88,0.0,-1.2,-5.3,1.32,9.19,31.11,113.49,1.06,3.33
3노드디지탈그룹유한공사,900010,12-Dec,2007-08-17,2013-06-05,4,3.75,0.0,-2.57,-5.36,-0.43,-3.5,30.08,112.82,1.11,3.61
KCW(주),68060,11-Dec,2003-01-28,2015-09-18,4,13.97,-30.93,2.47,8.2,30.28,71.23,35.32,88.69,1.18,3.19
KCW(주),68060,12-Dec,2003-01-28,2015-09-18,4,12.79,11.17,2.41,8.66,33.45,78.9,35.52,94.48,1.19,3.37
KCW(주),68060,13-Dec,2003-01-28,2015-09-18,4,7.18,-7.0,2.44,7.68,34.08,87.79,36.82,110.07,1.23,3.39
KCW(주),68060,14-Dec,2003-01-28,2015-09-18,4,6.23,-43.52,1.51,4.09,35.32,92.13,39.66,117.39,1.29,3.36
금강제강(주),105070,11-Dec,2010-02-02,2012-08-14,4,24.6,0.0,-6.67,-16.87,1.43,3.21,31.55,88.58,0.9,2.53
나무기술(주),167380,11-Dec,2016-11-28,2018-12-11,4,,,,,,,,,,
나무기술(주),167380,12-Dec,2016-11-28,2018-12-11,4,,,,,,,,,,
나무기술(주),167380,13-Dec,2016-11-28,2018-12-11,4,,,,,,,,,,
나무기술(주),167380,14-Dec,2016-11-28,2018-12-11,4,,,,,,,,,,
나무기술(주),167380,15-Dec,2016-11-28,2018-12-11,4,,,,,,,,,,
나무기술(주),167380,16-Dec,2016-11-28,2018-12-11,4,,,,,,,,,,
나무기술(주),167380,17-Dec,2016-11-28,2018-12-11,4,0.0,0.0,1.45,13.91,36.43,3090.74,26.81,129.27,2.15,8.04
넥스콘테크놀러지(주),38990,11-Dec,2000-05-23,2012-11-01,4,50.32,0.0,0.98,7.39,16.96,72.67,18.8,90.65,1.48,6.52
닉스테크(주),63840,11-Dec,2013-11-12,2016-04-12,4,,,,,,,,,,
닉스테크(주),63840,12-Dec,2013-11-12,2016-04-12,4,,,,,,,,,,
닉스테크(주),63840,13-Dec,2013-11-12,2016-04-12,4,,,,,,,,,,
닉스테크(주),63840,14-Dec,2013-11-12,2016-04-12,4,,,,,,,,,,
닉스테크(주),63840,15-Dec,2013-11-12,2016-04-12,4,,,,,,,,,,
다이노나(주),86080,11-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,12-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,13-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,14-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,15-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,16-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,17-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,18-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,19-Dec,2018-05-08,2021-11-22,4,,,,,,,,,,
다이노나(주),86080,20-Dec,2018-05-08,2021-11-22,4,0.0,0.0,-729.72,-17.76,-11.42,-648.22,73.15,836.81,0.02,0.02
동양텔레콤(주),7150,11-Dec,2000-07-25,2012-09-11,4,83.03,0.0,-89.44,-532.54,-51.8,-128.14,11.92,60.87,1.09,5.95
디브이에스코리아(주),46400,11-Dec,2002-10-01,2014-09-02,4,-35.51,0.0,-63.37,-149.99,-28.58,-194.76,0.0,42.29,0.84,0.0
디브이에스코리아(주),46400,12-Dec,2002-10-01,2014-09-02,4,,,,,,,,,,
디브이에스코리아(주),46400,13-Dec,2002-10-01,2014-09-02,4,,,,,,,,,,
디에스티(주),33430,11-Dec,1998-05-25,2021-09-02,4,0.0,0.0,-32.08,-20.95,-0.15,-35.4,42.69,127.42,0.28,0.65
디에스티(주),33430,12-Dec,1998-05-25,2021-09-02,4,,,,,,,,,,
디에스티(주),33430,13-Dec,1998-05-25,2021-09-02,4,0.0,0.0,-66.61,-25.85,-4.58,-15721.73,40.24,73.11,0.16,0.39
디에스티(주),33430,14-Dec,1998-05-25,2021-09-02,4,0.0,0.0,-55.56,-48.58,-9.51,-45.96,21.76,60.05,0.19,0.88
디에스티(주),33430,15-Dec,1998-05-25,2021-09-02,4,-15.85,0.0,-74.94,-65.4,-10.48,-55.24,20.49,60.49,0.16,0.78
디에스티(주),33430,16-Dec,1998-05-25,2021-09-02,4,7.18,0.0,-148.14,-122.08,-42.93,-268.07,14.4,72.51,0.25,1.33
디에스티(주),33430,17-Dec,1998-05-25,2021-09-02,4,6.2,0.0,9.73,11.05,18.41,105.38,3.41,52.62,0.48,4.96
디에스티(주),33430,18-Dec,1998-05-25,2021-09-02,4,-16.76,-198.38,-6.1,-9.76,3.88,64.76,30.79,96.62,0.47,2.82
디에스티(주),33430,19-Dec,1998-05-25,2021-09-02,4,-24.6,0.0,-86.4,-164.98,-13.8,-50.16,7.08,48.4,0.37,1.94
디에스티(주),33430,20-Dec,1998-05-25,2021-09-02,4,-13.09,0.0,-14.71,-70.01,18.6,70.38,5.58,52.63,0.33,5.18
디와이엘엔제이(주),207230,12-Dec,2015-09-14,2016-07-25,4,,,,,,,,,,
디와이엘엔제이(주),207230,13-Dec,2015-09-14,2016-07-25,4,,,,,,,,,,
디와이엘엔제이(주),207230,14-Dec,2015-09-14,2016-07-25,4,,,,,,,,,,
디와이엘엔제이(주),207230,15-Dec,2015-09-14,2016-07-25,4,,,,,,,,,,
럭슬(주),33600,11-Dec,2000-11-21,2021-08-11,4,15.42,0.0,-0.44,-0.75,13.67,20.71,46.87,58.52,0.8,1.69
럭슬(주),33600,12-Dec,2000-11-21,2021-08-11,4,-16.63,0.0,-5.93,-9.58,9.92,14.47,45.66,51.32,0.75,1.62
럭슬(주),33600,13-Dec,2000-11-21,2021-08-11,4,-22.58,0.0,-11.89,-18.05,11.32,16.72,39.05,56.47,0.65,1.52
럭슬(주),33600,14-Dec,2000-11-21,2021-08-11,4,29.76,0.0,-3.11,-7.0,15.6,24.28,41.18,48.53,0.87,2.17
럭슬(주),33600,15-Dec,2000-11-21,2021-08-11,4,,,,,,,,,,
럭슬(주),33600,16-Dec,2000-11-21,2021-08-11,4,,,,,,,,,,
럭슬(주),33600,17-Dec,2000-11-21,2021-08-11,4,,,,,,,,,,
럭슬(주),33600,18-Dec,2000-11-21,2021-08-11,4,,,,,,,,,,
레이젠(주),47440,11-Dec,2001-11-20,2018-10-11,4,-29.51,0.0,-0.46,-1.14,15.71,36.08,50.77,137.26,1.31,2.49
레이젠(주),47440,12-Dec,2001-11-20,2018-10-11,4,-23.46,0.0,-2.38,-4.69,16.19,34.85,52.48,107.01,1.02,1.97
레이젠(주),47440,13-Dec,2001-11-20,2018-10-11,4,-11.73,0.0,-3.0,-4.89,18.13,34.72,50.2,91.6,0.91,1.77
레이젠(주),47440,14-Dec,2001-11-20,2018-10-11,4,31.44,0.0,1.17,2.76,25.07,56.06,45.03,93.87,1.07,2.26
레이젠(주),47440,15-Dec,2001-11-20,2018-10-11,4,-4.34,0.0,-1.73,-2.54,25.23,53.47,50.51,94.54,1.0,2.1
레이젠(주),47440,16-Dec,2001-11-20,2018-10-11,4,-25.35,0.0,-17.74,-35.77,12.08,25.05,47.56,92.51,0.94,1.9
레이젠(주),47440,17-Dec,2001-11-20,2018-10-11,4,-19.58,0.0,-34.49,-88.07,-10.65,-21.26,33.55,63.79,1.06,2.55
미리넷(주),56710,11-Dec,2002-01-10,2012-04-13,4,-36.01,0.0,-377.65,0.0,-126.85,-550.15,0.0,42.5,0.43,0.0
미주제강(주),2670,11-Dec,1995-01-04,2012-04-17,4,,,,,,,,,,
부산방직공업(주),25270,11-Mar,1995-03-20,2016-08-18,4,0.0,0.0,0.24,0.33,6.52,116.66,43.85,124.14,0.6,1.37
부산방직공업(주),25270,12-Mar,1995-03-20,2016-08-18,4,0.97,1967.86,4.95,6.63,10.88,169.9,51.68,135.79,0.64,1.34
부산방직공업(주),25270,13-Dec,1995-03-20,2016-08-18,4,0.0,0.0,5.14,4.75,9.77,164.04,56.37,173.65,0.52,0.92
부산방직공업(주),25270,14-Dec,1995-03-20,2016-08-18,4,10.08,-93.04,0.32,0.33,6.99,121.94,56.44,161.25,0.58,1.02
부산방직공업(주),25270,15-Dec,1995-03-20,2016-08-18,4,-4.99,-1884.14,-6.1,-6.05,1.07,15.75,61.66,121.29,0.58,0.99
삼목강업(주),158380,11-Dec,2013-04-30,2016-04-21,4,,,,,,,,,,
삼목강업(주),158380,12-Dec,2013-04-30,2016-04-21,4,,,,,,,,,,
삼목강업(주),158380,13-Dec,2013-04-30,2016-04-21,4,,,,,,,,,,
삼목강업(주),158380,14-Dec,2013-04-30,2016-04-21,4,,,,,,,,,,
삼목강업(주),158380,15-Dec,2013-04-30,2016-04-21,4,,,,,,,,,,
성융광전투자유한공사,900150,11-Dec,2010-09-15,2012-09-26,4,0.0,0.0,-76.73,-421.61,-36.49,-210.29,9.48,78.81,0.52,5.5
세미텍(주),81220,11-Dec,2008-05-23,2014-03-03,4,,,,,,,,,,
세미텍(주),81220,12-Dec,2008-05-23,2014-03-03,4,,,,,,,,,,
세미텍(주),81220,13-Dec,2008-05-23,2014-03-03,4,,,,,,,,,,
세신버팔로(주),110660,11-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세신버팔로(주),110660,12-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세신버팔로(주),110660,13-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세신버팔로(주),110660,14-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세신버팔로(주),110660,15-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세신버팔로(주),110660,16-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세신버팔로(주),110660,17-Dec,2014-12-08,2018-10-11,4,,,,,,,,,,
세종머티리얼즈(주),135270,11-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,12-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,13-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,14-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,15-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,16-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,17-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
세종머티리얼즈(주),135270,18-Dec,2014-12-17,2019-10-02,4,,,,,,,,,,
소프트캠프(주),210610,11-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,12-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,13-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,14-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,15-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,16-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,17-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
소프트캠프(주),210610,18-Dec,2014-12-18,2019-12-30,4,,,,,,,,,,
스탠다드펌(주),179280,11-Dec,2013-07-01,2015-04-30,4,,,,,,,,,,
스탠다드펌(주),179280,12-Dec,2013-07-01,2015-04-30,4,,,,,,,,,,
스탠다드펌(주),179280,13-Dec,2013-07-01,2015-04-30,4,,,,,,,,,,
스탠다드펌(주),179280,14-Dec,2013-07-01,2015-04-30,4,,,,,,,,,,
쌍용건설(주),12650,11-Dec,1993-01-28,2014-04-11,4,-19.98,0.0,-7.96,-38.66,5.57,269.64,17.38,109.2,1.02,4.82
쌍용건설(주),12650,12-Dec,1993-01-28,2014-04-11,4,-5.6,0.0,-24.02,-481.88,-7.32,-216.22,0.0,67.08,1.13,0.0
쌍용건설(주),12650,13-Dec,1993-01-28,2014-04-11,4,-3.85,0.0,-36.76,0.0,-25.24,-610.3,0.0,49.53,1.5,0.0
씨아이에스(주),144630,11-Dec,2014-04-25,2017-01-20,4,,,,,,,,,,
씨아이에스(주),144630,12-Dec,2014-04-25,2017-01-20,4,,,,,,,,,,
씨아이에스(주),144630,13-Dec,2014-04-25,2017-01-20,4,,,,,,,,,,
씨아이에스(주),144630,14-Dec,2014-04-25,2017-01-20,4,,,,,,,,,,
씨아이에스(주),144630,15-Dec,2014-04-25,2017-01-20,4,0.0,0.0,10.9,6.13,8.08,46.49,38.58,136.31,0.22,0.56
씨제이이앤엠(주),130960,11-Dec,2010-10-15,2018-07-18,4,0.0,0.0,5.13,4.86,24.33,424.11,59.6,126.89,0.56,0.94
씨제이이앤엠(주),130960,12-Dec,2010-10-15,2018-07-18,4,22.0,-34.63,1.67,3.14,25.19,447.78,61.05,183.3,0.67,1.12
씨제이이앤엠(주),130960,13-Dec,2010-10-15,2018-07-18,4,23.05,-86.31,0.05,0.42,25.9,444.11,57.63,187.37,0.8,1.35
씨제이이앤엠(주),130960,14-Dec,2010-10-15,2018-07-18,4,-28.17,4336.02,18.94,16.37,15.76,448.99,63.87,178.92,0.54,0.89
씨제이이앤엠(주),130960,15-Dec,2010-10-15,2018-07-18,4,9.3,-75.79,3.93,3.55,22.82,697.91,65.97,146.37,0.57,0.88
씨제이이앤엠(주),130960,16-Dec,2010-10-15,2018-07-18,4,14.18,14.36,3.96,4.01,23.6,261.05,57.84,106.24,0.6,0.97
씨제이이앤엠(주),130960,17-Dec,2010-10-15,2018-07-18,4,13.76,589.57,24.11,23.6,31.53,428.27,59.82,155.36,0.53,0.91
아스팩오일(주),232360,11-Dec,2015-12-22,2017-07-25,4,,,,,,,,,,
아스팩오일(주),232360,12-Dec,2015-12-22,2017-07-25,4,,,,,,,,,,
아스팩오일(주),232360,13-Dec,2015-12-22,2017-07-25,4,,,,,,,,,,
아스팩오일(주),232360,14-Dec,2015-12-22,2017-07-25,4,,,,,,,,,,
아스팩오일(주),232360,15-Dec,2015-12-22,2017-07-25,4,,,,,,,,,,
아스팩오일(주),232360,16-Dec,2015-12-22,2017-07-25,4,,,,,,,,,,
아이스테이션(주),56010,11-Dec,2002-08-13,2012-04-13,4,,,,,,,,,,
아이이(주),23430,11-Dec,1994-10-07,2017-12-20,4,-13.39,0.0,-26.41,-15.04,20.39,306.84,83.34,641.0,0.49,0.57
아이이(주),23430,12-Dec,1994-10-07,2017-12-20,4,0.0,0.0,-316.46,-90.38,-24.04,-1880.43,33.34,137.35,0.09,0.28
아이이(주),23430,13-Dec,1994-10-07,2017-12-20,4,5567.03,0.0,0.31,-3.26,9.74,3014.62,37.95,113.35,4.05,11.21
아이이(주),23430,14-Dec,1994-10-07,2017-12-20,4,-89.72,0.0,-8.7,-3.0,0.14,3.41,52.96,90.73,0.41,0.93
아이이(주),23430,15-Dec,1994-10-07,2017-12-20,4,-20.45,0.0,-38.7,-25.12,-13.97,-279.31,87.52,117.59,0.45,0.66
아이이(주),23430,16-Dec,1994-10-07,2017-12-20,4,-62.1,0.0,-1172.96,-430.83,-366.76,-4002.83,26.98,80.98,0.25,0.37
어울림네트웍스(주),42820,11-Dec,2000-07-11,2012-11-17,4,,,,,,,,,,
어울림엘시스(주),33280,11-Dec,1997-11-10,2012-09-11,4,,,,,,,,,,
어울림정보기술(주),38320,11-Dec,2002-04-23,2012-09-08,4,,,,,,,,,,
에버테크노(주),70480,11-Dec,2007-05-22,2014-07-17,4,-43.66,-60.96,3.29,9.33,20.06,78.27,35.7,124.05,1.05,3.14
