,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]매출액증가율(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]유동비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]순이익증가율(IFRS연결),상장폐지사유,회계월,상장년도,회계년,연차
649,(주)화신테크,86250,2016-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,-30.63,-24.14,-38.45,105.77,41.76,0.4,0.86,3.41,5.96,0.0,,12,2006,2016,10
650,(주)화신테크,86250,2017-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,-6.99,-4.54,-9.31,89.91,40.91,0.41,1.0,13.27,21.55,0.0,,12,2006,2017,11
651,(주)화신테크,86250,2018-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2006,2018,12
652,(주)화신테크,86250,2020-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,0.0,-74.98,-142.33,36.32,43.99,0.23,0.53,0.68,0.94,0.0,,12,2006,2020,14
653,(주)화진,134780,2012-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,22.22,21.41,10.37,157.65,62.41,1.26,2.07,42.47,103.82,39.57,,12,2011,2012,1
654,(주)화진,134780,2013-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,15.82,24.1,12.38,166.02,61.79,1.2,1.94,38.54,104.79,38.92,,12,2011,2013,2
655,(주)화진,134780,2014-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,6.66,14.96,8.63,143.83,58.02,1.02,1.71,31.13,81.85,-25.38,,12,2011,2014,3
656,(주)화진,134780,2015-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-3.08,11.19,7.0,168.89,60.74,0.89,1.49,31.0,63.98,-16.91,,12,2011,2015,4
657,(주)화진,134780,2016-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-4.63,11.95,8.86,208.45,65.57,0.84,1.32,33.79,76.71,15.35,,12,2011,2016,5
658,(주)화진,134780,2017-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-21.38,-8.11,-7.46,122.76,54.99,0.68,1.13,17.47,41.08,-165.29,,12,2011,2017,6
659,(주)화진,134780,2018-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-10.62,-56.55,-58.76,70.17,30.79,0.73,1.62,-12.33,-25.36,0.0,,12,2011,2018,7
660,(주)화진,134780,2019-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-26.51,-77.68,-48.09,41.54,11.56,0.64,1.92,2.98,5.14,0.0,,12,2011,2019,8
661,(주)휴럼,284420,2018-12-01,2017-12-12,2021-07-27,4,  식료품 제조업,,,,,,,,,,,,12,2017,2018,1
662,(주)휴럼,284420,2019-12-01,2017-12-12,2021-07-27,4,  식료품 제조업,0.0,89.89,4.07,89.52,9.6,2.07,21.56,36.74,203.18,0.0,,12,2017,2019,2
663,(주)휴럼,284420,2020-12-01,2017-12-12,2021-07-27,4,  식료품 제조업,15.08,41.13,2.7,89.99,17.86,2.16,15.29,28.39,134.57,-26.47,,12,2017,2020,3
664,(주)휴먼텍코리아,66060,2011-12-01,2002-08-16,2013-04-12,4,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",-17.64,-94.19,-26.99,73.35,12.97,0.82,3.49,-11.1,-1127.09,0.0,,12,2002,2011,9
665,(주)휴먼텍코리아,66060,2012-12-01,2002-08-16,2013-04-12,4,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",9.19,0.0,-43.93,48.4,0.0,1.13,0.0,-35.84,-2716.73,0.0,,12,2002,2012,10
666,KCW(주),68060,2011-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,13.97,8.2,2.47,88.69,35.32,1.18,3.19,30.28,71.23,-30.93,,12,2003,2011,8
667,KCW(주),68060,2012-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,12.79,8.66,2.41,94.48,35.52,1.19,3.37,33.45,78.9,11.17,,12,2003,2012,9
668,KCW(주),68060,2013-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,7.18,7.68,2.44,110.07,36.82,1.23,3.39,34.08,87.79,-7.0,,12,2003,2013,10
669,KCW(주),68060,2014-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,6.23,4.09,1.51,117.39,39.66,1.29,3.36,35.32,92.13,-43.52,,12,2003,2014,11
670,금강제강(주),105070,2011-12-01,2010-02-02,2012-08-14,4,  1차 금속 제조업,24.6,-16.87,-6.67,88.58,31.55,0.9,2.53,1.43,3.21,0.0,,12,2010,2011,1
671,넥스콘테크놀러지(주),38990,2011-12-01,2000-05-23,2012-11-01,4,  전기장비 제조업,50.32,7.39,0.98,90.65,18.8,1.48,6.52,16.96,72.67,0.0,,12,2000,2011,11
672,넥슨지티(주),41140,2011-12-01,2000-07-25,2022-04-15,4,  출판업,0.0,3.77,5.24,436.16,71.55,0.52,0.72,21.78,2488.79,0.0,,12,2000,2011,11
673,넥슨지티(주),41140,2012-12-01,2000-07-25,2022-04-15,4,  출판업,0.0,21.12,29.05,545.95,80.62,0.59,0.73,44.09,6141.62,0.0,,12,2000,2012,12
674,넥슨지티(주),41140,2013-12-01,2000-07-25,2022-04-15,4,  출판업,,,,,,,,,,,,12,2000,2013,13
675,넥슨지티(주),41140,2014-12-01,2000-07-25,2022-04-15,4,  출판업,,,,,,,,,,,,12,2000,2014,14
676,넥슨지티(주),41140,2015-12-01,2000-07-25,2022-04-15,4,  출판업,,,,,,,,,,,,12,2000,2015,15
677,넥슨지티(주),41140,2016-12-01,2000-07-25,2022-04-15,4,  출판업,0.0,11.39,25.9,1068.9,91.74,0.4,0.44,35.66,4942.23,0.0,,12,2000,2016,16
678,넥슨지티(주),41140,2017-12-01,2000-07-25,2022-04-15,4,  출판업,-19.46,-10.06,-26.87,226.72,71.35,0.3,0.37,16.29,46.54,-183.56,,12,2000,2017,17
679,넥슨지티(주),41140,2018-12-01,2000-07-25,2022-04-15,4,  출판업,-34.12,-22.17,-77.43,166.42,60.52,0.19,0.29,15.44,43.94,0.0,,12,2000,2018,18
680,넥슨지티(주),41140,2019-12-01,2000-07-25,2022-04-15,4,  출판업,-6.92,2.78,9.69,267.52,74.38,0.19,0.29,38.88,96.81,0.0,,12,2000,2019,19
681,넥슨지티(주),41140,2020-12-01,2000-07-25,2022-04-15,4,  출판업,-7.87,3.61,14.2,300.04,76.16,0.19,0.25,16.4,71.99,34.99,,12,2000,2020,20
682,닉스테크(주),63840,2014-12-01,2013-11-12,2016-04-12,4,  출판업,,,,,,,,,,,,12,2013,2014,1
683,닉스테크(주),63840,2015-12-01,2013-11-12,2016-04-12,4,  출판업,,,,,,,,,,,,12,2013,2015,2
684,동양텔레콤(주),7150,2011-12-01,2000-07-25,2012-09-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",83.03,-532.54,-89.44,60.87,11.92,1.09,5.95,-51.8,-128.14,0.0,,12,2000,2011,11
685,디브이에스코리아(주),46400,2011-12-01,2002-10-01,2014-09-02,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-35.51,-149.99,-63.37,42.29,0.0,0.84,0.0,-28.58,-194.76,0.0,,12,2002,2011,9
686,디브이에스코리아(주),46400,2012-12-01,2002-10-01,2014-09-02,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2012,10
687,디브이에스코리아(주),46400,2013-12-01,2002-10-01,2014-09-02,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2013,11
688,디에스티(주),33430,2011-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,0.0,-20.95,-32.08,127.42,42.69,0.28,0.65,-0.15,-35.4,0.0,,12,1998,2011,13
689,디에스티(주),33430,2012-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,1998,2012,14
690,디에스티(주),33430,2013-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,0.0,-25.85,-66.61,73.11,40.24,0.16,0.39,-4.58,-15721.73,0.0,,12,1998,2013,15
691,디에스티(주),33430,2014-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,0.0,-48.58,-55.56,60.05,21.76,0.19,0.88,-9.51,-45.96,0.0,,12,1998,2014,16
692,디에스티(주),33430,2015-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-15.85,-65.4,-74.94,60.49,20.49,0.16,0.78,-10.48,-55.24,0.0,,12,1998,2015,17
693,디에스티(주),33430,2016-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,7.18,-122.08,-148.14,72.51,14.4,0.25,1.33,-42.93,-268.07,0.0,,12,1998,2016,18
694,디에스티(주),33430,2017-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,6.2,11.05,9.73,52.62,3.41,0.48,4.96,18.41,105.38,0.0,,12,1998,2017,19
695,디에스티(주),33430,2018-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-16.76,-9.76,-6.1,96.62,30.79,0.47,2.82,3.88,64.76,-198.38,,12,1998,2018,20
696,디에스티(주),33430,2019-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-24.6,-164.98,-86.4,48.4,7.08,0.37,1.94,-13.8,-50.16,0.0,,12,1998,2019,21
697,디에스티(주),33430,2020-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-13.09,-70.01,-14.71,52.63,5.58,0.33,5.18,18.6,70.38,0.0,,12,1998,2020,22
698,럭슬(주),33600,2011-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,15.42,-0.75,-0.44,58.52,46.87,0.8,1.69,13.67,20.71,0.0,,12,2000,2011,11
699,럭슬(주),33600,2012-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,-16.63,-9.58,-5.93,51.32,45.66,0.75,1.62,9.92,14.47,0.0,,12,2000,2012,12
700,럭슬(주),33600,2013-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,-22.58,-18.05,-11.89,56.47,39.05,0.65,1.52,11.32,16.72,0.0,,12,2000,2013,13
701,럭슬(주),33600,2014-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,29.76,-7.0,-3.11,48.53,41.18,0.87,2.17,15.6,24.28,0.0,,12,2000,2014,14
702,럭슬(주),33600,2015-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,12,2000,2015,15
703,럭슬(주),33600,2016-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,12,2000,2016,16
704,럭슬(주),33600,2017-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,12,2000,2017,17
705,럭슬(주),33600,2018-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,12,2000,2018,18
706,레이젠(주),47440,2011-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-29.51,-1.14,-0.46,137.26,50.77,1.31,2.49,15.71,36.08,0.0,,12,2001,2011,10
707,레이젠(주),47440,2012-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-23.46,-4.69,-2.38,107.01,52.48,1.02,1.97,16.19,34.85,0.0,,12,2001,2012,11
708,레이젠(주),47440,2013-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.73,-4.89,-3.0,91.6,50.2,0.91,1.77,18.13,34.72,0.0,,12,2001,2013,12
709,레이젠(주),47440,2014-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",31.44,2.76,1.17,93.87,45.03,1.07,2.26,25.07,56.06,0.0,,12,2001,2014,13
710,레이젠(주),47440,2015-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.34,-2.54,-1.73,94.54,50.51,1.0,2.1,25.23,53.47,0.0,,12,2001,2015,14
711,레이젠(주),47440,2016-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-25.35,-35.77,-17.74,92.51,47.56,0.94,1.9,12.08,25.05,0.0,,12,2001,2016,15
712,레이젠(주),47440,2017-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-19.58,-88.07,-34.49,63.79,33.55,1.06,2.55,-10.65,-21.26,0.0,,12,2001,2017,16
713,미래오토스,176440,2017-12-01,2016-11-28,2022-06-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1.47,-3.88,-0.99,129.37,47.88,2.04,3.9,23.45,73.22,0.0,,12,2016,2017,1
714,미래오토스,176440,2018-12-01,2016-11-28,2022-06-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.06,0.47,0.1,132.07,48.07,2.18,4.55,24.82,70.04,0.0,,12,2016,2018,2
715,미래오토스,176440,2019-12-01,2016-11-28,2022-06-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6.64,-3.48,-0.86,104.49,49.83,2.17,4.42,8.34,183.53,-914.31,,12,2016,2019,3
716,미래오토스,176440,2020-12-01,2016-11-28,2022-06-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-95.32,-52.03,-200.89,103.99,38.31,0.13,0.28,-12.11,0.0,0.0,,12,2016,2020,4
717,미리넷(주),56710,2011-12-01,2002-01-10,2012-04-13,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-36.01,0.0,-377.65,42.5,0.0,0.43,0.0,-126.85,-550.15,0.0,,12,2002,2011,9
718,미주제강(주),2670,2011-12-01,1995-01-04,2012-04-17,4,  1차 금속 제조업,,,,,,,,,,,,12,1995,2011,16
719,부산방직공업(주),25270,2013-12-01,1995-03-20,2016-08-18,4,  섬유제품 제조업; 의복제외,0.0,4.75,5.14,173.65,56.37,0.52,0.92,9.77,164.04,0.0,,12,1995,2013,18
720,부산방직공업(주),25270,2014-12-01,1995-03-20,2016-08-18,4,  섬유제품 제조업; 의복제외,10.08,0.33,0.32,161.25,56.44,0.58,1.02,6.99,121.94,-93.04,,12,1995,2014,19
721,부산방직공업(주),25270,2015-12-01,1995-03-20,2016-08-18,4,  섬유제품 제조업; 의복제외,-4.99,-6.05,-6.1,121.29,61.66,0.58,0.99,1.07,15.75,-1884.14,,12,1995,2015,20
722,소프트캠프(주),210610,2015-12-01,2014-12-18,2019-12-30,5,  출판업,,,,,,,,,,,스펙이용 코스닥상장(코스닥),12,2014,2015,1
723,소프트캠프(주),210610,2016-12-01,2014-12-18,2019-12-30,5,  출판업,,,,,,,,,,,스펙이용 코스닥상장(코스닥),12,2014,2016,2
724,소프트캠프(주),210610,2017-12-01,2014-12-18,2019-12-30,5,  출판업,,,,,,,,,,,스펙이용 코스닥상장(코스닥),12,2014,2017,3
725,소프트캠프(주),210610,2018-12-01,2014-12-18,2019-12-30,5,  출판업,,,,,,,,,,,스펙이용 코스닥상장(코스닥),12,2014,2018,4
726,쌍용건설(주),12650,2011-12-01,1993-01-28,2014-04-11,4,  종합 건설업,-19.98,-38.66,-7.96,109.2,17.38,1.02,4.82,5.57,269.64,0.0,,12,1993,2011,18
727,쌍용건설(주),12650,2012-12-01,1993-01-28,2014-04-11,4,  종합 건설업,-5.6,-481.88,-24.02,67.08,0.0,1.13,0.0,-7.32,-216.22,0.0,,12,1993,2012,19
728,쌍용건설(주),12650,2013-12-01,1993-01-28,2014-04-11,4,  종합 건설업,-3.85,0.0,-36.76,49.53,0.0,1.5,0.0,-25.24,-610.3,0.0,,12,1993,2013,20
729,아이스테이션(주),56010,2011-12-01,2002-08-13,2012-04-13,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2011,9
730,아이이(주),23430,2011-12-01,1994-10-07,2017-12-20,4,  도매 및 상품 중개업,-13.39,-15.04,-26.41,641.0,83.34,0.49,0.57,20.39,306.84,0.0,,12,1994,2011,17
731,아이이(주),23430,2012-12-01,1994-10-07,2017-12-20,4,  도매 및 상품 중개업,0.0,-90.38,-316.46,137.35,33.34,0.09,0.28,-24.04,-1880.43,0.0,,12,1994,2012,18
732,아이이(주),23430,2013-12-01,1994-10-07,2017-12-20,4,  도매 및 상품 중개업,5567.03,-3.26,0.31,113.35,37.95,4.05,11.21,9.74,3014.62,0.0,,12,1994,2013,19
733,아이이(주),23430,2014-12-01,1994-10-07,2017-12-20,4,  도매 및 상품 중개업,-89.72,-3.0,-8.7,90.73,52.96,0.41,0.93,0.14,3.41,0.0,,12,1994,2014,20
734,아이이(주),23430,2015-12-01,1994-10-07,2017-12-20,4,  도매 및 상품 중개업,-20.45,-25.12,-38.7,117.59,87.52,0.45,0.66,-13.97,-279.31,0.0,,12,1994,2015,21
735,아이이(주),23430,2016-12-01,1994-10-07,2017-12-20,4,  도매 및 상품 중개업,-62.1,-430.83,-1172.96,80.98,26.98,0.25,0.37,-366.76,-4002.83,0.0,,12,1994,2016,22
736,어울림네트웍스(주),42820,2011-12-01,2000-07-11,2012-11-17,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2000,2011,11
737,어울림엘시스(주),33280,2011-12-01,1997-11-10,2012-09-11,4,  출판업,,,,,,,,,,,,12,1997,2011,14
738,어울림정보기술(주),38320,2011-12-01,2002-04-23,2012-09-08,4,  출판업,,,,,,,,,,,,12,2002,2011,9
739,에버테크노(주),70480,2011-12-01,2007-05-22,2014-07-17,4,  기타 기계 및 장비 제조업,-43.66,9.33,3.29,124.05,35.7,1.05,3.14,20.06,78.27,-60.96,,12,2007,2011,4
740,에버테크노(주),70480,2012-12-01,2007-05-22,2014-07-17,4,  기타 기계 및 장비 제조업,-53.13,-45.22,-25.46,58.39,31.25,0.59,1.73,0.73,1.8,0.0,,12,2007,2012,5
741,에버테크노(주),70480,2013-12-01,2007-05-22,2014-07-17,4,  기타 기계 및 장비 제조업,-35.55,-200.5,-69.45,33.15,1.29,0.57,2.82,-23.26,-42.56,0.0,,12,2007,2013,6
742,에스에스씨피(주),71660,2011-12-01,2005-10-18,2012-09-29,4,  화학물질 및 화학제품 제조업; 의약품 제외,-9.44,7.19,9.57,130.49,39.06,0.28,0.69,2.39,11.91,0.0,,12,2005,2011,6
743,에스에이치엔엘(주),50320,2011-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,-4.15,-24.08,-11.23,143.75,46.46,1.12,2.31,9.16,63.95,0.0,,12,2002,2011,9
744,에스에이치엔엘(주),50320,2012-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,-10.9,6.23,2.42,155.77,52.2,1.1,2.23,22.89,151.09,0.0,,12,2002,2012,10
745,에스에이치엔엘(주),50320,2013-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,-5.17,-32.47,-14.2,107.36,38.71,1.03,2.27,6.3,45.14,0.0,,12,2002,2013,11
746,에스에이치엔엘(주),50320,2014-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2014,12
747,에스에이치엔엘(주),50320,2015-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2015,13
748,에스에이치엔엘(주),50320,2016-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,0.0,-766.21,-161.94,94.48,44.7,2.12,4.73,-239.58,-1693.99,0.0,,12,2002,2016,14
749,에스에이치엔엘(주),50320,2017-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,10.87,-226.52,-38.39,107.84,30.52,2.19,5.9,-37.61,-181.38,0.0,,12,2002,2017,15
750,에스에이치엔엘(주),50320,2018-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,-53.35,-59.84,-37.26,89.0,63.64,0.8,1.61,22.84,1260.91,0.0,,12,2002,2018,16
751,에스에이치엔엘(주),50320,2019-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2019,17
752,에스에이치엔엘(주),50320,2020-12-01,2002-01-15,2022-05-31,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2020,18
753,에스케이브로드밴드(주),33630,2011-12-01,1998-11-12,2015-07-01,4,  우편 및 통신업,8.1,-1.28,-0.62,54.92,32.19,0.69,2.08,1.88,3.09,0.0,,12,1998,2011,13
754,에스케이브로드밴드(주),33630,2012-12-01,1998-11-12,2015-07-01,4,  우편 및 통신업,8.57,2.04,0.9,75.5,36.07,0.77,2.26,2.59,3.92,0.0,,12,1998,2012,14
755,에스케이브로드밴드(주),33630,2013-12-01,1998-11-12,2015-07-01,4,  우편 및 통신업,,,,,,,,,,,,12,1998,2013,15
756,에스케이브로드밴드(주),33630,2014-12-01,1998-11-12,2015-07-01,4,  우편 및 통신업,,,,,,,,,,,,12,1998,2014,16
757,에스케이씨솔믹스(주),57500,2011-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,-6.89,-6.64,54.19,31.09,0.32,1.03,8.92,14.82,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2011,10
758,에스케이씨솔믹스(주),57500,2012-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,-50.94,-35.99,47.82,23.63,0.33,1.41,4.96,7.82,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2012,11
759,에스케이씨솔믹스(주),57500,2013-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.65,-45.19,-28.62,70.68,22.86,0.36,1.57,7.27,11.31,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2013,12
760,에스케이씨솔믹스(주),57500,2014-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2.45,-20.69,-10.95,62.77,19.87,0.4,1.89,13.93,21.81,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2014,13
761,에스케이씨솔믹스(주),57500,2015-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-2.69,-109.89,-36.66,51.01,9.47,0.46,3.0,3.44,5.59,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2015,14
762,에스케이씨솔믹스(주),57500,2016-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-15.74,-135.55,-37.7,87.61,21.21,0.52,3.6,28.0,46.57,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2016,15
763,에스케이씨솔믹스(주),57500,2017-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",40.45,75.54,29.71,90.33,42.64,0.82,2.54,32.16,61.81,0.0,타법인의 완전자회사로 편입(코스닥),12,2001,2017,16
764,에스케이씨솔믹스(주),57500,2018-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5.71,29.38,17.49,95.72,46.91,0.76,1.68,29.57,53.11,-37.77,타법인의 완전자회사로 편입(코스닥),12,2001,2018,17
765,에스케이씨솔믹스(주),57500,2019-12-01,2001-12-26,2020-12-23,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-1.02,0.42,0.29,205.98,41.66,0.64,1.45,22.42,45.62,-98.38,타법인의 완전자회사로 편입(코스닥),12,2001,2019,18
766,에스케이커뮤니케이션즈(주),66270,2011-12-01,2003-11-07,2017-02-27,4,  정보서비스업,7.53,1.85,1.63,197.01,73.38,0.82,1.14,1.42,8.03,-60.95,,12,2003,2011,8
767,에스케이커뮤니케이션즈(주),66270,2012-12-01,2003-11-07,2017-02-27,4,  정보서비스업,,,,,,,,,,,,12,2003,2012,9
768,에스케이커뮤니케이션즈(주),66270,2013-12-01,2003-11-07,2017-02-27,4,  정보서비스업,,,,,,,,,,,,12,2003,2013,10
769,에스케이커뮤니케이션즈(주),66270,2014-12-01,2003-11-07,2017-02-27,4,  정보서비스업,,,,,,,,,,,,12,2003,2014,11
770,에스케이커뮤니케이션즈(주),66270,2015-12-01,2003-11-07,2017-02-27,4,  정보서비스업,,,,,,,,,,,,12,2003,2015,12
771,에이스하이텍(주),71930,2011-12-01,2004-01-16,2015-07-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",80.65,-91.03,-132.31,60.26,57.69,0.44,0.69,-63.29,-101.78,0.0,,12,2004,2011,7
772,에이스하이텍(주),71930,2012-12-01,2004-01-16,2015-07-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",32.15,6.96,5.7,102.07,59.63,0.72,1.22,16.9,34.46,0.0,,12,2004,2012,8
773,에이스하이텍(주),71930,2013-12-01,2004-01-16,2015-07-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2004,2013,9
774,에이스하이텍(주),71930,2014-12-01,2004-01-16,2015-07-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,-92.22,-221.1,65.99,71.07,0.3,0.42,-53.11,-255.52,0.0,,12,2004,2014,10
775,에이아이비트(주),39230,2011-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,12,2000,2011,11
776,에이아이비트(주),39230,2012-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",0.0,-47.74,-30.53,39.35,40.58,0.63,1.56,-3.42,-6.31,0.0,,12,2000,2012,12
777,에이아이비트(주),39230,2013-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-11.21,0.76,0.55,45.4,38.97,0.55,1.38,14.04,27.38,0.0,,12,2000,2013,13
778,에이아이비트(주),39230,2014-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",46.27,1.42,0.71,54.13,37.02,0.76,1.99,14.64,30.75,90.17,,12,2000,2014,14
779,에이아이비트(주),39230,2015-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-5.47,-1.27,-0.24,60.7,34.69,0.66,1.85,12.82,29.19,0.0,,12,2000,2015,15
780,에이아이비트(주),39230,2016-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-47.18,-87.44,-66.93,161.56,37.02,0.49,1.38,-54.69,-2844.46,0.0,,12,2000,2016,16
781,에이아이비트(주),39230,2017-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",52.75,-33.45,-9.9,134.85,32.64,1.17,3.38,5.65,371.18,0.0,,12,2000,2017,17
