총자본순이익률_차이,총자본순이익률_비율,총자본순이익률_상위10개_차이,총자본순이익률_상위10개_변동성,총자본순이익률_산업평균_차이,총자본순이익률_산업평균_변동성,매출액증가율_차이,매출액증가율_비율,매출액증가율_상위10개_차이,매출액증가율_상위10개_변동성,매출액증가율_산업평균_차이,매출액증가율_산업평균_변동성,자기자본순이익률_차이,자기자본순이익률_비율,자기자본순이익률_상위10개_차이,자기자본순이익률_상위10개_변동성,자기자본순이익률_산업평균_차이,자기자본순이익률_산업평균_변동성,매출액순이익률_차이,매출액순이익률_비율,매출액순이익률_상위10개_차이,매출액순이익률_상위10개_변동성,매출액순이익률_산업평균_차이,매출액순이익률_산업평균_변동성,유동비율_차이,유동비율_비율,유동비율_상위10개_차이,유동비율_상위10개_변동성,유동비율_산업평균_차이,유동비율_산업평균_변동성,자기자본구성비율_차이,자기자본구성비율_비율,자기자본구성비율_상위10개_차이,자기자본구성비율_상위10개_변동성,자기자본구성비율_산업평균_차이,자기자본구성비율_산업평균_변동성,총자본회전률_차이,총자본회전률_비율,총자본회전률_상위10개_차이,총자본회전률_상위10개_변동성,총자본회전률_산업평균_차이,총자본회전률_산업평균_변동성,자기자본회전률_차이,자기자본회전률_비율,자기자본회전률_상위10개_차이,자기자본회전률_상위10개_변동성,자기자본회전률_산업평균_차이,자기자본회전률_산업평균_변동성,총자본투자효율_차이,총자본투자효율_비율,총자본투자효율_상위10개_차이,총자본투자효율_상위10개_변동성,총자본투자효율_산업평균_차이,총자본투자효율_산업평균_변동성,설비투자효율_차이,설비투자효율_비율,설비투자효율_상위10개_차이,설비투자효율_상위10개_변동성,설비투자효율_산업평균_차이,설비투자효율_산업평균_변동성,순이익증가율_차이,순이익증가율_비율,순이익증가율_상위10개_차이,순이익증가율_상위10개_변동성,순이익증가율_산업평균_차이,순이익증가율_산업평균_변동성,label
7.71,-1.15,-21.09,21.09,1.6,1.6,83.12,-2.37,-801.23,801.23,31.23,31.23,12.59,-1.16,-48.5,48.5,5.26,5.26,8.13,-1.1,-110.44,110.44,10.31,10.31,2.6,0.02,-2400.16,2400.16,-119.49,119.49,-6.38,-0.15,-58.21,58.21,-19.69,19.69,0.36,0.4,-2.23,2.23,0.33,0.33,1.18,0.6,-11.07,11.07,1.11,1.11,2.16,0.13,-58.14,58.14,1.52,1.52,-3.63,-0.05,-9552.99,9552.99,-177.21,177.21,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
-5.32,-0.47,-16.03,16.03,6.66,6.66,-87.03,-0.84,-832.97,832.97,-0.51,0.51,-18.06,-0.52,-33.3,33.3,20.46,20.46,-5.48,-0.53,-106.39,106.39,14.36,14.36,8.94,0.06,-2403.4,2403.4,-122.73,122.73,5.73,0.16,-55.14,55.14,-16.62,16.62,0.16,0.15,-2.24,2.24,0.32,0.32,-0.31,-0.09,-10.88,10.88,1.3,1.3,24.64,0.64,-14.4,16.93,45.26,45.26,186.63,0.2,-8518.61,8518.61,857.17,857.17,-569.52,-1.07,-3944.83,3944.83,-103.08,103.08,0.0
7.2,1.86,-10.99,10.99,11.7,11.7,-3.06,-0.15,-832.61,832.61,-0.15,0.31,7.62,1.01,-35.03,35.03,18.73,18.73,9.13,1.72,-96.77,96.77,23.98,23.98,4.18,0.02,-2381.12,2381.12,-100.45,100.45,10.65,0.21,-34.93,34.93,3.59,3.59,0.04,0.05,-2.73,2.73,-0.17,0.17,-0.2,-0.14,-12.95,12.95,-0.77,0.77,7.83,0.3,-43.42,43.42,16.24,16.24,17.29,0.23,-9524.0,9524.0,-148.22,148.22,121.38,3.09,-3744.77,3744.77,96.98,96.98,0.0
-29.37,-18.71,-49.87,49.87,-27.18,27.18,-22.43,-6.25,-868.18,868.18,-35.72,35.72,-59.86,-21.38,-107.26,107.26,-53.5,53.5,-29.47,-21.51,-139.31,139.31,-18.56,18.56,-43.65,-0.34,-2467.11,2467.11,-186.44,186.44,-20.83,-0.36,-58.16,58.16,-19.64,19.64,-0.16,-0.14,-2.51,2.51,0.05,0.05,0.06,0.03,-12.18,12.18,0.0,0.02,-21.77,-0.89,-74.66,74.66,-15.0,15.0,-79.92,-0.92,-9609.7,9609.7,-233.92,233.92,69.73,-1.0,-3905.49,3905.49,-63.74,63.74,0.0
1.65,0.37,-16.0,16.0,6.69,6.69,-5.77,-1.02,-849.47,849.47,-17.01,17.01,1.68,0.08,-27.08,27.08,26.69,26.69,0.38,0.38,-109.82,109.82,10.93,10.93,7.55,0.07,-2438.4,2438.4,-157.73,157.73,4.16,0.17,-67.44,67.44,-28.92,28.92,-0.01,-0.0,-0.16,0.87,1.68,1.68,-2.81,-0.22,-0.61,2.45,6.34,6.34,-0.98,-0.06,-61.98,61.98,-2.32,2.32,24.38,0.05,-9103.91,9103.91,271.87,271.87,43.98,-6.61,-3868.16,3868.16,-26.41,26.41,0.0
5.13,-0.24,-38.5,38.5,-15.81,15.81,-2.39,-1.07,-849.49,849.49,-17.03,17.03,25.89,-0.46,-80.74,80.74,-26.98,26.98,72.58,-0.46,-196.41,196.41,-75.66,75.66,118.9,0.72,-2269.23,2269.23,11.44,11.44,31.02,0.87,-29.11,29.11,9.41,9.41,0.05,0.36,-3.3,3.3,-0.75,0.75,0.0,0.0,-13.85,13.85,-1.67,1.67,1.51,-0.48,-78.91,78.91,-19.25,19.25,3.05,-0.23,-9627.37,9627.37,-251.59,251.59,-82.14,-3.51,-3964.25,3964.25,-122.5,122.5,0.0
-9.26,-2.25,-27.22,27.22,-4.53,4.53,-19.54,-6.78,-866.0,866.0,-33.54,33.54,-24.85,-2.41,-64.76,64.76,-11.0,11.0,-8.36,-2.68,-116.45,116.45,4.3,4.3,-73.76,-0.62,-2506.82,2506.82,-226.15,226.15,-11.08,-0.27,-65.32,65.32,-26.8,26.8,-0.34,-0.26,-2.52,2.52,0.04,0.04,-0.54,-0.16,-11.44,11.44,0.74,0.74,-11.24,-0.38,-58.64,58.64,1.02,1.02,-35.14,-0.54,-9586.85,9586.85,-211.07,211.07,53.91,-1.0,-3905.49,3905.49,-63.74,63.74,0.0
-0.67,-0.22,-19.67,19.67,3.02,3.02,-1.91,1.69,-852.38,852.38,-19.92,19.92,-0.99,-0.23,-46.92,46.92,6.84,6.84,-1.61,-0.16,-102.82,102.82,17.93,17.93,-119.92,-0.49,-2426.51,2426.51,-145.84,145.84,-2.94,-0.04,-24.09,24.09,14.43,14.43,-0.02,-0.06,-3.21,3.21,-0.65,0.65,-0.03,-0.07,-13.82,13.82,-1.64,1.64,-1.27,-0.08,-62.4,62.4,-2.74,2.74,-8.86,-0.19,-9578.2,9578.2,-202.42,202.42,65.42,-0.77,-3925.01,3925.01,-83.26,83.26,0.0
5.78,0.89,-9.82,9.82,12.87,12.87,0.64,0.09,-841.35,841.35,-8.89,8.89,8.68,0.51,-24.36,24.36,29.41,29.41,3.07,0.69,-103.69,103.69,17.06,17.06,40.52,0.38,-2406.32,2406.32,-125.65,125.65,14.25,0.35,-40.27,40.27,-1.75,1.75,0.18,0.12,-1.87,1.87,0.69,0.69,-0.4,-0.11,-10.83,10.83,1.35,1.35,9.33,0.34,-40.17,40.17,19.49,19.49,29.6,0.4,-9512.82,9512.82,-137.04,137.04,82.68,11706.0,-3822.81,3822.81,18.94,18.94,0.0
2.32,0.33,-12.77,12.77,9.92,9.92,-13.57,-0.8,-846.03,846.03,-13.57,13.57,4.35,0.25,-28.46,28.46,25.3,25.3,1.71,0.5,-106.05,106.05,14.7,14.7,-3.76,-0.03,-2431.95,2431.95,-151.28,151.28,4.0,0.09,-49.11,49.11,-10.59,10.59,-0.22,-0.11,-1.7,1.7,0.86,0.86,-0.83,-0.17,-10.18,10.18,2.0,2.0,3.91,0.16,-49.21,49.21,10.45,10.45,-12.13,-0.1,-9512.21,9512.21,-136.43,136.43,92.15,-2.37,-3852.19,3852.19,-10.44,10.44,0.0
-1.7,-0.79,-21.61,21.61,1.08,1.08,2.84,-0.23,-858.87,858.87,-26.41,26.41,-3.92,-0.78,-49.1,49.1,4.67,4.67,-1.61,-0.74,-110.63,110.63,10.12,10.12,-7.7,-0.04,-2380.45,2380.45,-99.78,99.78,-1.64,-0.04,-57.99,57.99,-19.47,19.47,-0.2,-0.2,-2.71,2.71,-0.15,0.15,-0.36,-0.15,-12.16,12.16,0.02,0.02,-2.06,-0.34,-73.31,73.31,-13.65,13.65,-20.46,-0.69,-9607.95,9607.95,-232.17,232.17,-31.39,0.69,-3982.14,3982.14,-140.39,140.39,0.0
0.0,0.0,-3.72,7.65,20.06,20.06,0.0,0.0,-844.95,844.95,-12.49,12.49,0.0,0.0,-28.52,28.52,25.24,25.24,0.0,0.0,-93.16,93.16,27.59,27.59,0.0,0.0,-1533.75,1533.75,746.92,746.92,0.0,0.0,-7.13,7.13,31.39,31.39,0.0,0.0,-2.42,2.42,0.14,0.14,0.0,0.0,-13.01,13.01,-0.83,0.83,0.0,0.0,-52.31,52.31,7.35,7.35,0.0,0.0,-2288.39,5280.93,9212.0,9212.0,0.0,0.0,-3726.95,3726.95,114.8,114.8,1.0
1.6,0.14,-8.9,8.9,13.79,13.79,-28.36,-0.79,-842.0,842.0,-9.54,9.54,1.2,0.07,-32.8,32.8,20.96,20.96,2.26,0.15,-94.18,94.18,26.57,26.57,57.8,0.17,-2160.69,2160.69,119.98,119.98,8.77,0.12,-14.08,14.08,24.44,24.44,-0.01,-0.01,-2.73,2.73,-0.17,0.17,-0.09,-0.08,-13.21,13.21,-1.03,1.03,2.62,0.12,-53.41,53.41,6.25,6.25,4.0,0.07,-9552.57,9552.57,-176.79,176.79,-111.25,-0.81,-3880.01,3880.01,-38.26,38.26,0.0
-16.29,-1.61,-28.22,28.22,-5.53,5.53,-29.36,0.62,-926.25,926.25,-93.79,93.79,-24.96,-1.53,-58.82,58.82,-5.06,5.06,-73.88,-2.25,-152.28,152.28,-31.53,31.53,2.68,0.02,-2403.59,2403.59,-122.92,122.92,1.07,0.02,-23.84,23.84,14.68,14.68,-0.16,-0.52,-3.3,3.3,-0.79,0.79,-0.29,-0.58,-14.0,14.0,-1.77,1.82,-23.84,-0.85,-72.92,72.92,-13.26,13.26,-235.78,-0.76,-9542.69,9542.69,-166.91,166.91,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
-16.12,-1.22,-24.97,24.97,-2.28,2.28,15.78,0.8,-813.94,813.94,18.52,18.52,-40.32,-1.25,-58.18,58.18,-4.41,4.41,-11.36,-1.36,-114.19,114.19,6.56,6.56,-4.71,-0.03,-2412.96,2412.96,-132.29,132.29,15.55,0.34,-34.17,34.17,4.35,4.35,-0.61,-0.39,-2.53,2.53,0.03,0.03,-2.28,-0.59,-12.63,12.63,-0.45,0.45,-23.8,-0.64,-63.7,63.7,-4.04,4.04,-94.25,-0.79,-9592.01,9592.01,-216.23,216.23,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
-0.84,-0.09,-13.19,13.19,9.5,9.5,-10.81,0.96,-871.39,871.39,-38.93,38.93,0.14,0.01,-36.88,36.88,16.88,16.88,-17.47,-0.61,-100.12,100.12,20.63,20.63,-151.35,-0.52,-2413.4,2413.4,-132.73,132.73,-16.25,-0.21,-35.35,35.35,3.17,3.17,0.46,1.35,-2.7,2.7,-0.14,0.14,0.74,1.61,-13.01,13.01,-0.83,0.83,2.19,0.15,-60.26,60.26,-0.6,0.6,-6.97,-0.13,-9572.21,9572.21,-196.43,196.43,-33.15,1.6,-3959.33,3959.33,-117.58,117.58,0.0
-7.45,1.99,-33.27,33.27,-10.58,10.58,-107.05,-4.92,-934.62,934.62,-102.16,102.16,-37.11,3.71,-97.3,97.3,-43.54,43.54,-4.55,1.18,-119.6,119.6,1.15,1.15,-101.73,-0.62,-2490.4,2490.4,-209.73,209.73,-13.79,-0.37,-71.88,71.88,-33.36,33.36,0.35,0.36,-2.17,2.17,0.39,0.39,2.84,1.16,-8.6,8.6,3.58,3.58,2.96,0.29,-63.95,63.95,-4.29,4.29,-14.53,-0.33,-9587.65,9587.65,-211.87,211.87,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
8.91,-0.63,-27.33,27.33,-4.64,4.64,-92.19,-1.04,-853.11,853.11,-20.65,20.65,23.94,-0.59,-66.84,66.84,-13.08,13.08,8.95,-0.56,-118.24,118.24,2.51,2.51,31.75,0.49,-2456.81,2456.81,-176.14,176.14,-11.48,-0.3,-68.95,68.95,-30.43,30.43,-0.14,-0.16,-2.75,2.75,-0.19,0.19,-0.17,-0.07,-11.84,11.84,0.34,0.34,4.45,1.35,-69.51,69.51,-9.85,9.85,12.64,1.82,-9597.48,9597.48,-221.7,221.7,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
-1.37,-0.22,-17.14,17.14,5.55,5.55,3.87,0.25,-830.09,830.09,2.37,2.37,-3.41,-0.23,-38.99,38.99,14.77,14.77,-1.23,-0.27,-107.96,107.96,12.79,12.79,-6.01,-0.04,-2389.75,2389.75,-109.08,109.08,-0.76,-0.02,-52.04,52.04,-13.52,13.52,0.12,0.09,-1.98,1.98,0.58,0.58,0.19,0.06,-10.76,10.76,1.42,1.42,-2.39,-0.13,-61.58,61.58,-1.92,1.92,-35.11,-0.38,-9559.4,9559.4,-183.62,183.62,-13.54,-2001.35,-3919.03,3919.03,-77.28,77.28,0.0
14.14,-4.27,-11.24,11.24,11.45,11.45,-1.73,-0.35,-846.06,846.06,-13.6,13.6,24.89,-2.62,-34.8,34.8,18.96,18.96,20.57,-1.61,-103.41,103.41,17.34,17.34,442.17,5.4,-2078.5,2078.5,202.17,202.17,35.06,0.99,-25.33,25.33,13.19,13.19,0.91,3.34,-2.11,2.11,0.45,0.45,1.23,1.66,-12.24,12.24,-0.06,0.06,14.47,1.78,-54.68,54.68,4.98,4.98,81.72,8.42,-9525.63,9525.63,-149.85,149.85,-34.02,-0.64,-3886.52,3886.52,-44.77,44.77,0.0
-3.61,-1.26,-22.81,22.81,-0.12,0.14,-4.63,-0.3,-838.63,838.63,-6.17,6.17,-13.45,-1.24,-52.8,52.8,0.96,0.96,-1.19,-1.32,-111.5,111.5,9.25,9.25,-27.26,-0.34,-2500.34,2500.34,-219.67,219.67,1.72,0.07,-69.32,69.32,-30.8,30.8,-0.65,-0.2,-0.96,0.96,1.6,1.6,-2.37,-0.19,-4.31,4.31,6.34,6.34,-7.62,-0.28,-57.94,57.94,1.72,1.72,-24.12,-0.29,-9559.25,9559.25,-183.47,183.47,7.84,-1.0,-3905.49,3905.49,-63.74,63.74,0.0
-1.79,0.06,-52.36,52.36,-29.67,29.67,-10.99,0.6,-878.72,878.72,-46.26,46.26,-3.01,0.07,-94.76,94.76,-40.99,40.99,8.93,-0.11,-180.78,180.78,-60.03,60.03,78.88,0.71,-2363.16,2363.16,-82.49,82.49,11.66,0.19,-22.18,22.18,16.34,16.34,0.08,0.22,-3.06,3.06,-0.5,0.5,0.11,0.21,-13.57,13.57,-1.39,1.39,-2.94,0.22,-93.72,93.72,-34.06,34.06,-19.86,0.51,-9676.22,9676.22,-300.44,300.44,-77.95,-2001.35,-3983.44,3983.44,-141.69,141.69,0.0
-1.45,-0.08,-6.43,7.65,16.26,16.26,6.98,1.76,-838.39,838.39,-5.93,5.93,-1.3,-0.07,-31.84,31.84,21.92,21.92,-1.65,-0.09,-93.82,93.82,26.93,26.93,16.26,0.04,-2133.35,2133.35,147.32,147.32,-2.53,-0.03,-11.31,11.31,27.21,27.21,0.0,0.0,-2.6,2.6,-0.04,0.04,0.02,0.02,-13.16,13.16,-0.98,0.98,-4.84,-0.13,-44.52,44.52,15.14,15.14,-13.07,-0.12,-9517.14,9517.14,-141.36,141.36,-6.73,-0.83,-3904.14,3904.14,-62.39,62.39,0.0
-1.35,-22.5,-23.36,23.36,-0.67,0.67,-18.57,-2.15,-859.29,859.29,-26.83,26.83,-3.52,-12.14,-53.44,53.44,0.33,0.42,-3.85,-22.65,-114.89,114.89,5.86,5.86,-8.14,-0.17,-2512.81,2512.81,-232.14,232.14,-5.59,-0.12,-53.15,53.15,-14.63,14.63,0.0,0.0,-3.15,3.15,-0.59,0.59,0.05,0.07,-13.44,13.44,-1.26,1.26,-0.13,-0.02,-69.68,69.68,-10.02,10.02,-2.18,-0.17,-9606.18,9606.18,-230.4,230.4,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
0.91,0.45,-19.14,19.14,3.55,3.55,93.08,-3.29,-784.51,784.51,47.95,47.95,0.77,0.35,-47.2,47.2,6.56,6.56,-3.3,-0.09,-78.93,78.93,41.82,41.82,-109.22,-0.6,-2480.31,2480.31,-199.64,199.64,-0.24,-0.0,-3.14,3.14,35.38,35.38,0.03,0.5,-3.3,3.3,-0.8,0.85,0.04,0.67,-14.11,14.11,-1.77,1.93,2.67,1.13,-72.23,72.23,-12.57,12.57,3111.2,2.83,-3667.68,5280.93,5708.1,5708.1,92.84,-1.65,-3869.03,3869.03,-27.28,27.28,0.0
-0.97,-0.15,-16.4,16.4,6.29,6.29,83.62,5.19,-749.62,749.62,82.84,82.84,-1.62,-0.13,-39.66,39.66,14.11,14.11,-0.46,-0.04,-100.91,100.91,19.84,19.84,2.76,0.02,-2399.12,2399.12,-118.45,118.45,-0.75,-0.01,-42.31,42.31,-3.79,3.79,-0.07,-0.11,-2.95,2.95,-0.39,0.39,-0.11,-0.1,-13.19,13.19,-1.01,1.01,-0.28,-0.02,-62.97,62.97,-3.31,3.31,-48.38,-0.42,-9549.42,9549.42,-173.64,173.64,266.6,11706.0,-3638.89,3638.89,202.86,202.86,0.0
-0.18,-0.27,-21.59,21.59,1.1,1.1,1.46,0.1,-832.98,832.98,-0.52,0.52,-0.33,-0.1,-47.38,47.38,6.38,6.38,-0.12,-0.35,-110.99,110.99,9.76,9.76,8.91,0.15,-2485.11,2485.11,-204.44,204.44,-1.53,-0.06,-70.94,70.94,-32.42,32.42,0.22,0.11,-1.35,1.35,1.21,1.21,1.06,0.14,-5.78,5.78,6.34,6.34,3.69,0.15,-49.18,49.18,10.48,10.48,8.79,0.22,-9567.5,9567.5,-191.72,191.72,69.03,-0.89,-3913.74,3913.74,-71.99,71.99,0.0
4.53,6.66,-16.86,16.86,5.83,5.83,38.88,-1.95,-830.4,830.4,2.06,2.06,6.23,10.05,-43.36,43.36,10.41,10.41,3.59,5.61,-106.98,106.98,13.77,13.77,-31.82,-0.11,-2293.91,2293.91,-13.24,13.24,-3.67,-0.05,-24.38,24.38,14.14,14.14,0.16,0.15,-2.27,2.27,0.29,0.29,0.23,0.16,-12.52,12.52,-0.34,0.34,3.4,0.09,-34.76,34.76,24.9,24.9,25.72,0.26,-9493.12,9493.12,-117.34,117.34,876.91,-12.19,-2871.73,2871.73,823.22,970.02,0.0
-5.07,-0.43,-15.23,15.23,7.46,7.46,16.18,-1.53,-843.75,843.75,-11.29,11.29,-6.26,-0.42,-41.74,41.74,12.03,12.03,-8.2,-0.42,-99.92,99.92,20.83,20.83,-60.99,-0.17,-2258.33,2258.33,22.34,22.34,0.28,0.0,-14.83,14.83,23.69,23.69,0.0,0.0,-2.89,2.89,-0.33,0.33,-0.01,-0.01,-13.46,13.46,-1.28,1.28,-1.58,-0.07,-54.67,54.67,4.99,4.99,-1.66,-0.03,-9565.75,9565.75,-189.97,189.97,-42.34,-12.17,-3944.35,3944.35,-102.6,102.6,0.0
1.26,0.71,-19.03,19.03,3.66,3.66,-14.36,-0.83,-846.4,846.4,-13.94,13.94,1.35,0.7,-46.92,46.92,6.85,6.85,2.29,0.67,-105.49,105.49,15.26,15.26,138.49,0.15,-1515.8,1515.8,764.87,764.87,1.0,0.01,-2.86,2.86,35.66,35.66,0.01,0.02,-2.97,2.97,-0.41,0.41,0.0,0.0,-13.64,13.64,-1.46,1.46,1.72,0.15,-63.69,63.69,-4.03,4.03,6.26,0.15,-9569.86,9569.86,-194.08,194.08,12.14,0.2,-3833.23,3833.23,8.52,8.52,0.0
0.26,0.16,-20.23,20.23,2.46,2.46,-1.21,1.0,-851.76,851.76,-19.3,19.3,0.2,0.07,-46.94,46.94,6.83,6.83,0.48,0.21,-108.41,108.41,12.34,12.34,12.37,0.07,-2370.0,2370.0,-89.33,89.33,-3.84,-0.07,-42.37,42.37,-3.85,3.85,-0.02,-0.03,-2.84,2.84,-0.28,0.28,-0.02,-0.02,-13.01,13.01,-0.83,0.83,0.89,0.12,-68.84,68.84,-9.18,9.18,-3.23,-0.13,-9595.59,9595.59,-219.81,219.81,16.44,-1.85,-3897.96,3897.96,-56.21,56.21,0.0
-0.37,-0.05,-15.29,15.29,7.4,7.4,-13.36,-0.81,-846.18,846.18,-13.72,13.72,-2.49,-0.13,-33.72,33.72,20.05,20.05,-0.4,-0.07,-106.27,106.27,14.48,14.48,12.16,0.11,-2434.56,2434.56,-153.89,153.89,2.51,0.06,-51.03,51.03,-12.51,12.51,0.03,0.02,-2.13,2.13,0.43,0.43,-0.19,-0.06,-11.04,11.04,1.14,1.14,0.15,0.01,-51.55,51.55,8.11,8.11,1.13,0.02,-9549.72,9549.72,-173.94,173.94,-164.38,-1.01,-3907.88,3907.88,-66.13,66.13,0.0
-2.02,-3.88,-23.57,23.57,-0.88,0.88,-26.07,1.27,-895.92,895.92,-63.46,63.46,-2.79,-4.04,-52.3,52.3,1.46,1.46,-1.64,-3.73,-112.41,112.41,8.34,8.34,-10.68,-0.06,-2378.09,2378.09,-97.42,97.42,-4.18,-0.06,-26.56,26.56,11.96,11.96,0.08,0.07,-2.25,2.25,0.31,0.31,0.19,0.12,-12.46,12.46,-0.28,0.28,0.02,0.0,-51.51,51.51,8.15,8.15,18.27,0.06,-9273.34,9273.34,102.44,102.44,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
-4.76,1.46,-30.1,30.1,-7.41,7.41,29.75,19.07,-818.03,818.03,14.43,14.43,-10.5,4.13,-63.24,63.24,-9.48,9.48,-7.14,0.85,-126.74,126.74,-5.99,5.99,-33.94,-0.32,-2481.94,2481.94,-201.27,201.27,-4.64,-0.1,-54.15,54.15,-15.63,15.63,0.13,0.33,-2.98,2.98,-0.42,0.42,0.37,0.46,-13.03,13.03,-0.85,0.85,-3.64,-0.32,-69.48,69.48,-9.82,9.82,-9.47,-0.42,-9604.06,9604.06,-228.28,228.28,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
0.53,0.06,-12.57,12.57,10.12,10.12,-15.33,-0.4,-826.03,826.03,6.43,6.43,2.3,0.18,-35.36,35.36,18.4,18.4,1.46,0.09,-94.36,94.36,26.39,26.39,-8.22,-0.05,-2400.39,2400.39,-119.72,119.72,2.11,0.03,-23.33,23.33,15.19,15.19,-0.02,-0.03,-2.94,2.94,-0.38,0.38,-0.02,-0.02,-13.42,13.42,-1.24,1.24,2.48,0.11,-51.89,51.89,7.77,7.77,16.42,0.33,-9551.3,9551.3,-175.52,175.52,-94.04,-0.73,-3870.09,3870.09,-28.34,28.34,0.0
1.58,0.22,-13.41,13.41,9.28,9.28,13.52,1.39,-826.11,826.11,6.35,6.35,0.98,0.06,-32.35,32.35,21.41,21.41,0.56,0.11,-105.4,105.4,15.35,15.35,11.8,0.07,-2361.65,2361.65,-80.98,80.98,3.77,0.08,-45.38,45.38,-6.86,6.86,0.14,0.1,-2.01,2.01,0.55,0.55,-0.14,-0.04,-11.14,11.14,1.04,1.04,2.22,0.09,-49.87,49.87,9.79,9.79,199.22,0.08,-7047.06,7047.06,2328.72,2328.72,-55.48,-0.6,-3869.13,3869.13,-27.38,27.38,0.0
2.75,14.47,-19.29,19.29,3.4,3.4,-10.13,-0.56,-841.27,841.27,-8.81,8.81,7.61,-34.61,-42.76,42.76,11.01,11.01,3.42,20.78,-107.76,107.76,12.99,12.99,-2.9,-0.04,-2475.44,2475.44,-194.77,194.77,3.42,0.09,-54.49,54.49,-15.97,15.97,-0.03,-0.04,-2.69,2.69,-0.13,0.13,-0.2,-0.09,-12.18,12.18,0.0,0.02,3.43,0.38,-64.73,64.73,-5.07,5.07,6.6,0.39,-9593.55,9593.55,-217.77,217.77,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
-0.17,-0.04,-18.32,18.32,4.37,4.37,3.7,-0.23,-862.03,862.03,-29.57,29.57,-1.07,-0.13,-42.78,42.78,10.99,10.99,0.22,0.06,-107.08,107.08,13.67,13.67,-46.74,-0.23,-2392.35,2392.35,-111.68,111.68,5.98,0.13,-42.11,42.11,-3.59,3.59,-0.09,-0.09,-2.59,2.59,-0.03,0.03,-0.38,-0.17,-12.41,12.41,-0.23,0.23,0.91,0.05,-57.6,57.6,2.06,2.06,1.65,0.05,-9578.94,9578.94,-203.16,203.16,42.36,-0.85,-3913.17,3913.17,-71.42,71.42,0.0
1.49,-0.31,-25.37,25.37,-2.68,2.68,0.46,-0.02,-868.13,868.13,-35.67,35.67,2.91,-0.28,-57.56,57.56,-3.79,3.79,0.83,-0.17,-115.29,115.29,5.46,5.46,-21.95,-0.13,-2411.52,2411.52,-130.85,130.85,0.33,0.01,-50.59,50.59,-12.07,12.07,-0.17,-0.17,-2.69,2.69,-0.13,0.13,-0.29,-0.14,-12.41,12.41,-0.23,0.23,0.5,0.04,-63.99,63.99,-4.33,4.33,-0.73,-0.02,-9585.89,9585.89,-210.11,210.11,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
2.06,0.4,-14.87,14.87,7.82,7.82,6.66,-2.21,-845.69,845.69,-13.23,13.23,2.44,0.3,-39.67,39.67,14.09,14.09,1.74,0.69,-106.93,106.93,13.82,13.82,-12.19,-0.05,-2341.51,2341.51,-60.84,60.84,-3.2,-0.05,-28.73,28.73,9.79,9.79,-0.34,-0.17,-1.82,1.82,0.74,0.74,-0.73,-0.23,-11.75,11.75,0.43,0.43,0.35,0.02,-56.59,56.59,3.07,3.07,-1.58,-0.01,-9508.39,9508.39,-132.61,132.61,-10.54,0.27,-3954.82,3954.82,-113.07,113.07,0.0
0.48,0.07,-14.93,14.93,7.76,7.76,11.33,-1.99,-843.71,843.71,-11.25,11.25,0.76,0.07,-38.6,38.6,15.16,15.16,0.34,0.08,-106.67,106.67,14.08,14.08,-15.25,-0.06,-2325.96,2325.96,-45.29,45.29,-2.55,-0.04,-35.31,35.31,3.21,3.21,-0.02,-0.01,-1.93,1.93,0.63,0.63,-0.02,-0.01,-11.65,11.65,0.53,0.53,-1.28,-0.03,-33.87,33.87,25.79,25.79,-14.03,-0.06,-9377.63,9377.63,-1.85,8.82,41.34,-1.52,-3891.37,3891.37,-49.62,49.62,0.0
-0.02,-0.01,-18.26,18.26,4.43,4.43,-12.8,-0.98,-849.05,849.05,-16.59,16.59,-0.08,-0.01,-42.96,42.96,10.81,10.81,0.09,0.03,-107.97,107.97,12.78,12.78,-1.55,-0.01,-2420.57,2420.57,-139.9,139.9,-2.62,-0.05,-44.37,44.37,-5.85,5.85,-0.05,-0.04,-2.33,2.33,0.23,0.23,-0.1,-0.04,-11.98,11.98,0.2,0.2,-0.02,-0.0,-51.01,51.01,8.65,8.65,6.86,0.13,-9558.68,9558.68,-182.9,182.9,-150.93,-0.98,-3902.24,3902.24,-60.49,60.49,0.0
-0.83,-0.29,-20.08,20.08,2.61,2.61,-23.48,-0.36,-807.51,807.51,24.95,24.95,-0.78,-0.13,-45.0,45.0,8.77,8.77,-1.5,-0.3,-107.76,107.76,12.99,12.99,11.32,0.21,-2487.2,2487.2,-206.53,206.53,-1.39,-0.04,-57.52,57.52,-19.0,19.0,0.01,0.02,-2.92,2.92,-0.36,0.36,0.37,0.33,-12.72,12.72,-0.54,0.54,2.79,0.22,-61.83,61.83,-2.17,2.17,10.24,0.4,-9581.02,9581.02,-205.24,205.24,-104.57,-1.07,-3912.34,3912.34,-70.59,70.59,0.0
