,회사명,거래소코드,회계년도,총자본순이익률,매출액증가율,자기자본순이익률,매출액순이익률,유동비율,자기자본구성비율,총자본회전률,자기자본회전률,총자본투자효율,설비투자효율,순이익증가율,label
8177,영신금속공업(주),7530,2012-12-01,1.64,7.08,3.86,1.49,79.0,41.11,1.1,2.59,8.19,71.2,-26.14,0.0
8178,영신금속공업(주),7530,2013-12-01,2.39,-0.07,7.54,2.15,65.89,31.72,1.11,3.5,22.06,35.79,386.83,0.0
8179,영신금속공업(주),7530,2014-12-01,2.0,-0.92,6.37,1.87,68.3,31.16,1.07,3.4,23.42,37.04,-13.93,0.0
8180,영신금속공업(주),7530,2015-12-01,1.77,1.47,5.91,1.8,75.15,28.95,0.98,3.28,22.16,39.63,-2.32,0.0
8181,영신금속공업(주),7530,2016-12-01,0.85,5.18,3.11,0.93,63.6,26.11,0.91,3.33,20.02,30.69,-45.52,0.0
8182,영신금속공업(주),7530,2017-12-01,-12.34,0.45,-57.87,-13.87,50.11,16.33,0.89,4.17,12.32,18.83,0.0,0.0
8183,영신금속공업(주),7530,2018-12-01,1.95,-0.25,8.92,2.19,67.73,27.23,0.89,4.07,23.07,37.23,0.0,0.0
8184,영신금속공업(주),7530,2019-12-01,4.31,1.96,14.69,4.82,61.57,31.5,0.89,3.05,24.9,40.45,124.08,0.0
8185,영신금속공업(주),7530,2020-12-01,-1.56,-7.69,-5.14,-1.88,68.05,29.17,0.83,2.74,17.75,30.24,0.0,0.0
8186,영풍정밀(주),36560,2011-12-01,4.26,9.33,7.35,5.36,109.96,67.43,0.79,1.37,17.84,98.82,5.91,0.0
8187,영풍정밀(주),36560,2012-12-01,-2.17,1.25,-3.18,-3.34,142.02,68.85,0.65,0.95,10.03,34.77,-24.04,0.0
8188,영풍정밀(주),36560,2013-12-01,1.63,-17.53,2.55,2.47,168.08,60.92,0.66,1.03,11.1,32.78,-29.57,0.0
8189,영풍정밀(주),36560,2014-12-01,-9.28,-13.62,-16.59,-20.06,116.5,51.25,0.46,0.83,2.98,8.07,8.65,0.0
8190,영풍정밀(주),36560,2015-12-01,0.88,-14.81,1.27,1.2,146.98,65.37,0.73,1.05,7.9,20.39,-8.96,0.0
8191,영풍정밀(주),36560,2016-12-01,0.23,-16.68,0.38,0.35,139.05,58.58,0.66,1.07,8.33,13.13,-22.71,0.0
8192,영풍정밀(주),36560,2017-12-01,-2.46,8.68,-4.09,-6.24,166.99,61.6,0.39,0.66,3.93,6.38,30.13,0.0
8193,영풍정밀(주),36560,2018-12-01,-0.57,0.07,-0.93,-1.15,99.47,60.11,0.49,0.81,5.99,10.06,23.71,0.0
8194,영풍정밀(주),36560,2019-12-01,-10.1,13.77,-17.34,-33.45,67.67,56.25,0.3,0.52,-2.72,-4.25,11.08,0.0
8195,영풍정밀(주),36560,2020-12-01,0.69,21.14,1.21,1.34,71.77,57.47,0.51,0.9,6.84,11.38,5.99,0.0
8196,영화테크(주),265560,2018-12-01,6.49,-9.58,8.27,7.29,424.86,80.7,0.89,1.13,24.51,96.34,-32.8,0.0
8197,영화테크(주),265560,2019-12-01,-2.59,-16.68,-3.2,-3.33,366.96,80.96,0.78,0.96,15.12,51.37,0.0,0.0
8198,영화테크(주),265560,2020-12-01,0.73,-21.36,0.9,1.22,338.93,80.91,0.6,0.74,15.44,56.09,0.0,0.0
8199,예스이십사(주),53280,2011-12-01,3.68,6.11,8.05,1.24,87.87,45.23,2.98,6.51,19.41,107.77,-7.4,0.0
8200,예스이십사(주),53280,2013-12-01,-11.9,-2.83,-104.05,-42.57,15.9,11.44,0.28,2.44,13.56,27.05,-49.05,0.0
8201,예스이십사(주),53280,2014-12-01,5.03,25.9,18.6,3.43,75.39,27.12,1.47,5.4,17.77,52.83,283.62,0.0
8202,예스이십사(주),53280,2015-12-01,1.08,-12.71,2.31,0.51,119.22,45.57,2.12,4.65,21.37,92.27,-87.6,0.0
8203,예스이십사(주),53280,2016-12-01,0.38,15.93,0.86,0.16,105.26,40.09,2.35,5.5,15.39,69.23,-63.44,0.0
8204,예스이십사(주),53280,2017-12-01,-0.14,8.51,-0.1,-0.06,95.71,37.65,2.35,6.04,14.65,67.55,0.0,0.0
8205,예스이십사(주),53280,2018-12-01,-2.67,10.87,-7.38,-1.07,80.81,33.18,2.49,7.03,11.95,56.07,0.0,0.0
8206,예스이십사(주),53280,2019-12-01,-0.08,5.25,0.01,-0.03,63.98,26.85,2.4,8.06,17.86,93.59,0.0,0.0
8207,예스이십사(주),53280,2020-12-01,-0.05,15.5,0.12,-0.02,82.38,45.85,2.05,5.36,11.72,88.14,2611.11,0.0
8208,오로라월드(주),39830,2011-12-01,1.61,1.42,4.6,2.86,96.98,39.82,0.56,1.42,16.1,69.86,44.42,0.0
8209,오로라월드(주),39830,2012-12-01,2.96,8.95,7.32,4.89,89.69,41.5,0.6,1.49,20.83,65.13,65.69,0.0
8210,오로라월드(주),39830,2013-12-01,3.54,18.12,8.93,5.15,80.66,39.89,0.69,1.69,22.25,73.69,26.9,0.0
8211,오로라월드(주),39830,2014-12-01,4.66,3.06,11.49,7.02,116.97,42.3,0.66,1.62,23.93,87.77,38.76,0.0
8212,오로라월드(주),39830,2015-12-01,3.16,-0.56,7.49,5.04,109.53,42.81,0.63,1.47,21.52,84.13,-28.85,0.0
8213,오로라월드(주),39830,2016-12-01,3.08,17.25,7.66,4.39,111.6,43.01,0.7,1.63,23.28,97.56,8.42,0.0
8214,오로라월드(주),39830,2017-12-01,6.03,0.16,13.73,9.09,100.59,43.38,0.66,1.54,25.11,122.68,90.99,0.0
8215,오로라월드(주),39830,2018-12-01,2.62,2.24,5.96,4.05,105.92,44.59,0.65,1.47,21.41,94.84,-53.7,0.0
8216,오로라월드(주),39830,2019-12-01,1.57,6.98,3.62,2.4,78.83,42.33,0.65,1.51,21.26,102.98,-36.66,0.0
8217,오로라월드(주),39830,2020-12-01,3.05,-9.85,7.41,5.65,78.4,40.12,0.54,1.31,18.25,64.88,112.49,0.0
8218,오상자이엘(주),53980,2011-12-01,1.02,0.73,2.3,1.57,97.88,60.24,0.65,1.08,13.7,106.99,-65.63,0.0
8219,오상자이엘(주),53980,2012-12-01,5.92,15.11,10.0,8.63,124.32,57.44,0.69,1.17,17.34,123.86,365.14,0.0
8220,오상자이엘(주),53980,2013-12-01,4.72,8.14,7.68,7.33,116.65,64.98,0.64,1.05,13.98,55.22,-7.49,0.0
8221,오상자이엘(주),53980,2014-12-01,3.23,11.25,4.93,5.02,98.41,66.17,0.64,0.98,14.13,51.05,-23.81,0.0
8222,오상자이엘(주),53980,2015-12-01,-28.89,0.37,-43.32,-42.31,149.91,67.34,0.68,1.02,-18.83,-54.02,0.0,0.0
8223,오상자이엘(주),53980,2016-12-01,-4.75,6.28,-7.61,-6.11,93.99,57.89,0.78,1.25,9.74,26.78,0.0,0.0
8224,오상자이엘(주),53980,2017-12-01,3.74,10.18,6.27,4.54,115.97,61.26,0.82,1.38,18.97,51.0,0.0,0.0
8225,오상자이엘(주),53980,2018-12-01,-1.55,-3.35,-2.58,-1.98,114.58,59.13,0.78,1.3,15.15,43.13,0.0,0.0
8226,오상자이엘(주),53980,2019-12-01,-18.77,14.7,-33.88,-19.93,108.3,51.2,0.94,1.7,-2.37,-12.27,0.0,0.0
8227,오상자이엘(주),53980,2020-12-01,22.81,-7.07,40.6,28.4,116.97,59.94,0.8,1.43,40.19,375.7,0.0,0.0
8228,오성첨단소재(주),52420,2011-12-01,19.61,9.1,54.72,64.44,101.19,41.72,0.3,0.81,32.25,104.22,520.12,0.0
8229,오성첨단소재(주),52420,2012-12-01,-56.07,-47.14,-167.32,-269.93,50.87,12.17,0.21,0.62,-100.32,-167.59,0.0,0.0
8230,오성첨단소재(주),52420,2013-12-01,-318.88,28.5,0.0,-573.49,21.02,0.0,0.56,0.0,-348.61,-586.11,0.0,0.0
8231,오성첨단소재(주),52420,2014-12-01,-29.3,-13.41,-242.01,-46.14,183.07,69.31,0.64,0.0,-11.32,-19.66,0.0,0.0
8232,오성첨단소재(주),52420,2015-12-01,-42.64,-56.34,-64.41,-108.39,247.15,60.88,0.39,0.59,1.53,4.17,0.0,0.0
8233,오성첨단소재(주),52420,2016-12-01,-31.11,-11.59,-49.58,-55.25,285.96,65.55,0.56,0.9,4.38,8.4,0.0,0.0
8234,오성첨단소재(주),52420,2017-12-01,1.21,-0.62,1.79,2.37,203.39,68.39,0.51,0.76,9.18,25.12,0.0,0.0
8235,오성첨단소재(주),52420,2018-12-01,4.24,-1.31,5.27,12.47,909.93,89.61,0.34,0.42,4.9,17.3,418.46,0.0
8236,오성첨단소재(주),52420,2019-12-01,7.77,51.02,9.68,21.91,1113.55,76.41,0.35,0.43,4.46,40.02,169.76,0.0
8237,오성첨단소재(주),52420,2020-12-01,4.31,19.53,5.55,13.12,682.54,75.59,0.33,0.43,8.25,57.61,-31.07,0.0
8238,오션브릿지(주),241790,2017-12-01,14.89,60.15,22.16,16.04,186.02,67.73,0.93,1.37,24.79,108.38,37.66,0.0
8239,오션브릿지(주),241790,2018-12-01,19.87,68.08,29.43,14.95,148.68,67.42,1.33,1.97,32.27,96.31,51.25,0.0
8240,오션브릿지(주),241790,2019-12-01,14.01,-19.55,17.69,15.02,310.99,83.86,0.93,1.23,30.18,76.41,-23.72,0.0
8241,오션브릿지(주),241790,2020-12-01,17.32,20.94,20.23,16.86,340.29,83.06,1.03,1.23,33.19,101.26,38.93,0.0
8242,오스템임플란트(주),48260,2011-12-01,1.84,15.47,9.11,2.49,99.56,28.05,0.74,2.53,34.23,219.13,106.29,0.0
8243,오스템임플란트(주),48260,2012-12-01,1.46,16.73,7.99,1.86,102.46,25.39,0.79,2.95,31.21,242.07,-10.22,0.0
8244,오스템임플란트(주),48260,2013-12-01,2.74,8.43,14.26,3.65,103.99,25.31,0.75,2.96,31.32,178.55,99.4,0.0
8245,오스템임플란트(주),48260,2014-12-01,3.91,9.4,18.45,5.52,100.92,24.78,0.71,2.83,28.27,146.18,53.04,0.0
8246,오스템임플란트(주),48260,2015-12-01,4.32,17.7,18.14,5.88,113.41,28.51,0.73,2.75,31.41,226.47,19.64,0.0
8247,오스템임플란트(주),48260,2016-12-01,4.68,24.08,22.05,5.9,85.47,23.51,0.79,3.08,32.06,159.69,30.93,0.0
8248,오스템임플란트(주),48260,2017-12-01,1.1,15.44,9.3,1.42,90.35,21.67,0.77,3.43,30.99,92.14,-56.99,0.0
8249,오스템임플란트(주),48260,2018-12-01,1.05,15.68,11.45,1.36,75.61,17.87,0.77,3.93,30.01,97.92,25.56,0.0
8250,오스템임플란트(주),48260,2019-12-01,-3.06,22.8,-17.24,-3.89,74.69,10.33,0.79,5.76,30.25,105.18,0.0,0.0
8251,오스템임플란트(주),48260,2020-12-01,11.79,11.78,78.8,16.39,91.48,19.66,0.72,4.66,33.46,94.25,0.0,0.0
8252,올리패스(주),244460,2020-12-01,-39.98,67.75,-77.11,-859.2,297.48,63.29,0.05,0.09,-23.22,-112.05,0.0,0.0
8253,올릭스(주),226950,2019-12-01,-28.47,274.28,-29.67,-1269.79,1359.23,92.48,0.02,0.02,-17.03,-134.46,0.0,0.0
8254,올릭스(주),226950,2020-12-01,-31.32,118.9,-44.52,-783.44,1538.4,57.71,0.04,0.06,-14.85,-188.8,0.0,0.0
8255,옴니시스템(주),57540,2011-12-01,-14.47,32.73,-29.53,-17.03,118.65,49.4,0.85,1.72,1.04,3.06,0.0,0.0
8256,옴니시스템(주),57540,2012-12-01,-11.59,-22.02,-21.86,-14.52,178.07,58.51,0.8,1.49,-2.53,-9.85,0.0,0.0
8257,옴니시스템(주),57540,2013-12-01,-8.72,2.58,-12.85,-10.99,201.25,73.79,0.79,1.18,-0.11,-0.46,0.0,0.0
8258,옴니시스템(주),57540,2014-12-01,3.98,45.97,5.68,4.1,168.57,71.22,0.97,1.34,19.48,60.61,0.0,0.0
8259,옴니시스템(주),57540,2015-12-01,8.87,5.58,12.61,10.01,183.48,69.1,0.89,1.27,23.48,62.08,144.3,0.0
8260,옴니시스템(주),57540,2016-12-01,2.75,-10.36,3.85,3.89,161.45,67.34,0.71,1.03,16.85,46.67,-66.93,0.0
8261,옴니시스템(주),57540,2017-12-01,5.72,73.08,9.07,5.42,127.58,58.69,1.05,1.69,18.27,57.78,149.42,0.0
8262,옴니시스템(주),57540,2018-12-01,2.52,-5.46,4.31,2.79,179.29,62.02,0.9,1.5,17.43,55.54,-49.34,0.0
8263,옴니시스템(주),57540,2019-12-01,14.29,-17.55,22.13,19.89,208.72,70.21,0.72,1.08,31.37,113.39,490.64,0.0
8264,옴니시스템(주),57540,2020-12-01,-3.53,4.54,-4.76,-4.63,326.3,81.51,0.76,1.01,10.66,35.35,0.0,0.0
8265,옵티시스(주),109080,2012-12-01,15.51,-4.16,21.63,6.08,301.09,74.82,2.55,3.56,46.16,272.0,-18.54,0.0
8266,옵티시스(주),109080,2013-12-01,10.69,-11.52,14.13,4.68,244.48,76.32,2.28,3.02,39.17,222.18,-46.36,0.0
8267,옵티시스(주),109080,2014-12-01,11.41,21.44,14.75,5.3,274.51,78.38,2.15,2.78,38.32,217.79,57.6,0.0
8268,옵티시스(주),109080,2015-12-01,6.76,-15.45,8.39,3.74,339.06,82.7,1.81,2.24,31.37,168.41,-24.47,0.0
8269,옵티시스(주),109080,2016-12-01,8.82,7.94,10.6,5.56,354.45,83.61,1.59,1.91,32.98,170.57,7.98,0.0
8270,옵티시스(주),109080,2017-12-01,9.75,4.7,11.84,6.26,302.27,81.27,1.56,1.89,31.16,156.44,-26.91,0.0
8271,옵티시스(주),109080,2018-12-01,9.64,18.65,11.75,5.86,295.8,82.81,1.65,2.01,32.82,119.35,62.66,0.0
8272,와이더블유(주),51390,2011-12-01,3.58,41.17,3.98,5.86,1382.78,92.31,0.61,0.66,6.78,99.19,-64.36,0.0
8273,와이더블유(주),51390,2012-12-01,4.52,42.98,5.63,6.26,626.41,80.27,0.72,0.9,7.24,108.77,48.72,0.0
8274,와이더블유(주),51390,2013-12-01,5.35,-58.82,6.59,18.31,355.24,81.86,0.29,0.36,8.33,141.17,20.37,0.0
8275,와이더블유(주),51390,2014-12-01,1.19,-35.24,1.45,6.39,330.88,82.39,0.19,0.23,8.75,161.69,-77.39,0.0
8276,와이더블유(주),51390,2015-12-01,-1.18,-32.42,-1.49,-9.43,282.55,76.03,0.13,0.16,5.48,115.71,0.0,0.0
8277,와이더블유(주),51390,2016-12-01,2.77,162.43,3.71,8.72,1047.03,73.66,0.32,0.43,7.38,306.38,0.0,0.0
8278,와이더블유(주),51390,2017-12-01,2.92,-10.45,4.09,10.8,274.42,69.25,0.27,0.38,6.39,454.38,10.86,0.0
8279,와이더블유(주),51390,2018-12-01,2.06,11.12,3.07,7.35,469.36,65.3,0.28,0.42,6.06,692.58,-24.36,0.0
8280,와이더블유(주),51390,2019-12-01,1.79,-34.57,2.79,10.3,386.3,63.35,0.17,0.27,5.81,706.91,-8.35,0.0
8281,와이더블유(주),51390,2020-12-01,2.88,-13.36,4.55,19.63,262.47,63.35,0.15,0.23,6.31,808.61,65.2,0.0
8282,와이아이케이(주),232140,2018-12-01,17.28,61.58,30.71,11.55,512.21,62.23,1.5,2.43,29.42,245.11,103.95,0.0
8283,와이아이케이(주),232140,2019-12-01,-5.5,-79.44,-10.55,-21.41,156.42,54.27,0.26,0.44,10.91,79.68,0.0,0.0
8284,와이아이케이(주),232140,2020-12-01,8.57,244.0,11.9,11.9,362.76,76.42,0.72,1.07,18.68,211.26,0.0,0.0
8285,와이엠씨(주),155650,2013-12-01,9.45,2.82,11.88,10.22,503.51,79.53,0.93,1.16,27.23,86.75,-34.52,0.0
8286,와이엠씨(주),155650,2014-12-01,0.14,0.45,0.18,0.15,379.65,77.1,0.92,1.18,20.44,48.31,-98.5,0.0
8287,와이엠씨(주),155650,2015-12-01,3.88,12.54,5.11,3.88,297.89,74.6,1.0,1.32,25.7,64.63,2769.38,0.0
8288,와이엠씨(주),155650,2016-12-01,12.03,131.12,20.23,7.47,146.97,50.95,1.61,2.71,24.94,82.69,344.53,0.0
8289,와이엠씨(주),155650,2017-12-01,10.12,25.42,26.66,10.72,125.39,34.39,0.94,2.4,16.82,117.11,79.69,0.0
8290,와이엠씨(주),155650,2018-12-01,7.79,56.39,19.93,6.63,151.61,49.78,1.18,2.85,22.36,106.05,-3.76,0.0
8291,와이엠씨(주),155650,2019-12-01,-0.9,-30.64,-1.95,-0.84,195.0,64.91,1.07,1.9,13.52,52.93,0.0,0.0
8292,와이엠씨(주),155650,2020-12-01,6.45,-12.73,9.1,5.49,283.04,78.32,1.17,1.65,26.06,97.35,0.0,0.0
8293,와이엠티(주),251370,2018-12-01,8.12,5.12,12.01,13.45,235.14,58.56,0.6,1.03,25.11,58.02,7.93,0.0
8294,와이엠티(주),251370,2019-12-01,11.95,31.28,18.6,18.2,199.29,55.17,0.66,1.16,27.37,74.06,79.14,0.0
8295,와이엠티(주),251370,2020-12-01,10.91,18.91,15.94,17.41,236.63,59.48,0.63,1.09,23.14,61.43,7.24,0.0
8296,와토스코리아(주),79000,2014-12-01,14.43,3.46,0.0,5.76,145.77,49.57,2.51,0.0,24.75,70.8,107.61,0.0
8297,와토스코리아(주),79000,2015-12-01,7.68,0.68,15.51,6.26,145.89,49.49,1.23,2.48,25.82,70.53,-23.93,0.0
8298,와토스코리아(주),79000,2016-12-01,-0.1,-10.1,-0.18,-0.08,175.99,58.79,1.21,2.23,22.75,66.9,-35.14,0.0
8299,와토스코리아(주),79000,2017-12-01,2.71,20.96,4.62,2.3,134.03,58.68,1.18,2.01,17.87,77.32,7.27,0.0
8300,와토스코리아(주),79000,2018-12-01,1.08,-0.58,1.83,1.12,113.36,59.74,0.96,1.63,17.61,80.51,-20.28,0.0
8301,와토스코리아(주),79000,2019-12-01,15.97,-13.98,24.38,18.81,146.34,70.07,0.85,1.3,34.23,198.14,-37.89,0.0
8302,와토스코리아(주),79000,2020-12-01,2.92,-0.06,4.01,9.01,258.45,72.27,0.32,0.45,20.67,1602.8,-19.35,0.0
8303,우경(주),25920,2012-12-01,-8.79,37.88,-54.5,-10.01,86.25,13.14,0.88,5.44,4.33,13.86,0.0,1.0
8304,우리바이오(주),82850,2011-12-01,1.19,62.32,1.84,2.01,195.71,54.59,0.59,1.49,16.17,47.83,-7.11,0.0
8305,우리바이오(주),82850,2012-12-01,0.67,85.31,-2.13,0.45,150.52,49.73,1.48,2.84,20.82,83.0,0.0,0.0
8306,우리바이오(주),82850,2013-12-01,-1.44,65.46,-5.8,-0.79,114.27,40.57,1.83,4.15,18.06,59.19,0.0,0.0
8307,우리바이오(주),82850,2014-12-01,-3.65,25.56,-17.69,-2.09,94.83,31.02,1.75,4.92,16.56,53.54,0.0,0.0
8308,우리바이오(주),82850,2015-12-01,-2.5,43.19,-21.05,-1.14,99.97,25.9,2.19,7.72,18.88,74.21,0.0,0.0
8309,우리바이오(주),82850,2016-12-01,-7.45,-17.97,-33.33,-4.2,102.06,28.28,1.77,6.57,13.65,50.57,0.0,0.0
8310,우리바이오(주),82850,2017-12-01,-3.26,-3.84,-10.28,-1.58,91.1,26.4,2.06,7.5,20.29,71.06,0.0,0.0
8311,우리바이오(주),82850,2018-12-01,-5.34,-13.22,-30.18,-2.54,88.35,19.89,2.1,9.07,21.65,73.0,0.0,0.0
8312,우리바이오(주),82850,2019-12-01,1.0,30.71,5.0,0.36,86.22,20.85,2.75,13.51,30.07,102.71,0.0,0.0
8313,우리바이오(주),82850,2020-12-01,2.7,-2.95,16.47,1.05,102.49,22.46,2.58,11.92,28.9,153.29,271.64,0.0
8314,우리산업(주),215360,2016-12-01,6.96,31.55,19.78,5.08,112.43,35.26,1.37,3.89,28.22,108.56,27.45,0.0
8315,우리산업(주),215360,2017-12-01,5.6,7.96,14.25,4.21,122.86,42.78,1.33,3.38,24.11,91.34,-10.59,0.0
8316,우리산업(주),215360,2018-12-01,5.04,19.11,11.78,3.64,126.36,44.61,1.39,3.17,25.87,103.28,3.85,0.0
8317,우리산업(주),215360,2019-12-01,3.06,-4.21,6.58,2.38,139.14,47.44,1.29,2.8,22.87,94.52,-40.05,0.0
8318,우리산업(주),215360,2020-12-01,2.19,-9.34,4.53,1.88,137.4,48.36,1.17,2.44,23.17,101.0,-28.44,0.0
8319,우리산업홀딩스(주),72470,2011-12-01,4.0,22.26,13.31,2.99,105.08,30.87,1.34,4.38,28.16,98.89,27.15,0.0
8320,우리산업홀딩스(주),72470,2012-12-01,4.06,21.03,11.89,2.79,122.92,33.35,1.46,4.54,29.12,115.59,4.55,0.0
8321,우리산업홀딩스(주),72470,2013-12-01,7.21,19.45,19.34,4.6,129.93,37.65,1.57,4.4,35.12,151.09,100.31,0.0
8322,우리산업홀딩스(주),72470,2014-12-01,6.5,8.09,17.89,4.59,129.73,35.66,1.42,3.87,28.5,124.61,13.8,0.0
8323,우리산업홀딩스(주),72470,2015-12-01,10.11,-28.21,23.36,12.57,123.68,49.13,0.8,1.86,16.59,84.14,69.77,0.0
8324,우리산업홀딩스(주),72470,2016-12-01,5.08,42.42,6.59,5.03,130.59,52.62,1.01,1.99,24.24,127.02,-66.17,0.0
8325,우리산업홀딩스(주),72470,2017-12-01,2.74,3.73,1.83,2.77,135.83,55.37,0.99,1.83,21.78,101.69,-70.45,0.0
8326,우리산업홀딩스(주),72470,2018-12-01,1.77,16.28,1.42,1.7,132.78,56.89,1.04,1.85,21.75,103.33,-19.45,0.0
8327,우리산업홀딩스(주),72470,2019-12-01,0.84,-2.27,0.14,0.87,135.22,56.21,0.96,1.7,20.1,84.24,-90.67,0.0
8328,우리산업홀딩스(주),72470,2020-12-01,0.64,-6.23,1.54,0.73,132.42,55.06,0.89,1.59,19.04,83.91,1006.97,0.0
8329,우리손에프앤지농업회사법인(주),73560,2017-12-01,9.89,12.34,17.99,13.11,123.28,56.51,0.75,1.39,26.79,51.31,103.88,0.0
8330,우리손에프앤지농업회사법인(주),73560,2018-12-01,8.48,12.9,15.93,11.57,96.57,51.72,0.73,1.36,18.05,33.88,2.35,0.0
8331,우리손에프앤지농업회사법인(주),73560,2019-12-01,1.18,-4.88,2.32,1.9,87.3,50.61,0.62,1.21,15.6,29.65,-84.47,0.0
8332,우리손에프앤지농업회사법인(주),73560,2020-12-01,6.08,5.27,11.27,10.04,125.54,51.11,0.61,1.19,21.24,43.28,418.93,0.0
8333,우리엔터프라이즈(주),37400,2011-12-01,4.67,11.32,6.5,15.55,140.99,74.15,0.3,0.41,9.23,47.89,519.0,0.0
8334,우리엔터프라이즈(주),37400,2012-12-01,0.37,-13.98,0.27,1.56,168.44,77.78,0.23,0.31,2.35,6.26,-95.24,0.0
8335,우리엔터프라이즈(주),37400,2013-12-01,-1.72,3538.78,-3.36,-0.73,115.46,41.72,2.37,5.02,17.13,49.35,0.0,0.0
8336,우리엔터프라이즈(주),37400,2014-12-01,-3.47,25.15,-13.69,-2.12,95.29,32.73,1.63,4.42,11.68,33.73,0.0,0.0
8337,우리엔터프라이즈(주),37400,2015-12-01,-2.84,42.69,-18.9,-1.37,100.17,27.56,2.08,6.93,17.98,60.95,0.0,0.0
8338,우리엔터프라이즈(주),37400,2016-12-01,-7.41,-17.41,-22.95,-4.34,100.81,30.32,1.71,5.91,13.01,40.54,0.0,0.0
8339,우리엔터프라이즈(주),37400,2017-12-01,-2.99,-4.33,-6.92,-1.56,90.87,28.63,1.92,6.5,19.1,55.91,0.0,0.0
8340,우리엔터프라이즈(주),37400,2018-12-01,-5.19,-12.96,-18.99,-2.71,88.34,23.5,1.92,7.35,19.99,56.15,0.0,0.0
8341,우리엔터프라이즈(주),37400,2019-12-01,0.8,30.36,1.69,0.32,86.19,24.46,2.51,10.48,27.58,77.73,0.0,0.0
8342,우리엔터프라이즈(주),37400,2020-12-01,2.5,-2.99,7.75,1.05,103.05,25.93,2.37,9.42,26.7,102.57,383.77,0.0
8343,우리이앤엘(주),153490,2014-12-01,-2.31,-22.88,-6.44,-2.91,124.15,37.26,0.79,2.22,11.93,104.77,0.0,0.0
8344,우리이앤엘(주),153490,2015-12-01,-2.73,-4.04,-6.91,-3.07,123.97,42.25,0.89,2.25,9.61,103.55,0.0,0.0
8345,우리이앤엘(주),153490,2016-12-01,-9.5,-22.39,-21.35,-12.1,139.93,46.93,0.78,1.76,4.18,66.03,0.0,0.0
8346,우리이앤엘(주),153490,2017-12-01,-18.94,7.86,-42.13,-18.32,137.12,42.22,1.03,2.3,-3.62,-55.17,0.0,0.0
8347,우리이앤엘(주),153490,2018-12-01,1.61,-9.95,3.66,1.41,165.21,45.66,1.14,2.59,14.99,345.82,0.0,0.0
8348,우리이앤엘(주),153490,2019-12-01,4.38,-6.76,8.26,3.63,231.38,62.29,1.21,2.27,19.93,640.08,140.21,0.0
8349,우리이앤엘(주),153490,2020-12-01,-1.47,-8.18,-2.52,-1.25,199.08,54.71,1.18,2.02,10.41,799.89,0.0,0.0
8350,우림피티에스(주),101170,2011-12-01,10.4,39.29,13.69,13.47,205.2,75.91,0.77,1.02,21.26,44.12,16.79,0.0
8351,우림피티에스(주),101170,2012-12-01,5.33,-24.7,6.65,9.6,272.21,84.3,0.55,0.69,16.95,26.99,-46.35,0.0
8352,우림피티에스(주),101170,2013-12-01,1.67,8.11,2.0,2.8,240.09,82.97,0.6,0.71,15.95,26.8,-68.46,0.0
8353,우림피티에스(주),101170,2014-12-01,-27.82,5.79,-59.19,-33.55,136.41,35.98,0.83,1.76,-14.24,-455.83,200.2,0.0
8354,우림피티에스(주),101170,2015-12-01,-51.05,-18.79,-239.64,-75.73,84.35,2.65,0.67,3.16,-28.8,-695.67,-7.08,0.0
8355,우림피티에스(주),101170,2016-12-01,-24.52,-6.74,-57.62,-105.05,86.52,59.58,0.23,0.55,-3.56,-127.51,-73.66,0.0
8356,우림피티에스(주),101170,2017-12-01,-72.35,18.58,-132.36,-1023.99,14.55,37.47,0.07,0.13,-139.35,-10191.76,0.0,0.0
8357,우림피티에스(주),101170,2019-12-01,-32.73,-13.7,0.0,-551.54,99.2,0.0,0.06,0.0,-22.39,-84.47,0.0,0.0
8358,우림피티에스(주),101170,2020-12-01,-8.86,8.29,-10.05,-13.24,403.27,88.15,0.67,0.76,9.81,22.21,0.0,0.0
8359,우수AMS(주),66590,2011-12-01,0.81,25.35,3.99,0.53,72.06,20.19,1.54,7.58,13.84,39.68,-75.88,0.0
8360,우수AMS(주),66590,2012-12-01,-0.86,-6.47,-4.37,-0.59,63.13,19.34,1.46,7.39,11.14,25.51,0.0,0.0
8361,우수AMS(주),66590,2013-12-01,1.97,10.72,10.42,1.25,73.33,18.47,1.57,8.3,14.47,38.68,0.0,0.0
8362,우수AMS(주),66590,2014-12-01,2.9,4.79,14.07,1.83,66.86,22.75,1.58,7.68,14.25,35.65,53.0,0.0
8363,우수AMS(주),66590,2015-12-01,1.69,5.24,7.45,1.04,60.4,22.67,1.63,7.18,13.87,34.05,-40.37,0.0
8364,우수AMS(주),66590,2016-12-01,3.55,4.98,12.1,2.17,77.57,35.7,1.63,5.56,18.3,38.51,119.97,0.0
8365,우수AMS(주),66590,2017-12-01,3.22,-5.7,8.78,2.18,80.49,37.67,1.48,4.03,17.44,37.91,-5.58,0.0
8366,우수AMS(주),66590,2018-12-01,0.91,6.99,2.47,0.6,74.7,36.13,1.52,4.11,16.17,35.89,-70.48,0.0
8367,우수AMS(주),66590,2019-12-01,0.16,3.63,0.47,0.11,63.73,33.34,1.46,4.22,16.02,34.37,-80.76,0.0
8368,우수AMS(주),66590,2020-12-01,-3.64,-9.56,-10.33,-3.39,58.6,35.11,1.07,3.12,8.74,18.98,0.0,0.0
