회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결)
(주)국영지앤엠,6050,2015/12,1994/10/07,,5,  비금속 광물제품 제조업,,,,,,,,,,
(주)국영지앤엠,6050,2016/12,1994/10/07,,5,  비금속 광물제품 제조업,,,,,,,,,,
(주)국영지앤엠,6050,2017/12,1994/10/07,,5,  비금속 광물제품 제조업,,,,,,,,,,
(주)국영지앤엠,6050,2018/12,1994/10/07,,5,  비금속 광물제품 제조업,,,,,,,,,,
(주)국영지앤엠,6050,2019/12,1994/10/07,,5,  비금속 광물제품 제조업,,,,,,,,,,
(주)국영지앤엠,6050,2020/12,1994/10/07,,5,  비금속 광물제품 제조업,,,,,,,,,,
(주)국전약품,307750,2018/12,2018/12/19,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)국전약품,307750,2019/12,2018/12/19,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)국전약품,307750,2020/12,2018/12/19,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)그래디언트,35080,2011/12,1999/07/05,,5,  소매업; 자동차 제외,-4.55,0.0,-2.87,-2.81,7.75,167.68,42.29,81.65,0.65,1.24
(주)그래디언트,35080,2012/12,1999/07/05,,5,  소매업; 자동차 제외,5.99,0.0,2.81,3.52,18.79,268.23,53.6,89.27,0.6,1.25
(주)그래디언트,35080,2013/12,1999/07/05,,5,  소매업; 자동차 제외,545.17,-39.01,0.81,1.94,11.03,296.26,47.04,135.82,2.51,5.1
(주)그래디언트,35080,2014/12,1999/07/05,,5,  소매업; 자동차 제외,6.98,9.79,1.0,2.0,10.88,360.14,46.88,130.06,1.78,3.79
(주)그래디언트,35080,2015/12,1999/07/05,,5,  소매업; 자동차 제외,12.82,52.74,1.22,2.87,11.41,440.43,42.9,125.25,1.76,3.92
(주)그래디언트,35080,2016/12,1999/07/05,,5,  소매업; 자동차 제외,8.73,-577.76,-1.01,-14.59,7.31,268.32,40.53,123.45,1.84,4.41
(주)그래디언트,35080,2017/12,1999/07/05,,5,  소매업; 자동차 제외,-7.91,0.0,-1.8,-20.37,9.5,291.89,41.14,125.96,1.83,4.48
(주)그래디언트,35080,2018/12,1999/07/05,,5,  소매업; 자동차 제외,-2.84,0.0,-0.12,-2.8,12.57,413.48,39.48,124.21,1.9,4.72
(주)그래디언트,35080,2019/12,1999/07/05,,5,  소매업; 자동차 제외,-0.83,0.0,0.19,-1.6,13.3,206.58,37.62,123.13,1.9,4.93
(주)그래디언트,35080,2020/12,1999/07/05,,5,  소매업; 자동차 제외,-7.12,0.0,-0.81,-10.72,10.73,127.94,38.04,117.17,1.87,4.95
(주)그리티,204020,2011/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,
(주)그리티,204020,2012/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,
(주)그리티,204020,2013/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,
(주)그리티,204020,2014/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",0.0,0.0,7.14,34.57,38.19,2535.77,79.42,437.03,3.88,4.88
(주)그리티,204020,2015/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",2.56,-17.53,5.75,13.51,33.45,2129.78,81.65,488.68,1.91,2.37
(주)그리티,204020,2016/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",3.04,-39.62,3.12,7.49,27.09,1142.85,76.29,370.72,1.75,2.23
(주)그리티,204020,2017/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",19.13,124.22,6.13,15.18,33.77,1931.05,76.53,376.79,1.82,2.39
(주)그리티,204020,2018/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",-5.2,-35.27,4.03,7.9,24.45,2685.2,77.76,500.58,1.41,1.83
(주)그리티,204020,2019/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",3.2,-64.91,1.27,2.43,19.31,599.19,80.5,477.62,1.31,1.66
(주)그리티,204020,2020/12,2018/07/23,,5,"  의복, 의복 액세서리 및 모피제품 제조업",0.31,-46.7,0.68,1.31,19.71,428.22,82.44,619.88,1.38,1.69
(주)그린플러스,186230,2011/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2012/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2013/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2014/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2015/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2016/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2017/12,2019/08/07,,5,  1차 금속 제조업,,,,,,,,,,
(주)그린플러스,186230,2018/12,2019/08/07,,5,  1차 금속 제조업,0.0,0.0,4.9,9.49,21.53,42.0,37.66,156.21,0.73,1.93
(주)그린플러스,186230,2019/12,2019/08/07,,5,  1차 금속 제조업,5.34,13.6,5.19,8.37,19.81,44.61,51.7,220.53,0.72,1.59
(주)그린플러스,186230,2020/12,2019/08/07,,5,  1차 금속 제조업,28.35,0.0,-3.41,-5.53,10.15,25.97,38.19,145.71,0.78,1.76
(주)극동자동화,272420,2014/12,2017/06/28,2018/11/15,4,  전문직별 공사업,,,,,,,,,,
(주)극동자동화,272420,2015/12,2017/06/28,2018/11/15,4,  전문직별 공사업,,,,,,,,,,
(주)극동자동화,272420,2016/12,2017/06/28,2018/11/15,4,  전문직별 공사업,,,,,,,,,,
(주)극동자동화,272420,2017/12,2017/06/28,2018/11/15,4,  전문직별 공사업,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,83450,2011/12,2006/02/01,,5,  기타 기계 및 장비 제조업,-10.58,-51.81,8.49,12.25,31.53,263.93,52.49,152.89,0.93,1.61
(주)글로벌스탠다드테크놀로지,83450,2012/12,2006/02/01,,5,  기타 기계 및 장비 제조업,56.16,108.99,10.81,20.94,48.01,149.48,66.9,197.65,1.22,2.04
(주)글로벌스탠다드테크놀로지,83450,2013/12,2006/02/01,,5,  기타 기계 및 장비 제조업,24.95,-16.98,7.32,14.17,41.27,134.06,68.07,221.07,1.39,2.06
(주)글로벌스탠다드테크놀로지,83450,2014/12,2006/02/01,,5,  기타 기계 및 장비 제조업,10.05,33.84,8.84,16.07,41.61,158.79,72.67,268.19,1.34,1.91
(주)글로벌스탠다드테크놀로지,83450,2015/12,2006/02/01,,5,  기타 기계 및 장비 제조업,-5.27,-26.99,6.76,10.26,46.86,138.99,81.32,338.59,1.21,1.57
(주)글로벌스탠다드테크놀로지,83450,2016/12,2006/02/01,,5,  기타 기계 및 장비 제조업,7.58,-23.17,5.11,7.24,39.07,133.57,67.98,211.09,1.14,1.55
(주)글로벌스탠다드테크놀로지,83450,2017/12,2006/02/01,,5,  기타 기계 및 장비 제조업,79.3,278.16,9.68,23.25,54.44,170.14,76.44,266.78,1.7,2.34
(주)글로벌스탠다드테크놀로지,83450,2018/12,2006/02/01,,5,  기타 기계 및 장비 제조업,-20.26,-37.1,7.93,12.42,50.76,142.28,81.7,320.14,1.25,1.58
(주)글로벌스탠다드테크놀로지,83450,2019/12,2006/02/01,,5,  기타 기계 및 장비 제조업,29.56,85.7,10.68,19.83,52.25,186.83,75.55,286.47,1.39,1.78
(주)글로벌스탠다드테크놀로지,83450,2020/12,2006/02/01,,5,  기타 기계 및 장비 제조업,-0.8,-11.59,9.28,15.06,49.11,188.94,80.19,367.25,1.2,1.54
(주)금빛,45890,2011/12,2005/11/28,2021/12/20,4,  전기장비 제조업,-24.64,0.0,-58.01,-59.57,-18.45,-46.14,40.2,104.65,0.43,1.07
(주)금빛,45890,2012/12,2005/11/28,2021/12/20,4,  전기장비 제조업,27.92,0.0,-8.84,-14.7,7.45,16.92,41.82,83.68,0.69,1.69
(주)금빛,45890,2013/12,2005/11/28,2021/12/20,4,  전기장비 제조업,22.98,0.0,3.27,6.85,21.84,53.79,41.77,73.49,0.87,2.09
(주)금빛,45890,2014/12,2005/11/28,2021/12/20,4,  전기장비 제조업,-6.51,-43.56,1.97,3.68,21.27,54.96,41.42,74.14,0.78,1.86
(주)금빛,45890,2015/12,2005/11/28,2021/12/20,4,  전기장비 제조업,2.58,88.01,3.62,6.54,21.35,56.24,43.83,87.38,0.77,1.81
(주)금빛,45890,2016/12,2005/11/28,2021/12/20,4,  전기장비 제조업,-10.77,-13.73,3.5,5.21,20.31,54.94,47.8,100.63,0.68,1.49
(주)금빛,45890,2017/12,2005/11/28,2021/12/20,4,  전기장비 제조업,-3.64,-304.0,-7.4,-11.04,15.17,41.76,40.91,135.38,0.66,1.49
(주)금빛,45890,2018/12,2005/11/28,2021/12/20,4,  전기장비 제조업,-27.08,0.0,-12.5,-14.04,9.99,18.7,48.56,112.13,0.5,1.12
(주)금빛,45890,2019/12,2005/11/28,2021/12/20,4,  전기장비 제조업,10.33,0.0,-62.78,-91.08,-15.16,-27.96,30.17,55.42,0.57,1.45
(주)금빛,45890,2020/12,2005/11/28,2021/12/20,4,  전기장비 제조업,-30.22,0.0,-43.47,-43.72,0.22,0.45,40.99,68.34,0.36,1.01
(주)금오하이텍,165270,2011/12,2013/12/10,2017/06/07,4,  고무 및 플라스틱제품 제조업,,,,,,,,,,
(주)금오하이텍,165270,2012/12,2013/12/10,2017/06/07,4,  고무 및 플라스틱제품 제조업,,,,,,,,,,
(주)금오하이텍,165270,2013/12,2013/12/10,2017/06/07,4,  고무 및 플라스틱제품 제조업,,,,,,,,,,
(주)금오하이텍,165270,2014/12,2013/12/10,2017/06/07,4,  고무 및 플라스틱제품 제조업,,,,,,,,,,
(주)금오하이텍,165270,2015/12,2013/12/10,2017/06/07,4,  고무 및 플라스틱제품 제조업,,,,,,,,,,
(주)금오하이텍,165270,2016/12,2013/12/10,2017/06/07,4,  고무 및 플라스틱제품 제조업,,,,,,,,,,
(주)금화피에스시,36190,2011/12,2000/12/26,,5,  전문직별 공사업,,,,,,,,,,
(주)금화피에스시,36190,2012/12,2000/12/26,,5,  전문직별 공사업,,,,,,,,,,
(주)금화피에스시,36190,2013/12,2000/12/26,,5,  전문직별 공사업,0.0,0.0,13.72,19.37,76.39,702.94,82.29,412.81,1.16,1.41
(주)금화피에스시,36190,2014/12,2000/12/26,,5,  전문직별 공사업,14.15,-6.14,11.28,17.06,81.84,670.79,84.48,447.38,1.26,1.51
(주)금화피에스시,36190,2015/12,2000/12/26,,5,  전문직별 공사업,24.44,5.86,9.61,16.07,81.27,633.03,78.86,352.06,1.36,1.67
(주)금화피에스시,36190,2016/12,2000/12/26,,5,  전문직별 공사업,-0.4,5.64,10.18,15.09,63.44,512.58,78.46,356.19,1.16,1.48
(주)금화피에스시,36190,2017/12,2000/12/26,,5,  전문직별 공사업,-12.44,-15.48,9.79,11.48,48.16,439.51,79.53,381.74,0.92,1.17
(주)금화피에스시,36190,2018/12,2000/12/26,,5,  전문직별 공사업,13.39,96.33,16.99,19.63,52.97,544.12,84.08,489.72,0.94,1.15
(주)금화피에스시,36190,2019/12,2000/12/26,,5,  전문직별 공사업,-10.24,-30.25,13.22,12.04,46.68,548.61,84.99,474.92,0.77,0.91
(주)금화피에스시,36190,2020/12,2000/12/26,,5,  전문직별 공사업,12.37,8.21,12.72,12.07,50.51,605.73,87.58,567.89,0.82,0.95
(주)기가레인,49080,2013/12,2013/12/19,,5,  기타 기계 및 장비 제조업,0.0,0.0,11.42,17.36,24.43,63.8,50.92,138.09,0.77,1.52
(주)기가레인,49080,2014/12,2013/12/19,,5,  기타 기계 및 장비 제조업,0.98,-28.29,8.11,11.26,21.7,44.93,57.28,129.12,0.75,1.39
(주)기가레인,49080,2015/12,2013/12/19,,5,  기타 기계 및 장비 제조업,-35.67,0.0,-21.71,-19.07,6.36,14.21,43.32,80.68,0.43,0.87
(주)기가레인,49080,2016/12,2013/12/19,,5,  기타 기계 및 장비 제조업,22.52,0.0,-13.72,-16.29,11.92,26.6,36.99,64.8,0.49,1.22
(주)기가레인,49080,2017/12,2013/12/19,,5,  기타 기계 및 장비 제조업,32.72,0.0,-0.92,-1.88,13.02,36.36,48.82,93.25,0.59,1.37
(주)기가레인,49080,2018/12,2013/12/19,,5,  기타 기계 및 장비 제조업,24.61,0.0,-17.34,-27.86,8.4,26.7,38.28,121.04,0.69,1.59
(주)기가레인,49080,2019/12,2013/12/19,,5,  기타 기계 및 장비 제조업,-41.68,0.0,-63.3,-95.33,-14.25,-36.07,23.82,96.45,0.49,1.51
(주)기가레인,49080,2020/12,2013/12/19,,5,  기타 기계 및 장비 제조업,-39.15,0.0,-58.27,-64.98,0.68,1.92,48.32,191.1,0.4,1.13
(주)기산텔레콤,35460,2011/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-36.67,0.0,-18.41,-31.86,-4.53,-28.51,39.29,131.22,0.72,1.65
(주)기산텔레콤,35460,2012/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",13.15,0.0,-2.53,-2.03,15.83,515.09,43.04,152.48,0.93,2.27
(주)기산텔레콤,35460,2013/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6.93,0.0,4.94,10.89,19.57,756.88,46.34,178.79,1.05,2.34
(주)기산텔레콤,35460,2014/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-6.23,-27.46,3.68,7.2,16.97,586.09,49.33,191.51,0.95,1.99
(주)기산텔레콤,35460,2015/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6.98,-40.97,2.13,3.95,18.03,689.9,55.6,248.11,1.03,1.97
(주)기산텔레콤,35460,2016/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-25.77,-270.32,-4.46,-6.62,11.05,469.98,53.73,205.92,0.79,1.44
(주)기산텔레콤,35460,2017/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",7.26,0.0,-8.73,-13.79,7.55,264.18,49.89,231.57,0.88,1.7
(주)기산텔레콤,35460,2018/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.06,0.0,-5.9,-10.68,12.28,412.38,56.32,232.14,0.89,1.69
(주)기산텔레콤,35460,2019/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",18.8,0.0,5.22,10.87,21.13,153.45,51.94,215.66,1.09,2.02
(주)기산텔레콤,35460,2020/12,1999/11/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2.62,-98.52,0.49,0.15,18.83,157.65,49.53,219.53,1.0,1.97
(주)까스텔바작,308100,2016/12,2019/06/10,,5,  소매업; 자동차 제외,,,,,,,,,,
(주)까스텔바작,308100,2017/12,2019/06/10,,5,  소매업; 자동차 제외,150.26,0.0,7.55,13.04,23.47,628.38,79.98,389.51,1.31,1.73
(주)까스텔바작,308100,2018/12,2019/06/10,,5,  소매업; 자동차 제외,9.74,76.44,12.14,19.56,27.19,980.91,79.21,441.99,1.28,1.61
(주)까스텔바작,308100,2019/12,2019/06/10,,5,  소매업; 자동차 제외,-11.9,-38.74,8.44,9.85,17.97,631.35,86.15,666.58,0.97,1.17
(주)까스텔바작,308100,2020/12,2019/06/10,,5,  소매업; 자동차 제외,-17.31,-30.19,7.13,6.06,12.65,441.92,78.58,698.18,0.7,0.85
(주)나노,187790,2014/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,
(주)나노,187790,2015/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,0.0,0.0,-30.07,-25.14,0.31,0.73,42.88,127.5,0.3,0.7
(주)나노,187790,2016/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,61.11,0.0,-50.63,-76.14,-9.74,-18.71,41.13,87.6,0.53,1.25
(주)나노,187790,2017/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,51.72,0.0,0.12,-0.15,13.49,29.51,49.03,113.23,0.84,1.85
(주)나노,187790,2018/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,12.11,0.0,-0.57,-1.8,12.76,31.64,54.93,121.32,0.82,1.57
(주)나노,187790,2019/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-10.07,0.0,-0.41,0.95,15.41,44.92,53.4,113.91,0.66,1.21
(주)나노,187790,2020/12,2014/05/08,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-35.71,0.0,-22.03,-16.28,3.41,13.1,47.09,132.8,0.42,0.83
(주)나노브릭,286750,2015/12,2019/08/19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,
(주)나노브릭,286750,2016/12,2019/08/19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,
(주)나노브릭,286750,2017/12,2019/08/19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,0.0,0.0,-63.02,-544.61,0.36,0.58,4.01,21.47,0.33,8.15
(주)나노브릭,286750,2018/12,2019/08/19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,20.11,0.0,11.96,76.09,26.68,37.5,8.43,44.57,0.39,6.36
(주)나노브릭,286750,2019/12,2019/08/19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,8.2,0.0,-10.04,-9.96,13.22,26.87,57.63,134.24,0.36,0.99
(주)나노브릭,286750,2020/12,2019/08/19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,
(주)나노신소재,121600,2011/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,20.34,-32.98,14.0,11.15,16.71,56.13,79.66,493.78,0.55,0.8
(주)나노신소재,121600,2012/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-29.38,0.0,-6.12,-2.52,12.47,40.17,82.8,467.61,0.33,0.41
(주)나노신소재,121600,2013/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,14.23,0.0,4.32,2.04,15.63,56.13,85.69,905.68,0.4,0.47
(주)나노신소재,121600,2014/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,3.4,225.13,13.58,6.35,20.53,79.48,85.91,828.86,0.4,0.47
(주)나노신소재,121600,2015/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,54.48,101.81,17.75,11.3,26.47,115.44,88.54,852.51,0.56,0.64
(주)나노신소재,121600,2016/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-4.7,-22.41,14.45,7.84,23.53,106.45,92.11,1647.96,0.49,0.54
(주)나노신소재,121600,2017/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,10.84,14.95,14.98,8.51,24.17,116.98,93.2,1573.4,0.53,0.57
(주)나노신소재,121600,2018/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,14.66,12.36,14.68,8.93,24.86,125.79,90.23,923.16,0.56,0.61
(주)나노신소재,121600,2019/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-6.42,-24.38,11.87,6.35,22.56,124.02,92.04,1398.81,0.49,0.54
(주)나노신소재,121600,2020/12,2011/02/09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-0.75,-71.57,3.4,1.77,15.95,65.83,86.42,747.92,0.47,0.52
(주)나노엔텍,39860,2011/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",0.0,0.0,-92.77,-42.45,-12.36,-63.98,57.9,584.92,0.26,0.46
(주)나노엔텍,39860,2012/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",0.0,0.0,-43.79,-25.61,-1.17,-4.67,51.71,441.63,0.3,0.58
(주)나노엔텍,39860,2013/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",42.05,0.0,-6.48,-5.31,11.26,40.0,52.63,530.8,0.43,0.82
(주)나노엔텍,39860,2014/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",2.17,0.0,-12.64,-8.34,11.54,42.16,82.07,447.79,0.44,0.66
(주)나노엔텍,39860,2015/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",27.39,0.0,-30.08,-19.71,1.82,6.77,72.9,328.38,0.52,0.67
(주)나노엔텍,39860,2016/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",-10.6,0.0,-66.64,-46.26,-4.6,-13.71,55.96,356.54,0.45,0.69
(주)나노엔텍,39860,2017/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",7.22,0.0,-8.7,-8.41,17.91,54.33,56.01,137.62,0.54,0.97
(주)나노엔텍,39860,2018/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",8.35,0.0,12.82,11.24,29.61,94.12,83.37,447.36,0.61,0.88
(주)나노엔텍,39860,2019/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",1.78,73.81,21.9,15.1,29.61,109.32,87.96,845.77,0.59,0.69
(주)나노엔텍,39860,2020/12,2000/08/16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",12.14,-52.41,9.29,6.33,23.95,101.6,86.12,729.04,0.59,0.68
(주)나노트로닉스,10670,2011/12,1996/05/14,2014/04/11,4,"  의료, 정밀, 광학기기 및 시계 제조업",-15.82,0.0,-9.94,-8.09,4.26,265.56,41.73,129.2,0.36,0.81
(주)나노트로닉스,10670,2012/12,1996/05/14,2014/04/11,4,"  의료, 정밀, 광학기기 및 시계 제조업",13.53,0.0,-16.38,-14.7,2.22,266.99,44.7,128.9,0.39,0.9
(주)나래나노텍,137080,2011/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2012/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2013/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2014/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2015/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2016/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2017/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2018/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2019/12,2022/02/08,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)나래나노텍,137080,2020/12,2022/02/08,,5,  기타 기계 및 장비 제조업,0.0,0.0,2.7,4.86,19.57,36.57,36.17,63.09,0.65,1.8
(주)나무가,190510,2011/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)나무가,190510,2012/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,1.33,63.17,23.81,138.43,2.81,83.1,1.33,47.41
(주)나무가,190510,2013/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",156.52,88.15,0.98,23.1,26.22,135.27,18.36,101.81,2.82,23.64
(주)나무가,190510,2014/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.45,-14.99,0.83,10.09,21.18,76.97,14.29,98.42,1.93,12.09
(주)나무가,190510,2015/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",84.97,365.67,2.1,21.31,27.32,127.43,29.57,122.36,2.38,10.14
(주)나무가,190510,2016/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.54,0.0,-1.43,-6.29,13.51,45.28,36.6,131.75,1.46,4.43
(주)나무가,190510,2017/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.98,0.0,-15.89,-79.31,-1.51,-4.61,21.48,88.79,1.52,5.04
(주)나무가,190510,2018/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",21.45,0.0,1.15,12.19,30.9,81.4,29.82,90.88,2.4,9.48
(주)나무가,190510,2019/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",15.74,-109.28,-0.16,-0.94,20.7,72.28,22.76,80.42,2.31,9.09
(주)나무가,190510,2020/12,2015/11/12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",41.34,0.0,-1.54,-19.1,20.14,44.77,20.93,67.03,2.71,12.39
(주)나스미디어,89600,2011/12,2013/07/17,,5,  전문 서비스업,,,,,,,,,,
(주)나스미디어,89600,2012/12,2013/07/17,,5,  전문 서비스업,,,,,,,,,,
(주)나스미디어,89600,2013/12,2013/07/17,,5,  전문 서비스업,,,,,,,,,,
(주)나스미디어,89600,2014/12,2013/07/17,,5,  전문 서비스업,,,,,,,,,,
(주)나스미디어,89600,2015/12,2013/07/17,,5,  전문 서비스업,,,,,,,,,,
(주)나스미디어,89600,2016/12,2013/07/17,,5,  전문 서비스업,0.0,0.0,17.12,12.04,14.85,324.75,39.57,133.63,0.27,0.67
(주)나스미디어,89600,2017/12,2013/07/17,,5,  전문 서비스업,71.96,107.87,22.18,22.56,25.99,699.91,40.44,140.61,0.41,1.04
(주)나스미디어,89600,2018/12,2013/07/17,,5,  전문 서비스업,-11.36,-22.98,19.32,15.03,24.7,626.37,46.83,157.27,0.34,0.79
(주)나스미디어,89600,2019/12,2013/07/17,,5,  전문 서비스업,9.76,9.01,19.22,15.07,25.32,807.95,42.99,147.79,0.35,0.79
(주)나스미디어,89600,2020/12,2013/07/17,,5,  전문 서비스업,-4.59,11.01,20.72,14.85,20.77,752.21,47.55,172.65,0.29,0.63
(주)나이벡,138610,2011/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)나이벡,138610,2012/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)나이벡,138610,2013/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)나이벡,138610,2014/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)나이벡,138610,2015/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)나이벡,138610,2016/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
(주)나이벡,138610,2017/12,2011/07/13,,5,  의료용 물질 및 의약품 제조업,,,,,,,,,,
