,회계년도,총자본순이익률_차이,총자본순이익률_비율,총자본순이익률_상위10개_차이,총자본순이익률_상위10개_변동성,총자본순이익률_산업평균_차이,총자본순이익률_산업평균_변동성,매출액증가율_차이,매출액증가율_비율,매출액증가율_상위10개_차이,매출액증가율_상위10개_변동성,매출액증가율_산업평균_차이,매출액증가율_산업평균_변동성,자기자본순이익률_차이,자기자본순이익률_비율,자기자본순이익률_상위10개_차이,자기자본순이익률_상위10개_변동성,자기자본순이익률_산업평균_차이,자기자본순이익률_산업평균_변동성,매출액순이익률_차이,매출액순이익률_비율,매출액순이익률_상위10개_차이,매출액순이익률_상위10개_변동성,매출액순이익률_산업평균_차이,매출액순이익률_산업평균_변동성,유동비율_차이,유동비율_비율,유동비율_상위10개_차이,유동비율_상위10개_변동성,유동비율_산업평균_차이,유동비율_산업평균_변동성,자기자본구성비율_차이,자기자본구성비율_비율,자기자본구성비율_상위10개_차이,자기자본구성비율_상위10개_변동성,자기자본구성비율_산업평균_차이,자기자본구성비율_산업평균_변동성,총자본회전률_차이,총자본회전률_비율,총자본회전률_상위10개_차이,총자본회전률_상위10개_변동성,총자본회전률_산업평균_차이,총자본회전률_산업평균_변동성,자기자본회전률_차이,자기자본회전률_비율,자기자본회전률_상위10개_차이,자기자본회전률_상위10개_변동성,자기자본회전률_산업평균_차이,자기자본회전률_산업평균_변동성,총자본투자효율_차이,총자본투자효율_비율,총자본투자효율_상위10개_차이,총자본투자효율_상위10개_변동성,총자본투자효율_산업평균_차이,총자본투자효율_산업평균_변동성,설비투자효율_차이,설비투자효율_비율,설비투자효율_상위10개_차이,설비투자효율_상위10개_변동성,설비투자효율_산업평균_차이,설비투자효율_산업평균_변동성,순이익증가율_차이,순이익증가율_비율,순이익증가율_상위10개_차이,순이익증가율_상위10개_변동성,순이익증가율_산업평균_차이,순이익증가율_산업평균_변동성,label
689,2019-12-01,-0.14,0.02,-53.97,53.97,-7.33,7.33,13.25,-0.83,-765.98,765.98,-17.06,17.06,0.26,-0.03,-80.52,80.52,-1.45,1.45,0.5,-0.05,-138.41,138.41,13.7,13.7,-90.84,-0.24,-15712.82,15712.82,-119.72,119.72,-5.24,-0.06,-13.56,13.56,25.05,25.05,0.06,0.07,-2.32,2.32,0.16,0.16,0.08,0.08,-9.51,9.51,-0.52,0.52,1.89,0.16,-98.85,98.85,-1.99,1.99,1.91,0.06,-10773.36,10773.36,23.3,23.3,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
690,2020-12-01,11.02,-1.24,-51.68,51.68,4.23,4.23,41.26,-15.51,-16316.42,16316.42,-100.1,100.1,12.52,-1.27,-95.74,95.74,9.9,9.9,10.94,-1.18,-226.67,226.67,72.14,72.14,-22.16,-0.08,-3506.24,3506.24,-37.38,37.38,-2.92,-0.03,-16.02,16.02,21.04,21.04,0.36,0.38,-1.95,1.95,0.57,0.57,0.5,0.45,-25.22,25.22,-0.04,0.04,10.0,0.75,-70.68,70.68,8.93,8.93,25.61,0.8,-121024.15,121024.15,64463.78,64463.78,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
691,2012-12-01,-12.86,-2.02,-37.42,37.42,-6.52,6.52,-10.88,-3.14,-183.4,183.4,-16.1,16.1,-19.63,-2.11,-81.62,81.62,133.2,133.2,-40.25,-2.22,-89.57,89.57,-1.88,1.88,-24.06,-0.3,-2621.9,2621.9,-223.52,223.52,-13.73,-0.2,-40.18,40.18,-1.91,1.91,-0.06,-0.17,-3.23,3.23,-0.62,0.62,-0.02,-0.04,-13.6,13.6,-1.51,1.51,-14.37,-1.04,-77.75,77.75,-16.94,16.94,-130.03,-1.03,-25232.06,25232.06,-412.9,412.9,25.73,-1.0,-941.44,941.44,-25.06,25.06,0.0
692,2013-12-01,-25.31,3.9,-53.87,53.87,-31.18,31.18,-24.92,3.36,-881.68,881.68,-49.22,49.22,-56.0,5.42,-116.54,116.54,-62.77,62.77,-122.7,5.54,-256.07,256.07,-135.32,135.32,-37.12,-0.67,-2534.65,2534.65,-253.98,253.98,-19.27,-0.35,-59.33,59.33,-20.81,20.81,-0.07,-0.24,-3.28,3.28,-0.72,0.72,-0.01,-0.02,-13.75,13.75,-1.57,1.57,-20.02,10.06,-97.86,97.86,-38.2,38.2,-29.54,6.9,-9650.87,9650.87,-275.09,275.09,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
693,2014-12-01,20.64,-0.65,-43.73,43.73,-10.25,10.25,17.49,-0.54,-264.08,264.08,-21.14,21.14,36.42,-0.55,-89.52,89.52,-23.97,23.97,97.57,-0.67,-164.44,164.44,-28.45,28.45,2.35,0.13,-210975.28,210976.12,-2758.31,2770.81,-0.01,-0.0,-59.29,59.29,-22.15,22.15,0.02,0.09,-2.78,2.78,-0.65,0.65,0.19,0.41,-10.61,10.61,-1.22,1.22,31.37,-1.52,-75.91,75.91,-6.34,6.34,49.62,-1.47,-11320.82,11320.82,-174.66,174.66,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
694,2015-12-01,-0.01,0.0,-61.44,61.44,-11.28,11.28,-0.92,0.06,-506.93,506.93,-26.5,26.5,2.27,-0.08,-109.75,109.75,-24.35,24.35,0.05,-0.0,-200.36,200.36,-38.75,38.75,-4.6,-0.22,-4180.32,4180.32,-289.95,289.95,0.2,0.01,-60.13,60.13,-23.25,23.25,0.0,0.0,-2.72,2.72,-0.63,0.63,0.0,0.0,-9.74,9.74,-1.13,1.13,-12.24,-1.14,-84.49,84.49,-18.85,18.85,-17.63,-1.12,-225420.6,225422.82,-2753.76,2753.76,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
695,2016-12-01,10.71,-0.96,-43.1,43.1,0.29,0.29,-18.01,1.14,-465.8,465.8,-46.69,46.69,26.58,-0.96,-77.55,77.55,2.44,2.44,44.49,-0.94,-96.95,96.95,9.16,9.16,7.37,0.46,-4171.82,4171.82,-290.04,290.04,10.53,0.29,-49.49,49.49,-12.82,12.82,-0.07,-0.29,-2.63,2.63,-0.68,0.68,-0.25,-0.38,-7.92,7.92,-1.3,1.3,9.38,-6.38,-89.52,89.52,-8.47,8.47,12.71,-6.95,-11701.91,11701.91,175.75,175.75,0.0,0.0,-3811.68,3811.68,-58.46,58.46,0.0
696,2017-12-01,1.98,-4.3,-75.5,75.5,2.23,2.23,2.94,-0.09,-845.84,845.84,-50.68,50.68,4.81,-4.54,-94.16,94.16,7.67,7.67,3.98,-1.45,-556.22,556.22,9.33,9.33,59.56,2.55,-3293.69,3293.69,-216.36,216.36,-2.6,-0.06,-52.28,52.28,-15.62,15.62,0.91,3.34,-1.98,1.98,0.4,0.4,2.64,5.46,-5.79,5.79,1.34,1.34,-0.67,-0.08,-113.56,113.56,-9.27,9.27,12.9,1.19,-189878.23,189878.23,-2057.47,2057.47,0.0,0.0,-1477.55,1477.55,-33.28,33.28,0.0
697,2018-12-01,1.24,0.82,-33.24,33.24,3.44,3.44,15.08,-0.49,-478.72,478.72,-26.72,26.72,2.6,0.69,-52.3,52.3,11.96,11.96,1.34,1.09,-119.52,119.52,13.52,13.52,-2.43,-0.03,-6254.09,6254.09,-246.19,246.19,-1.98,-0.04,-54.48,54.48,-17.26,17.26,-0.17,-0.14,-1.92,1.92,0.25,0.25,-0.57,-0.19,-7.91,7.91,0.82,0.82,0.4,0.06,-84.44,84.44,-8.89,8.89,-1.65,-0.07,-55027.94,55027.94,-634.37,634.37,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
698,2019-12-01,-41.29,-14.96,-83.63,83.63,-36.99,36.99,11.17,-0.71,-767.91,767.91,-18.99,18.99,-52.82,-8.32,-117.12,117.12,-38.05,38.05,-97.12,-37.72,-223.66,223.66,-71.55,71.55,307.55,3.82,-15610.43,15610.43,-17.33,17.33,40.45,0.95,-14.48,14.48,24.13,24.13,-0.66,-0.62,-2.86,2.86,-0.38,0.38,-1.98,-0.8,-10.12,10.12,-1.13,1.13,-1.89,-0.25,-106.48,106.48,-9.62,9.62,20.95,0.95,-10762.4,10762.4,34.26,34.26,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
699,2020-12-01,-7.07,0.18,-99.44,99.44,-43.52,43.52,-33.3,7.25,-16392.91,16392.91,-176.59,176.59,-37.69,0.81,-182.56,182.56,-76.91,76.91,-122.43,1.29,-445.29,445.29,-146.48,146.48,-310.31,-0.8,-3692.0,3692.0,-223.14,223.14,-40.85,-0.59,-63.15,63.15,-26.09,26.09,-0.2,-0.49,-3.05,3.05,-0.53,0.53,-0.1,-0.2,-26.43,26.43,-1.25,1.25,-21.67,-3.77,-109.98,109.98,-30.37,30.37,-363.79,-8.44,-121402.59,121402.59,64085.34,64085.34,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
700,2018-12-01,0.0,0.0,-23.75,23.75,12.93,12.93,0.0,0.0,-448.63,448.63,3.37,3.37,0.0,0.0,-44.34,44.34,19.92,19.92,0.0,0.0,-111.0,111.0,22.04,22.04,0.0,0.0,-5716.41,5716.41,291.49,291.49,0.0,0.0,-7.85,7.85,29.37,29.37,0.0,0.0,-1.88,1.88,0.29,0.29,0.0,0.0,-9.09,9.09,-0.36,0.36,0.0,0.0,-43.63,43.63,31.92,31.92,0.0,0.0,-54532.71,54532.71,-139.14,139.14,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
701,2019-12-01,-7.41,-0.6,-40.26,40.26,6.38,6.38,-12.57,-0.88,-761.56,761.56,-12.64,12.64,-8.59,-0.6,-64.93,64.93,14.14,14.14,-2.32,-0.21,-120.34,120.34,31.77,31.77,-494.19,-0.8,-15874.49,15874.49,-281.39,281.39,-5.96,-0.07,-14.26,14.26,24.35,24.35,-0.56,-0.5,-2.72,2.72,-0.24,0.24,-0.64,-0.5,-9.96,9.96,-0.97,0.97,-29.04,-0.6,-92.82,92.82,4.04,4.04,153.01,0.3,-10135.11,10135.11,661.55,661.55,-19.5,-2001.35,-3867.6,3867.6,-70.6,70.6,0.0
702,2020-12-01,-1.4,-0.29,-50.4,50.4,5.52,5.52,214.45,36.49,-15905.29,15905.29,204.21,221.56,1.7,0.3,-90.98,90.98,14.67,14.67,-4.87,-0.56,-224.41,224.41,74.4,74.4,-55.29,-0.45,-3701.04,3701.04,-232.18,232.18,-39.65,-0.48,-53.45,53.45,-16.39,16.39,0.33,0.6,-2.38,2.38,0.14,0.14,1.05,1.62,-25.12,25.12,0.06,0.06,16.44,0.85,-58.21,58.21,21.4,21.4,-609.19,-0.91,-121020.7,121020.7,64467.23,64467.23,114.75,-5.88,-27324.38,27324.38,-158.93,158.93,0.0
703,2012-12-01,23.71,-0.64,-44.23,44.23,-13.33,13.33,-19.62,1.3,-210.74,210.74,-43.44,43.44,34.74,-0.56,-98.52,98.52,116.3,116.3,17.15,-0.63,-77.56,77.56,10.13,10.13,8.51,0.05,-2500.42,2500.42,-102.04,102.04,-6.06,-0.12,-50.89,50.89,-12.62,12.62,-0.05,-0.04,-2.21,2.21,0.4,0.4,0.42,0.19,-11.38,11.38,0.71,0.71,26.87,-1.67,-66.35,66.35,-5.54,5.54,307.76,-3.41,-25010.16,25010.16,-191.0,191.0,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
704,2013-12-01,-5.68,0.43,-41.05,41.05,-18.36,18.36,6.42,-0.18,-877.68,877.68,-45.22,45.22,-10.83,0.4,-88.26,88.26,-34.5,34.5,-1.99,0.2,-123.35,123.35,-2.6,2.6,62.36,0.35,-2313.69,2313.69,-33.02,33.02,13.6,0.3,-37.17,37.17,1.35,1.35,0.25,0.19,-1.94,1.94,0.62,0.62,0.45,0.17,-11.07,11.07,1.11,1.11,15.75,1.46,-50.69,50.69,8.97,8.97,438.34,2.01,-8961.09,8961.09,414.69,414.69,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
705,2014-12-01,24.0,-1.26,-27.55,27.55,5.93,5.93,4.97,-0.18,-272.6,272.6,-29.66,29.66,45.21,-1.19,-52.46,52.46,13.09,13.09,16.55,-1.36,-112.74,112.74,23.25,23.25,377.17,1.58,-210429.5,210429.5,-2211.33,2211.33,18.28,0.31,-18.84,18.84,18.3,18.3,-0.42,-0.27,-1.88,1.88,0.25,0.25,-1.53,-0.49,-9.65,9.65,-0.26,0.26,-2.8,-0.11,-62.91,62.91,6.66,6.66,829.74,1.26,-9850.92,9850.92,1295.24,1295.24,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
706,2015-12-01,-3.98,-0.79,-49.23,49.23,0.93,0.93,27.97,-1.2,-486.56,486.56,-6.13,6.13,-5.82,-0.81,-80.78,80.78,4.62,4.62,-3.27,-0.74,-151.99,151.99,9.63,9.63,120.85,0.2,-3459.09,3459.09,431.28,431.28,2.75,0.04,-17.13,17.13,19.75,19.75,-0.23,-0.2,-2.05,2.05,0.04,0.04,-0.45,-0.28,-9.23,9.23,-0.62,0.62,0.53,0.02,-58.72,58.72,6.92,6.92,-1111.82,-0.75,-225049.86,225049.86,-2378.05,2378.05,-73.05,-2001.35,-3179.98,3179.98,-128.87,128.87,0.0
707,2016-12-01,-19.11,-18.38,-60.71,60.71,-17.32,17.32,-10.55,-2.29,-437.97,437.97,-18.86,18.86,-24.5,-18.42,-99.66,99.66,-19.67,19.67,-20.23,-17.75,-113.29,113.29,-7.18,7.18,-97.42,-0.13,-3555.38,3555.38,326.4,326.4,-3.37,-0.04,-20.39,20.39,16.28,16.28,0.04,0.04,-1.85,1.85,0.1,0.1,0.05,0.04,-7.11,7.11,-0.49,0.49,-11.14,-0.46,-84.27,84.27,-3.22,3.22,-187.84,-0.5,-11526.75,11526.75,350.91,350.91,73.05,-1.0,-3811.68,3811.68,-58.46,58.46,0.0
708,2017-12-01,2.49,-0.14,-92.6,92.6,-14.87,14.87,38.67,-6.5,-782.28,782.28,12.88,12.88,4.6,-0.2,-116.48,116.48,-14.65,14.65,-1.2,0.06,-577.74,577.74,-12.19,12.19,143.12,0.22,-2593.69,2593.69,483.64,483.64,10.7,0.14,-9.88,9.88,26.78,26.78,-0.18,-0.19,-2.45,2.45,-0.07,0.07,-0.3,-0.25,-7.92,7.92,-0.79,0.79,-11.5,-0.87,-119.14,119.14,-14.85,14.85,-7.25,-0.04,-189723.22,189723.22,-1902.46,1902.46,0.0,0.0,-1477.55,1477.55,-33.28,33.28,0.0
709,2018-12-01,2.87,-0.18,-48.71,48.71,-12.03,12.03,65.76,2.01,-364.48,364.48,87.52,87.52,2.99,-0.16,-74.23,74.23,-9.97,9.97,4.83,-0.24,-137.55,137.55,-4.51,4.51,-425.36,-0.54,-5977.02,5977.02,30.88,30.88,-8.67,-0.1,-18.77,18.77,18.45,18.45,0.05,0.06,-2.17,2.17,0.0,0.0,0.1,0.11,-9.37,9.37,-0.64,0.64,-0.42,-0.25,-90.84,90.84,-15.29,15.29,-67.94,-0.38,-54939.22,54939.22,-545.65,545.65,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
710,2019-12-01,-12.82,1.01,-70.63,70.63,-23.99,23.99,-55.6,-0.56,-720.44,720.44,28.48,28.48,-18.98,1.22,-105.21,105.21,-26.14,26.14,-8.91,0.58,-153.48,153.48,-1.37,1.37,-83.78,-0.23,-15724.69,15724.69,-131.59,131.59,-9.46,-0.12,-28.68,28.68,9.93,9.93,0.23,0.28,-2.22,2.22,0.26,0.26,0.41,0.41,-9.19,9.19,-0.2,0.2,-10.69,-8.62,-121.68,121.68,-24.82,24.82,-415.07,-3.74,-11109.7,11109.7,-313.04,313.04,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
711,2020-12-01,12.12,-0.47,-67.24,67.24,-11.33,11.33,-27.97,-0.65,-16340.11,16340.11,-123.79,123.79,12.97,-0.38,-119.98,119.98,-14.34,14.34,14.18,-0.58,-238.5,238.5,60.31,60.31,-72.74,-0.27,-3568.69,3568.69,-99.83,99.83,-13.16,-0.19,-41.38,41.38,-4.32,4.32,0.27,0.26,-1.94,1.94,0.58,0.58,0.7,0.49,-24.7,24.7,0.48,0.48,14.04,-1.49,-89.47,89.47,-9.86,9.86,409.02,-1.34,-120977.08,120977.08,64510.85,64510.85,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
712,2019-12-01,0.0,0.0,-42.35,42.35,4.29,4.29,0.0,0.0,-839.33,839.33,-90.41,90.41,0.0,0.0,-63.35,63.35,15.72,15.72,0.0,0.0,-127.15,127.15,24.96,24.96,0.0,0.0,-15885.32,15885.32,-292.22,292.22,0.0,0.0,-51.69,51.69,-13.08,13.08,0.0,0.0,-1.87,1.87,0.61,0.61,0.0,0.0,-6.88,6.88,2.11,2.11,0.0,0.0,-91.56,91.56,5.3,5.3,0.0,0.0,-10741.55,10741.55,55.11,55.11,0.0,0.0,-3848.1,3848.1,-51.1,51.1,1.0
713,2018-12-01,0.0,0.0,-31.78,31.78,4.9,4.9,0.0,0.0,-421.97,421.97,30.03,30.03,0.0,0.0,-50.28,50.28,13.98,13.98,0.0,0.0,-119.4,119.4,13.64,13.64,0.0,0.0,-6250.31,6250.31,-242.41,242.41,0.0,0.0,-48.88,48.88,-11.66,11.66,0.0,0.0,-1.42,1.42,0.75,0.75,0.0,0.0,-7.39,7.39,1.34,1.34,0.0,0.0,-42.76,42.76,32.79,32.79,0.0,0.0,-54904.85,54904.85,-511.28,511.28,0.0,0.0,-2363.01,2363.01,-25.95,25.95,0.0
714,2019-12-01,-2.77,-0.66,-43.65,43.65,2.99,2.99,-11.87,-0.29,-734.2,734.2,14.72,14.72,-4.13,-0.49,-66.41,66.41,12.66,12.66,-1.61,-0.6,-128.03,128.03,24.08,24.08,-3.26,-0.04,-15917.46,15917.46,-324.36,324.36,-20.08,-0.42,-69.41,69.41,-30.8,30.8,-0.23,-0.15,-1.93,1.93,0.55,0.55,0.79,0.26,-6.83,6.83,2.16,2.16,-9.25,-0.19,-72.16,72.16,24.7,24.7,97.37,0.67,-10562.89,10562.89,233.77,233.77,-63.0,-4.26,-3896.32,3896.32,-99.32,99.32,0.0
715,2020-12-01,-28.62,-19.74,-81.0,81.0,-25.09,25.09,-64.51,-2.22,-16390.41,16390.41,-174.09,174.09,-106.73,-34.61,-225.87,226.92,-136.26,140.48,-35.77,-33.12,-263.0,263.0,35.81,35.81,-29.75,-0.37,-3718.47,3718.47,-249.61,249.61,-22.19,-0.63,-87.15,87.15,-49.29,49.29,-0.56,-0.42,-2.48,2.48,0.04,0.04,0.48,0.13,-22.56,22.56,2.62,2.62,-24.42,-0.61,-78.41,78.41,1.2,1.2,-138.13,-0.57,-120977.42,120977.42,64510.51,64510.51,48.22,-1.0,-27419.62,27419.62,-254.18,254.18,0.0
716,2012-12-01,1.25,0.22,-23.99,23.99,6.91,6.91,84.22,7.38,-80.35,80.35,86.95,86.95,7.69,1.2,-57.18,57.18,157.64,157.64,-2.01,-0.35,-63.64,63.64,24.05,24.05,-663.97,-0.78,-2493.95,2493.95,-95.57,95.57,-37.56,-0.42,-44.91,44.91,-6.64,6.64,0.85,0.86,-1.68,1.68,0.93,0.93,2.51,2.26,-10.44,10.44,1.64,1.64,6.12,0.64,-61.52,61.52,-0.71,0.71,1500.92,1.49,-22722.67,22722.67,2096.49,2096.49,25.57,-0.86,-945.63,945.63,-29.25,29.25,0.0
717,2013-12-01,3.72,0.54,-11.41,11.41,11.28,11.28,-87.4,-0.91,-841.11,841.11,-8.65,8.65,6.87,0.49,-29.22,29.22,24.54,24.54,2.15,0.57,-105.29,105.29,15.46,15.46,-0.52,-0.0,-2370.1,2370.1,-89.43,89.43,2.38,0.05,-42.41,42.41,-3.89,3.89,-0.04,-0.02,-1.7,1.7,0.86,0.86,-0.17,-0.05,-10.76,10.76,1.42,1.42,4.01,0.26,-57.6,57.6,2.06,2.06,-1865.59,-0.74,-8977.53,8977.53,398.25,398.25,70.66,-16.86,-3839.02,3839.02,2.73,3.16,0.0
718,2014-12-01,1.58,0.15,-20.33,20.33,13.15,13.15,-0.61,-0.07,-241.61,241.61,1.33,1.33,0.6,0.03,-38.03,38.03,27.52,27.52,1.55,0.26,-109.68,109.68,26.31,26.31,53.65,0.29,-210809.43,210809.43,-2591.26,2591.26,9.91,0.19,-32.45,32.45,4.69,4.69,-0.16,-0.09,-1.38,1.38,0.75,0.75,-0.65,-0.19,-8.46,8.46,0.93,0.93,1.86,0.09,-65.16,65.16,4.41,4.41,1725.84,2.7,-8971.26,8971.26,2174.9,2174.9,-30.31,-0.46,-646081.63,646081.63,-7895.21,7895.21,0.0
719,2015-12-01,-8.93,-0.73,-46.96,46.96,3.2,3.2,4.25,0.56,-479.29,479.29,1.14,1.14,-15.67,-0.73,-76.2,76.2,9.2,9.2,-5.35,-0.72,-151.0,151.0,10.61,10.61,-15.89,-0.07,-3975.76,3975.76,-85.39,85.39,-4.59,-0.07,-38.08,38.08,-1.2,1.2,-0.07,-0.04,-1.39,1.39,0.7,0.7,-0.22,-0.08,-7.81,7.81,0.8,0.8,-9.62,-0.45,-71.12,71.12,-5.48,5.48,-756.15,-0.32,-223814.53,223814.53,-1142.72,1142.72,-102.44,-2.83,-3173.21,3173.21,-122.1,122.1,0.0
720,2016-12-01,-1.19,-0.36,-40.52,40.52,2.87,2.87,-22.25,-1.87,-442.4,442.4,-23.29,23.29,-2.55,-0.43,-73.13,73.13,6.86,6.86,-0.52,-0.25,-92.6,92.6,13.51,13.51,28.38,0.13,-3946.25,3946.25,-64.47,64.47,10.56,0.18,-27.41,27.41,9.26,9.26,-0.25,-0.16,-1.48,1.48,0.47,0.47,-0.51,-0.2,-6.25,6.25,0.37,0.37,-1.95,-0.16,-87.48,87.48,-6.43,6.43,67.76,0.04,-10035.82,10035.82,1841.84,1841.84,31.47,-0.47,-3846.49,3846.49,-93.27,93.27,0.0
721,2017-12-01,-0.07,-0.03,-74.97,74.97,2.76,2.76,11.29,-1.09,-814.09,814.09,-18.93,18.93,-0.39,-0.12,-94.94,94.94,6.89,6.89,-0.07,-0.04,-555.92,555.92,9.63,9.63,-22.1,-0.09,-3149.78,3149.78,-72.45,72.45,-1.5,-0.02,-29.1,29.1,7.56,7.56,0.02,0.02,-1.88,1.88,0.5,0.5,-0.1,-0.05,-6.86,6.86,0.27,0.27,-1.78,-0.18,-112.63,112.63,-8.34,8.34,-1497.68,-0.89,-189722.72,189722.72,-1901.96,1901.96,30.33,-0.87,-1482.03,1482.03,-37.76,37.76,0.0
722,2018-12-01,0.17,0.08,-33.78,33.78,2.9,2.9,-87.1,-32.72,-549.15,549.15,-97.15,97.15,0.34,0.11,-55.34,55.34,8.92,8.92,11.07,7.24,-109.49,109.49,23.55,23.55,-30.72,-0.14,-6138.47,6138.47,-130.57,130.57,-3.42,-0.05,-32.74,32.74,4.48,4.48,-0.88,-0.75,-2.8,2.8,-0.64,0.64,-1.7,-0.82,-10.11,10.11,-1.38,1.38,0.18,0.02,-83.73,83.73,-8.18,8.18,23.08,0.13,-54847.7,54847.7,-454.13,454.13,17.62,-3.93,-2364.65,2364.65,-27.59,27.59,0.0
723,2019-12-01,-4.0,-1.8,-46.88,46.88,-0.24,0.24,116.83,-1.36,-732.68,732.68,16.24,16.24,-6.73,-2.03,-74.07,74.07,5.0,5.0,-21.12,-1.68,-137.63,137.63,14.48,14.48,-5.24,-0.03,-15807.6,15807.6,-214.5,214.5,-8.38,-0.13,-41.57,41.57,-2.96,2.96,0.03,0.17,-3.06,3.06,-0.58,0.58,0.08,0.3,-10.26,10.26,-1.27,1.27,-0.79,-0.09,-104.67,104.67,-7.81,7.81,779.04,3.85,-9824.07,9824.07,972.59,972.59,-13.14,-1.0,-3848.1,3848.1,-51.1,51.1,0.0
724,2020-12-01,-35.76,14.47,-91.38,91.38,-35.46,35.46,-12.29,-0.4,-16336.67,16336.67,-120.35,120.35,-73.68,18.24,-175.5,175.5,-69.85,69.85,-167.66,19.68,-404.49,404.49,-105.68,105.68,-66.35,-0.35,-3645.21,3645.21,-176.35,176.35,-11.33,-0.2,-52.44,52.44,-15.38,15.38,0.0,0.0,-3.05,3.05,-0.53,0.53,0.08,0.23,-26.39,26.39,-1.21,1.21,-30.8,-4.07,-117.3,117.3,-37.69,37.69,-1933.51,-1.97,-122033.98,122033.98,63453.95,63453.95,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
725,2018-12-01,0.0,0.0,-20.1,20.1,16.58,16.58,0.0,0.0,-482.15,482.15,-30.15,30.15,0.0,0.0,-23.07,23.07,41.19,41.19,0.0,0.0,-115.16,115.16,17.88,17.88,0.0,0.0,-6114.38,6114.38,-106.48,106.48,0.0,0.0,-40.06,40.06,-2.84,2.84,0.0,0.0,-0.7,0.7,1.47,1.47,0.0,0.0,-5.25,5.25,3.48,3.48,0.0,0.0,-62.27,62.27,13.28,13.28,0.0,0.0,-54748.89,54748.89,-355.32,355.32,0.0,0.0,-2292.76,2292.76,44.3,44.3,0.0
726,2019-12-01,4.83,0.3,-24.37,24.37,22.27,22.27,-34.41,1.79,-816.92,816.92,-68.0,68.0,-1.88,-0.05,-36.95,36.95,42.12,42.12,7.03,1.01,-115.15,115.15,36.96,36.96,78.54,0.36,-15699.73,15699.73,-106.63,106.63,7.0,0.12,-33.51,33.51,5.1,5.1,-0.8,-0.35,-1.78,1.78,0.7,0.7,-2.72,-0.53,-8.2,8.2,0.79,0.79,1.96,0.07,-80.46,80.46,16.4,16.4,-182.44,-0.61,-10686.74,10686.74,109.92,109.92,-151.65,-1.78,-3914.72,3914.72,-117.72,117.72,0.0
727,2012-12-01,3.67,0.41,-18.33,18.33,12.57,12.57,61.73,17.94,-110.81,110.81,56.49,56.49,3.81,0.41,-58.2,58.2,156.62,156.62,3.58,0.13,-35.93,37.38,51.76,51.76,-656.88,-0.22,-366.5,819.5,1637.68,2031.88,0.04,0.0,-0.39,1.44,36.28,38.79,0.08,0.25,-3.12,3.12,-0.51,0.51,0.09,0.27,-13.64,13.64,-1.56,1.56,3.72,0.26,-59.0,59.0,1.81,1.81,801.21,0.14,-18798.04,18798.04,6021.12,6021.12,228.12,-5.41,-755.46,755.46,160.92,160.92,0.0
728,2013-12-01,-3.89,-0.31,-13.36,13.36,9.33,9.33,17.1,0.26,-767.07,767.07,65.39,65.39,-4.05,-0.31,-41.16,41.16,12.6,12.6,-9.54,-0.3,-89.27,89.27,31.48,31.48,-962.42,-0.8,-2093.46,2093.46,187.21,187.21,0.1,0.0,-0.39,1.44,36.28,39.26,0.0,0.0,-3.1,3.1,-0.54,0.54,-0.01,-0.02,-13.8,13.8,-1.62,1.62,-7.99,-0.44,-67.08,67.08,-7.42,7.42,-3178.82,-0.49,-6366.13,6366.13,3009.65,3009.65,-130.26,-0.7,-3849.77,3849.77,-8.02,8.02,0.0
729,2016-12-01,-13.8,-1.58,-47.73,47.73,-4.34,4.34,-154.23,-1.87,-503.98,503.98,-84.87,84.87,-14.75,-1.63,-82.2,82.2,-2.21,2.21,-27.51,-1.25,-99.77,99.77,6.34,6.34,755.1,1.85,-2884.17,2884.17,997.61,997.61,-7.25,-0.08,-7.39,7.39,29.28,29.28,0.51,1.27,-1.89,1.89,0.06,0.06,0.62,1.51,-7.29,7.29,-0.67,0.67,-3.71,-0.36,-90.96,90.96,-9.91,9.91,-2815.24,-0.87,-11277.11,11277.11,600.55,600.55,-129.24,-2.32,-3885.2,3885.2,-131.98,131.98,0.0
