,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,유동자산증가율,총자본증가율,자기자본순이익률,총자본순이익률,자본분배율,부가가치율,순운전자본비율,자기자본배율,매입채무회전률,매출채권회전기간,label,유동자산증가율_차이,유동자산증가율_변동률,총자본증가율_차이,총자본증가율_변동률,자기자본순이익률_차이,자기자본순이익률_변동률,총자본순이익률_차이,총자본순이익률_변동률,자본분배율_차이,자본분배율_변동률,부가가치율_차이,부가가치율_변동률,순운전자본비율_차이,순운전자본비율_변동률,자기자본배율_차이,자기자본배율_변동률,매입채무회전률_차이,매입채무회전률_변동률,매출채권회전기간_차이,매출채권회전기간_변동률
633,(주)아미노로직스,74430,2014-12-01,2004-06-04,,5,  도매 및 상품 중개업,-15.58,-19.86,-22.42,-18.66,0.0,-177.14,36.65,434.76,28.6,135.22,0.0,1.9399999999999995,0.0011073059360730592,-11.33,-0.013282532239155922,15.869999999999997,0.004144685296422042,8.84,0.0032145454545454543,0.0,0.0,183.18,0.005083814387211368,1.6899999999999977,0.00048340961098398104,-117.09000000000003,-0.0021217722207121504,25.0,0.06944444444444445,-56.50999999999999,-0.0029473739112293325
634,(주)아바코,83930,2012-12-01,2005-10-11,,5,  기타 기계 및 장비 제조업,-8.16,-6.43,-0.28,-0.17,8.73,14.63,21.98,1081.97,5.12,141.66,0.0,28.959999999999997,0.007801724137931035,-3.61,-0.012801418439716312,-12.979999999999999,-0.01022047244094488,-6.7299999999999995,-0.010259146341463413,-37.55,-0.008113656006914433,4.3100000000000005,0.004176356589147287,13.88,0.0171358024691358,-380.47,-0.002601611006263505,-1.2999999999999998,-0.002024922118380062,51.42,0.005698138297872341
635,(주)아바코,83930,2013-12-01,2005-10-11,,5,  기타 기계 및 장비 제조업,56.02,10.46,-18.12,-11.41,0.0,-1.4,29.92,981.85,7.83,92.31,0.0,64.18,0.07865196078431373,16.89,0.026267496111975118,-17.84,-0.637142857142857,-11.24,-0.6611764705882353,-8.73,-0.01,-16.03,-0.010956937799043063,7.940000000000001,0.0036123748862602373,-100.12,-0.0009253491316764791,2.71,0.00529296875,-49.349999999999994,-0.0034836933502753065
636,(주)아바코,83930,2014-12-01,2005-10-11,,5,  기타 기계 및 장비 제조업,-10.17,-9.83,8.73,5.47,42.01,18.93,43.42,1069.39,5.71,95.66,0.0,-66.19,-0.011815423063191716,-20.29,-0.01939770554493308,26.85,0.014817880794701987,16.88,0.014794040315512708,42.01,0.0,20.33,0.1452142857142857,13.5,0.004512032085561497,87.54000000000008,0.0008915822172429605,-2.12,-0.002707535121328225,3.3499999999999943,0.0003629075939768166
637,(주)아바텍,149950,2013-12-01,2012-11-06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.66,15.41,17.32,15.06,53.97,46.45,24.68,1201.07,34.28,44.66,0.0,-6.32,-0.0237593984962406,9.58,0.016432246998284734,6.59,0.00614165890027959,7.95,0.011181434599156118,11.729999999999997,0.0027769886363636356,23.370000000000005,0.01012564991334489,-14.310000000000002,-0.0036701718389330605,-553.6100000000001,-0.0031550482139193477,24.060000000000002,0.023542074363992173,5.949999999999996,0.0015370705244122955
638,(주)아바텍,149950,2014-12-01,2012-11-06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",39.7,16.68,22.58,19.38,60.93,54.48,30.94,1381.43,39.62,43.55,0.0,43.36,0.11846994535519126,1.2699999999999996,0.0008241401687216091,5.259999999999998,0.003036951501154733,4.3199999999999985,0.0028685258964143414,6.960000000000001,0.0012896053362979434,8.029999999999994,0.0017287405812701816,6.260000000000002,0.0025364667747163703,180.36000000000013,0.0015016610189247932,5.339999999999996,0.001557759626604433,-1.1099999999999994,-0.00024854455888938633
639,(주)아이디스,143160,2012-12-01,2011-09-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.39,8.2,28.55,20.46,74.94,30.95,41.13,5718.34,19.61,78.52,0.0,-10.44,-0.014808510638297872,9.5,0.07307692307692308,74.03,0.016277484608619174,47.91,0.017453551912568303,146.13,0.020526759376316896,13.48,0.007716084716657127,27.21,0.01954741379310345,5270.17,0.11759310083227346,-21.630000000000003,-0.005244907856450049,37.279999999999994,0.009039767216294858
640,(주)아이디스,143160,2013-12-01,2011-09-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",21.63,17.83,17.95,14.9,67.37,36.39,64.17,2523.54,16.25,87.24,0.0,25.02,0.07380530973451327,9.629999999999999,0.01174390243902439,-10.600000000000001,-0.0037127845884413315,-5.5600000000000005,-0.002717497556207234,-7.569999999999993,-0.0010101414464905249,5.440000000000001,0.00175767366720517,23.04,0.005601750547045952,-3194.8,-0.005586936068859145,-3.3599999999999994,-0.001713411524732279,8.719999999999999,0.0011105450840550176
641,(주)아이디스,143160,2014-12-01,2011-09-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2.94,6.83,7.59,6.97,52.46,28.67,60.32,2654.56,15.64,73.82,0.0,-18.689999999999998,-0.008640776699029126,-10.999999999999998,-0.006169377453729669,-10.36,-0.00577158774373259,-7.930000000000001,-0.005322147651006712,-14.910000000000004,-0.0022131512542674786,-7.719999999999999,-0.0021214619400934318,-3.8500000000000014,-0.0005999688327879073,131.01999999999998,0.0005191912947684601,-0.6099999999999994,-0.00037538461538461505,-13.420000000000002,-0.0015382851902796884
642,(주)아이디스홀딩스,54800,2012-12-01,2001-09-27,,5,  전문 서비스업,-70.68,28.53,8.68,7.36,87.51,76.72,10.63,3587.47,43.54,42.68,0.0,-33.470000000000006,-0.008994893845740395,47.980000000000004,0.02466838046272494,-49.65,-0.008511914966569518,-38.81,-0.008405891271388348,20.97,0.0031514878268710544,39.699999999999996,0.010723933009184223,-45.16,-0.008094640616597955,-407.94000000000005,-0.0010210216223116026,20.74,0.009096491228070176,-69.13,-0.006182810124318039
643,(주)아이디스홀딩스,54800,2013-12-01,2001-09-27,,5,  전문 서비스업,724.76,127.42,5.03,8.25,60.18,28.61,42.15,3676.22,41.27,32.2,0.0,795.44,0.11254102999434068,98.89,0.03466175955134946,-3.6499999999999995,-0.004205069124423962,0.8899999999999997,0.001209239130434782,-27.330000000000005,-0.0031230716489544057,-48.11,-0.006270855057351408,31.519999999999996,0.0296519285042333,88.75,0.0002473888283386342,-2.269999999999996,-0.0005213596692696362,-10.479999999999997,-0.0024554826616682277
644,(주)아이디스홀딩스,54800,2014-12-01,2001-09-27,,5,  전문 서비스업,-1.12,-11.49,-11.96,-6.97,-188.27,4.58,46.84,3231.39,19.02,74.39,0.0,-725.88,-0.01001545339146752,-138.91,-0.010901742269659394,-16.990000000000002,-0.03377733598409543,-15.219999999999999,-0.018448484848484846,-248.45000000000002,-0.04128447989365238,-24.03,-0.008399161132471165,4.690000000000005,0.0011126927639383167,-444.8299999999999,-0.0012100200749683096,-22.250000000000004,-0.005391325417979162,42.19,0.013102484472049687
645,(주)아이센스,99190,2014-12-01,2013-01-30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",25.56,15.62,13.11,9.41,49.9,51.15,38.74,2585.03,23.29,87.09,0.0,-113.5,-0.008161944484395224,-4.35,-0.002178267401101652,107.29,0.011392015289870461,21.17,0.018001700680272112,15.11,0.004343202069560219,-20.85,-0.0028958333333333336,79.36,0.019537173806006895,2278.1000000000004,0.07422213534030563,15.52,0.019974259974259972,34.18000000000001,0.006460026460026461
646,(주)아이앤씨테크놀로지,52860,2012-12-01,2009-10-06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-24.62,-8.0,-10.65,-10.48,0.0,-33.3,48.63,1132.4,55.59,10.72,0.0,-7.640000000000001,-0.004499411071849235,-11.370000000000001,-0.033738872403560834,-21.11,-0.020181644359464627,-17.11,-0.025806938159879337,-47.89,-0.01,-49.18,-0.03096977329974811,14.100000000000001,0.004083405734144223,193.98000000000013,0.0020670914942136796,49.93000000000001,0.08821554770318023,-134.09,-0.009259719632622057
647,(주)아이앤씨테크놀로지,52860,2013-12-01,2009-10-06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-26.37,-0.08,-15.91,-14.47,0.0,-68.07,33.89,1021.8,9.84,28.18,0.0,-1.75,-0.000710804224207961,7.92,0.009899999999999999,-5.26,-0.004938967136150234,-3.99,-0.003807251908396947,0.0,0.0,-34.769999999999996,-0.010441441441441442,-14.740000000000002,-0.0030310507916923714,-110.60000000000014,-0.000976686683150831,-45.75,-0.008229897463572585,17.46,0.01628731343283582
648,(주)아이앤씨테크놀로지,52860,2014-12-01,2009-10-06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-51.39,-15.55,-23.56,-19.72,0.0,-140.77,19.0,799.1,8.31,38.43,0.0,-25.02,-0.009488054607508532,-15.47,-1.93375,-7.649999999999999,-0.004808296668761784,-5.249999999999998,-0.00362819626814098,0.0,0.0,-72.70000000000002,-0.010680182165417955,-14.89,-0.004393626438477427,-222.69999999999993,-0.002179487179487179,-1.5299999999999994,-0.0015548780487804872,10.25,0.003637331440738112
649,(주)아이에스시,95340,2012-12-01,2007-10-01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8.25,6.28,14.52,11.93,63.75,48.36,21.82,1947.15,118.65,46.14,0.0,17.1,0.019322033898305085,-28.08,-0.008172293364377182,-5.449999999999999,-0.0027290936404606907,-5.050000000000001,-0.002974087161366314,-5.819999999999993,-0.0008365674859853377,-14.630000000000003,-0.002322590887442452,4.580000000000002,0.0026566125290023216,197.72000000000003,0.0011301966926370306,6.510000000000005,0.0005805243445692888,-4.979999999999997,-0.000974178403755868
650,(주)아이에스시,95340,2013-12-01,2007-10-01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",29.35,18.33,13.02,10.79,61.4,48.75,28.75,2223.98,132.68,45.98,0.0,21.1,0.025575757575757578,12.049999999999997,0.01918789808917197,-1.5,-0.0010330578512396695,-1.1400000000000006,-0.0009555741827326073,-2.3500000000000014,-0.00036862745098039236,0.39000000000000057,8.06451612903227e-05,6.93,0.0031759853345554537,276.8299999999999,0.0014217189225277968,14.030000000000001,0.0011824694479561737,-0.1600000000000037,-3.467706978760375e-05
651,(주)아이에스시,95340,2014-12-01,2007-10-01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",38.74,68.07,10.74,5.75,54.78,53.25,16.49,1949.56,47.55,47.14,0.0,9.39,0.0031993185689948894,49.739999999999995,0.02713584288052373,-2.2799999999999994,-0.0017511520737327185,-5.039999999999999,-0.004670991658943465,-6.619999999999997,-0.0010781758957654718,4.5,0.0009230769230769231,-12.260000000000002,-0.0042643478260869574,-274.4200000000001,-0.0012339139740465295,-85.13000000000001,-0.006416189327705759,1.1600000000000037,0.00025228360156589905
652,(주)아이에스이커머스,69920,2012-12-01,2007-12-05,,5,  소매업; 자동차 제외,124.44,78.28,-25.25,-9.37,0.0,-6.15,14.52,212.39,40.84,15.06,0.0,133.82999999999998,0.14252396166134185,80.28,0.4014,-22.44,-0.07985765124555161,-8.36,-0.08277227722772276,0.0,0.0,-6.44,-0.22206896551724142,12.02,0.04808,0.2599999999999909,1.225663508226045e-05,-19.08,-0.0031842456608811745,-0.41999999999999993,-0.0002713178294573643
653,(주)아이에스이커머스,69920,2013-12-01,2007-12-05,,5,  소매업; 자동차 제외,-17.91,0.09,-56.46,-12.17,0.57,19.43,-0.33,105.16,37.92,14.47,0.0,-142.35,-0.011439247830279652,-78.19,-0.009988502810424118,-31.21,-0.01236039603960396,-2.8000000000000007,-0.0029882604055496277,0.57,0.0,25.58,0.04159349593495935,-14.85,-0.010227272727272727,-107.22999999999999,-0.005048731107867602,-2.9200000000000017,-0.0007149853085210581,-0.5899999999999999,-0.00039176626826029206
654,(주)아이에스이커머스,69920,2014-12-01,2007-12-05,,5,  소매업; 자동차 제외,24.36,-2.21,-9.02,-4.71,26.99,18.62,-1.91,148.21,27.41,24.12,0.0,42.269999999999996,0.023601340033500836,-2.3,-0.25555555555555554,47.44,0.008402408784980516,7.46,0.006129827444535743,26.419999999999998,0.4635087719298246,-0.8099999999999987,-0.00041688111168296384,-1.5799999999999998,-0.047878787878787875,43.05000000000001,0.004093761886648917,-10.510000000000002,-0.00277162447257384,9.65,0.006668970283344852
655,(주)아이에이,38880,2012-12-01,2000-04-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-52.24,-10.28,-177.81,-25.04,0.0,-13.9,-57.52,64.0,18.18,35.33,0.0,-70.63,-0.03840674279499728,-67.61,-0.011793127507413221,-122.31,-0.02203783783783784,-5.009999999999998,-0.0025012481278082867,0.0,0.0,7.860000000000001,0.003612132352941177,-45.410000000000004,-0.037497935590421146,-118.85,-0.006499863275909215,4.029999999999999,0.002848056537102473,-178.76,-0.008349759446961558
656,(주)아이에이,38880,2013-12-01,2000-04-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",259.4,11.96,-52.96,-8.89,2.1,20.01,2.26,86.76,18.31,57.52,0.0,311.64,0.05965543644716692,22.240000000000002,0.021634241245136188,124.85,0.0070215398459029296,16.15,0.006449680511182108,2.1,0.0,33.910000000000004,0.024395683453237414,59.78,0.010392906815020862,22.760000000000005,0.003556250000000001,0.129999999999999,7.150715071507096e-05,22.190000000000005,0.006280781205774131
657,(주)아이에이,38880,2014-12-01,2000-04-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-42.07,-22.87,-30.01,-6.06,6.97,17.28,3.6,73.56,16.42,61.41,0.0,-301.46999999999997,-0.011621819583654588,-34.83,-0.029122073578595316,22.95,0.004333459214501511,2.830000000000001,0.0031833520809898775,4.869999999999999,0.02319047619047619,-2.7300000000000004,-0.0013643178410794603,1.3400000000000003,0.005929203539823011,-13.200000000000003,-0.001521438450899032,-1.889999999999997,-0.0010322228290551596,3.8899999999999935,0.0006762865090403327
658,(주)아이엠,101390,2012-12-01,2008-07-23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-25.26,-11.26,2.12,0.29,17.99,21.15,8.0,768.21,6.93,46.93,0.0,-45.08,-0.022744702320887992,-29.78,-0.01607991360691145,-7.61,-0.007821171634121275,-2.77,-0.009052287581699346,-18.09,-0.0050138580931263855,-4.220000000000002,-0.0016633819471817116,-6.720000000000001,-0.004565217391304348,-85.52999999999997,-0.0010018272541991704,-0.8100000000000005,-0.0010465116279069775,3.8500000000000014,0.0008936861652739093
659,(주)아이엠,101390,2013-12-01,2008-07-23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.92,-3.15,-9.81,-3.76,14.35,18.95,-0.15,700.16,7.89,36.78,0.0,13.340000000000002,0.0052810768012668255,8.11,0.007202486678507992,-11.93,-0.056273584905660375,-4.05,-0.1396551724137931,-3.639999999999999,-0.002023346303501945,-2.1999999999999993,-0.0010401891252955079,-8.15,-0.0101875,-68.05000000000007,-0.0008858254904257959,0.96,0.0013852813852813853,-10.149999999999999,-0.002162795653100362
660,(주)아이엠,101390,2014-12-01,2008-07-23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-34.41,-19.94,-19.21,-6.97,12.42,19.68,-8.21,576.61,6.42,39.11,0.0,-22.489999999999995,-0.018867449664429527,-16.790000000000003,-0.05330158730158731,-9.4,-0.009582059123343527,-3.21,-0.008537234042553191,-1.9299999999999997,-0.0013449477351916374,0.7300000000000004,0.00038522427440633265,-8.06,-0.5373333333333333,-123.54999999999995,-0.0017645966636197434,-1.4699999999999998,-0.0018631178707224332,2.3299999999999983,0.0006334964654703639
661,(주)아이엠비씨,52220,2014-12-01,2005-01-21,,5,  정보서비스업,-5.35,9.98,4.24,2.84,31.89,22.76,31.23,433.38,6.2,46.62,0.0,21.1,0.007977315689981097,42.629999999999995,0.013056661562021439,50.67,0.010913202670687057,15.57,0.01223095051060487,-0.7899999999999991,-0.00024173806609547097,2.710000000000001,0.0013516209476309232,52.05,0.024999999999999998,332.09,0.03278605982821601,-0.5499999999999998,-0.0008148148148148145,9.619999999999997,0.0025999999999999994
662,(주)아이오케이컴퍼니,78860,2012-12-01,2006-06-27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,132.38,96.21,8.0,6.72,79.99,15.87,35.55,993.94,29.01,100.86,0.0,81.25999999999999,0.015895931142410013,106.50999999999999,0.10340776699029125,33.68,0.013115264797507789,30.279999999999998,0.012852292020373513,79.99,0.0,516.8199999999999,0.01031679808364108,-11.010000000000005,-0.002364690721649486,873.3900000000001,0.07245043550394029,5.030000000000001,0.0020975813177648043,-425.84000000000003,-0.008085057907727358
663,(주)아이오케이컴퍼니,78860,2013-12-01,2006-06-27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,-48.11,-26.78,-24.11,-11.74,-14.52,44.94,20.2,165.63,9.54,85.85,0.0,-180.49,-0.013634234778667473,-122.99,-0.012783494439247478,-32.11,-0.0401375,-18.46,-0.027470238095238096,-94.50999999999999,-0.01181522690336292,29.07,0.01831758034026465,-15.349999999999998,-0.004317862165963432,-828.3100000000001,-0.008333601625852668,-19.470000000000002,-0.006711478800413651,-15.010000000000005,-0.001488201467380528
664,(주)아이오케이컴퍼니,78860,2014-12-01,2006-06-27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,18.52,1.25,-78.85,-44.72,-599.31,14.24,48.55,159.68,8.41,122.1,0.0,66.63,0.013849511536063187,28.03,0.010466766243465273,-54.739999999999995,-0.022704272086271255,-32.98,-0.028091993185689945,-584.79,-0.40274793388429747,-30.699999999999996,-0.006831330663106363,28.349999999999998,0.014034653465346533,-5.949999999999989,-0.0003592344382056384,-1.129999999999999,-0.0011844863731656175,36.25,0.004222481071636575
665,(주)아이윈,90150,2012-12-01,2006-10-20,,5,  자동차 및 트레일러 제조업,11.07,24.17,10.51,4.22,42.9,19.27,18.83,787.24,6.0,69.19,0.0,-21.049999999999997,-0.0065535491905354916,1.2900000000000027,0.00056381118881119,1.959999999999999,0.002292397660818712,0.45999999999999996,0.0012234042553191488,0.8799999999999955,0.00020942408376963242,1.9899999999999984,0.0011516203703703695,-4.82,-0.0020380549682875266,31.99000000000001,0.00042356835484938776,-1.0199999999999996,-0.0014529914529914523,3.039999999999992,0.000459561602418744
666,(주)아이윈,90150,2013-12-01,2006-10-20,,5,  자동차 및 트레일러 제조업,3.96,2.89,7.1,2.69,36.32,20.56,17.02,831.86,5.9,69.2,0.0,-7.11,-0.006422764227642277,-21.28,-0.008804302854778652,-3.41,-0.0032445290199809708,-1.5299999999999998,-0.003625592417061611,-6.579999999999998,-0.0015337995337995334,1.2899999999999991,0.0006694343539180068,-1.8099999999999987,-0.0009612320764737116,44.620000000000005,0.0005667903053706621,-0.09999999999999964,-0.00016666666666666606,0.010000000000005116,1.445295562943361e-06
667,(주)아이윈,90150,2014-12-01,2006-10-20,,5,  자동차 및 트레일러 제조업,-1.13,-3.17,2.07,0.81,27.93,18.4,15.83,844.95,7.07,63.27,0.0,-5.09,-0.012853535353535353,-6.0600000000000005,-0.02096885813148789,-5.029999999999999,-0.00708450704225352,-1.88,-0.006988847583643122,-8.39,-0.002310022026431718,-2.16,-0.0010505836575875488,-1.1899999999999995,-0.0006991774383078728,13.090000000000032,0.00015735820931406765,1.17,0.001983050847457627,-5.93,-0.000856936416184971
668,(주)아이즈비전,31310,2012-12-01,1997-07-25,,5,  우편 및 통신업,24.96,5.31,2.13,1.32,15.48,11.74,30.22,749.11,26.7,43.09,0.0,36.13,0.032345568487018805,15.89,0.01501890359168242,10.46,0.012557022809123651,6.45,0.012573099415204679,43.57,0.015510857956568173,4.65,0.006558533145275036,9.16,0.004349477682811016,46.680000000000064,0.0006645502042908199,0.05000000000000071,1.8761726078799517e-05,9.180000000000007,0.002707166027720439
669,(주)아이즈비전,31310,2013-12-01,1997-07-25,,5,  우편 및 통신업,14.73,7.07,7.24,4.58,27.17,12.8,33.62,815.97,27.75,46.64,0.0,-10.23,-0.004098557692307692,1.7600000000000007,0.003314500941619587,5.11,0.0239906103286385,3.26,0.024696969696969696,11.690000000000001,0.007551679586563309,1.0600000000000005,0.000902896081771721,3.3999999999999986,0.0011250827266710783,66.86000000000001,0.0008925257972794385,1.0500000000000007,0.0003932584269662924,3.549999999999997,0.0008238570433975394
670,(주)아이즈비전,31310,2014-12-01,1997-07-25,,5,  우편 및 통신업,2.45,0.85,4.51,2.92,20.37,15.45,37.42,847.72,22.66,53.16,0.0,-12.280000000000001,-0.008336727766463001,-6.220000000000001,-0.008797736916548799,-2.7300000000000004,-0.0037707182320441996,-1.6600000000000001,-0.003624454148471616,-6.800000000000001,-0.0025027603974972397,2.6499999999999986,0.002070312499999999,3.8000000000000043,0.001130279595478883,31.75,0.00038910744267558854,-5.09,-0.0018342342342342341,6.519999999999996,0.0013979416809605481
